##gff-version 3												
##source-version rtracklayer 1.62.0												
##date 2025-03-20												
seqnames	source	type	start	end	score	strand	phase	notes	is.canonic	gene	TSS eredeti	TES eredeti
LT934125.1	Liftoff	exon	59068	60251	.	+	.	"transcript_id=UL23;Name=UL23;ID=UL23;gene_id=UL23;ORF_id=UL23;"	canonic	UL23	59068	60251
LT934125.1	Liftoff	transcript	59068	60251	.	+	.	"transcript_id=UL23;Name=UL23;ID=UL23;gene_id=UL23;ORF_id=UL23;"	canonic	UL23	59068	60251
LT934125.1	Liftoff	exon	59287	60251	.	+	.	"transcript_id=UL23.4;Name=UL23.4;ID=UL23.4;gene_id=UL23;ORF_id=UL23.4;"		UL23	59287	60251
LT934125.1	Liftoff	transcript	59287	60251	.	+	.	"transcript_id=UL23.4;Name=UL23.4;ID=UL23.4;gene_id=UL23;ORF_id=UL23.4;"		UL23	59287	60251
LT934125.1	Liftoff	exon	59412	60251	.	+	.	"transcript_id=UL23.4-S;Name=UL23.4-S;ID=UL23.4-S;gene_id=UL23;ORF_id=UL23.4;"		UL23	59412	60251
LT934125.1	Liftoff	transcript	59412	60251	.	+	.	"transcript_id=UL23.4-S;Name=UL23.4-S;ID=UL23.4-S;gene_id=UL23;ORF_id=UL23.4;"		UL23	59412	60251
LT934125.1	Liftoff	exon	59793	60251	.	+	.	"transcript_id=UL23.6;Name=UL23.6;ID=UL23.6;gene_id=UL23;ORF_id=UL23.6;"		UL23	59793	60251
LT934125.1	Liftoff	transcript	59793	60251	.	+	.	"transcript_id=UL23.6;Name=UL23.6;ID=UL23.6;gene_id=UL23;ORF_id=UL23.6;"		UL23	59793	60251
LT934125.1	Liftoff	exon	59068	62340	.	+	.	"transcript_id=UL23-22;Name=UL23-22;ID=UL23-22;gene_id=UL23;ORF_id=UL23;"	canonic	UL23	59068	62340
LT934125.1	Liftoff	transcript	59068	62340	.	+	.	"transcript_id=UL23-22;Name=UL23-22;ID=UL23-22;gene_id=UL23;ORF_id=UL23;"	canonic	UL23	59068	62340
LT934125.1	Liftoff	exon	92069	94526	.	-	.	"transcript_id=UL2-3-3.5;Name=UL2-3-3.5;ID=UL2-3-3.5;gene_id=UL2;ORF_id=UL2;"	canonic	UL2	94526	92069
LT934125.1	Liftoff	transcript	92069	94526	.	-	.	"transcript_id=UL2-3-3.5;Name=UL2-3-3.5;ID=UL2-3-3.5;gene_id=UL2;ORF_id=UL2;"	canonic	UL2	94526	92069
LT934125.1	Liftoff	exon	59068	60354	.	+	.	"transcript_id=UL23-AT;Name=UL23-AT;ID=UL23-AT;gene_id=UL23;ORF_id=UL23;"		UL23	59069	60354
LT934125.1	Liftoff	transcript	59068	60354	.	+	.	"transcript_id=UL23-AT;Name=UL23-AT;ID=UL23-AT;gene_id=UL23;ORF_id=UL23;"		UL23	59069	60354
LT934125.1	Liftoff	exon	59044	60251	.	+	.	"transcript_id=UL23-L1;Name=UL23-L1;ID=UL23-L1;gene_id=UL31;ORF_id=UL31;"		UL31	59044	60251
LT934125.1	Liftoff	transcript	59044	60251	.	+	.	"transcript_id=UL23-L1;Name=UL23-L1;ID=UL23-L1;gene_id=UL31;ORF_id=UL31;"		UL31	59044	60251
LT934125.1	Liftoff	exon	58625	60251	.	+	.	"transcript_id=UL23-L2;Name=UL23-L2;ID=UL23-L2;gene_id=UL23;ORF_id=UL32;"		UL23	58625	60251
LT934125.1	Liftoff	transcript	58625	60251	.	+	.	"transcript_id=UL23-L2;Name=UL23-L2;ID=UL23-L2;gene_id=UL23;ORF_id=UL32;"		UL23	58625	60251
LT934125.1	Liftoff	exon	58625	62340	.	+	.	"transcript_id=UL23L-22;Name=UL23L-22;ID=UL23L-22;gene_id=UL23;ORF_id=UL23;"		UL23	58625	62340
LT934125.1	Liftoff	transcript	58625	62340	.	+	.	"transcript_id=UL23L-22;Name=UL23L-22;ID=UL23L-22;gene_id=UL23;ORF_id=UL23;"		UL23	58625	62340
LT934125.1	Liftoff	exon	58478	60251	.	+	.	"transcript_id=UL23-L3;Name=UL23-L3;ID=UL23-L3;gene_id=UL23;ORF_id=UL33;"		UL23	58478	60251
LT934125.1	Liftoff	transcript	58478	60251	.	+	.	"transcript_id=UL23-L3;Name=UL23-L3;ID=UL23-L3;gene_id=UL23;ORF_id=UL33;"		UL23	58478	60251
LT934125.1	Liftoff	exon	58002	60251	.	+	.	"transcript_id=UL23-L4;Name=UL23-L4;ID=UL23-L4;gene_id=UL23;ORF_id=UL34;"		UL23	58002	60251
LT934125.1	Liftoff	transcript	58002	60251	.	+	.	"transcript_id=UL23-L4;Name=UL23-L4;ID=UL23-L4;gene_id=UL23;ORF_id=UL34;"		UL23	58002	60251
LT934125.1	Liftoff	exon	55270	59277	.	-	.	"transcript_id=UL24-25-26-26.5;Name=UL24-25-26-26.5;ID=UL24-25-26-26.5;gene_id=UL24;ORF_id=UL24;"	canonic	UL24	59277	55270
LT934125.1	Liftoff	transcript	55270	59277	.	-	.	"transcript_id=UL24-25-26-26.5;Name=UL24-25-26-26.5;ID=UL24-25-26-26.5;gene_id=UL24;ORF_id=UL24;"	canonic	UL24	59277	55270
LT934125.1	Liftoff	exon	55704	58556	.	-	.	"transcript_id=UL25;Name=UL25;ID=UL25;gene_id=UL25;ORF_id=UL25;"	canonic	UL25	58556	55704
LT934125.1	Liftoff	transcript	55704	58556	.	-	.	"transcript_id=UL25;Name=UL25;ID=UL25;gene_id=UL25;ORF_id=UL25;"	canonic	UL25	58556	55704
LT934125.1	Liftoff	exon	55896	60251	.	+	.	"transcript_id=UL25-24-23;Name=UL25-24-23;ID=UL25-24-23;gene_id=UL23;ORF_id=UL25;"		UL23	55896	60251
LT934125.1	Liftoff	transcript	55896	60251	.	+	.	"transcript_id=UL25-24-23;Name=UL25-24-23;ID=UL25-24-23;gene_id=UL23;ORF_id=UL25;"		UL23	55896	60251
LT934125.1	Liftoff	exon	55270	58570	.	-	.	"transcript_id=UL25-26-26.5;Name=UL25-26-26.5;ID=UL25-26-26.5;gene_id=UL25;ORF_id=UL25;"	canonic	UL25	58570	55270
LT934125.1	Liftoff	transcript	55270	58570	.	-	.	"transcript_id=UL25-26-26.5;Name=UL25-26-26.5;ID=UL25-26-26.5;gene_id=UL25;ORF_id=UL25;"	canonic	UL25	58570	55270
LT934125.1	Liftoff	exon	56317	58570	.	-	.	"transcript_id=UL25-AT;Name=UL25-AT;ID=UL25-AT;gene_id=UL25;ORF_id=UL25;"		UL25	58570	56317
LT934125.1	Liftoff	transcript	56317	58570	.	-	.	"transcript_id=UL25-AT;Name=UL25-AT;ID=UL25-AT;gene_id=UL25;ORF_id=UL25;"		UL25	58570	56317
LT934125.1	Liftoff	exon	55270	59016	.	-	.	"transcript_id=UL25L-26-26.5;Name=UL25L-26-26.5;ID=UL25L-26-26.5;gene_id=UL25;ORF_id=UL25;"		UL25	59016	55270
LT934125.1	Liftoff	transcript	55270	59016	.	-	.	"transcript_id=UL25L-26-26.5;Name=UL25L-26-26.5;ID=UL25L-26-26.5;gene_id=UL25;ORF_id=UL25;"		UL25	59016	55270
LT934125.1	Liftoff	exon	55270	56188	.	-	.	"transcript_id=UL26.6;Name=UL26.6;ID=UL26.6;gene_id=UL26;ORF_id=UL26.6;"		UL26	56188	55270
LT934125.1	Liftoff	transcript	55270	56188	.	-	.	"transcript_id=UL26.6;Name=UL26.6;ID=UL26.6;gene_id=UL26;ORF_id=UL26.6;"		UL26	56188	55270
LT934125.1	Liftoff	exon	55270	55807	.	-	.	"transcript_id=UL26.8;Name=UL26.8;ID=UL26.8;gene_id=UL26;ORF_id=UL26.8;"		UL26	55807	55270
LT934125.1	Liftoff	transcript	55270	55807	.	-	.	"transcript_id=UL26.8;Name=UL26.8;ID=UL26.8;gene_id=UL26;ORF_id=UL26.8;"		UL26	55807	55270
LT934125.1	Liftoff	exon	55270	55733	.	-	.	"transcript_id=UL26.9;Name=UL26.9;ID=UL26.9;gene_id=UL26;ORF_id=UL26.9;"		UL26	55733	55270
LT934125.1	Liftoff	transcript	55270	55733	.	-	.	"transcript_id=UL26.9;Name=UL26.9;ID=UL26.9;gene_id=UL26;ORF_id=UL26.9;"		UL26	55733	55270
LT934125.1	Liftoff	exon	55270	55679	.	-	.	"transcript_id=UL26.9-S;Name=UL26.9-S;ID=UL26.9-S;gene_id=UL26;ORF_id=UL26.9;"		UL26	55679	55270
LT934125.1	Liftoff	transcript	55270	55679	.	-	.	"transcript_id=UL26.9-S;Name=UL26.9-S;ID=UL26.9-S;gene_id=UL26;ORF_id=UL26.9;"		UL26	55679	55270
LT934125.1	Liftoff	exon	55270	56946	.	-	.	"transcript_id=UL26-26.5;Name=UL26-26.5;ID=UL26-26.5;gene_id=UL26;ORF_id=UL26;"	canonic	UL26	56946	55270
LT934125.1	Liftoff	transcript	55270	56946	.	-	.	"transcript_id=UL26-26.5;Name=UL26-26.5;ID=UL26-26.5;gene_id=UL26;ORF_id=UL26;"	canonic	UL26	56946	55270
LT934125.1	Liftoff	exon	55310	56946	.	-	.	"transcript_id=UL26-26.5-AT;Name=UL26-26.5-AT;ID=UL26-26.5-AT;gene_id=UL26;ORF_id=UL26;"		UL26	56946	55310
LT934125.1	Liftoff	transcript	55310	56946	.	-	.	"transcript_id=UL26-26.5-AT;Name=UL26-26.5-AT;ID=UL26-26.5-AT;gene_id=UL26;ORF_id=UL26;"		UL26	56946	55310
LT934125.1	Liftoff	exon	55270	57535	.	-	.	"transcript_id=UL26-26.5-L;Name=UL26-26.5-L;ID=UL26-26.5-L;gene_id=UL26;ORF_id=UL26;"		UL26	57535	55270
LT934125.1	Liftoff	transcript	55270	57535	.	-	.	"transcript_id=UL26-26.5-L;Name=UL26-26.5-L;ID=UL26-26.5-L;gene_id=UL26;ORF_id=UL26;"		UL26	57535	55270
LT934125.1	Liftoff	exon	16583	19473	.	-	.	"transcript_id=UL27;Name=UL27;ID=UL27;gene_id=UL27;ORF_id=UL27;"	canonic	UL27	19473	16583
LT934125.1	Liftoff	transcript	16583	19473	.	-	.	"transcript_id=UL27;Name=UL27;ID=UL27;gene_id=UL27;ORF_id=UL27;"	canonic	UL27	19473	16583
LT934125.1	Liftoff	exon	16583	17723	.	-	.	"transcript_id=UL27.10;Name=UL27.10;ID=UL27.10;gene_id=UL27;ORF_id=UL27.10;"		UL27	17723	16583
LT934125.1	Liftoff	transcript	16583	17723	.	-	.	"transcript_id=UL27.10;Name=UL27.10;ID=UL27.10;gene_id=UL27;ORF_id=UL27.10;"		UL27	17723	16583
LT934125.1	Liftoff	exon	16583	17670	.	-	.	"transcript_id=UL27.10-S;Name=UL27.10-S;ID=UL27.10-S;gene_id=UL27;ORF_id=UL27.10;"		UL27	17670	16583
LT934125.1	Liftoff	transcript	16583	17670	.	-	.	"transcript_id=UL27.10-S;Name=UL27.10-S;ID=UL27.10-S;gene_id=UL27;ORF_id=UL27.10;"		UL27	17670	16583
LT934125.1	Liftoff	exon	16583	18161	.	-	.	"transcript_id=UL27.11;Name=UL27.11;ID=UL27.11;gene_id=UL27;ORF_id=UL27.11;"		UL27	18161	16583
LT934125.1	Liftoff	transcript	16583	18161	.	-	.	"transcript_id=UL27.11;Name=UL27.11;ID=UL27.11;gene_id=UL27;ORF_id=UL27.11;"		UL27	18161	16583
LT934125.1	Liftoff	exon	16583	18107	.	-	.	"transcript_id=UL27.11-S;Name=UL27.11-S;ID=UL27.11-S;gene_id=UL27;ORF_id=UL27.11;"		UL27	18107	16583
LT934125.1	Liftoff	transcript	16583	18107	.	-	.	"transcript_id=UL27.11-S;Name=UL27.11-S;ID=UL27.11-S;gene_id=UL27;ORF_id=UL27.11;"		UL27	18107	16583
LT934125.1	Liftoff	exon	16583	18086	.	-	.	"transcript_id=UL27.11-S2;Name=UL27.11-S2;ID=UL27.11-S2;gene_id=UL27;ORF_id=UL27.11;"		UL27	18086	16583
LT934125.1	Liftoff	transcript	16583	18086	.	-	.	"transcript_id=UL27.11-S2;Name=UL27.11-S2;ID=UL27.11-S2;gene_id=UL27;ORF_id=UL27.11;"		UL27	18086	16583
LT934125.1	Liftoff	exon	16583	17981	.	-	.	"transcript_id=UL27.11-S3;Name=UL27.11-S3;ID=UL27.11-S3;gene_id=UL27;ORF_id=UL27.11;"		UL27	17981	16583
LT934125.1	Liftoff	transcript	16583	17981	.	-	.	"transcript_id=UL27.11-S3;Name=UL27.11-S3;ID=UL27.11-S3;gene_id=UL27;ORF_id=UL27.11;"		UL27	17981	16583
LT934125.1	Liftoff	exon	16583	17900	.	-	.	"transcript_id=UL27.11-S4;Name=UL27.11-S4;ID=UL27.11-S4;gene_id=UL27;ORF_id=UL27.11;"		UL27	17900	16583
LT934125.1	Liftoff	transcript	16583	17900	.	-	.	"transcript_id=UL27.11-S4;Name=UL27.11-S4;ID=UL27.11-S4;gene_id=UL27;ORF_id=UL27.11;"		UL27	17900	16583
LT934125.1	Liftoff	exon	16583	17871	.	-	.	"transcript_id=UL27.11-S5;Name=UL27.11-S5;ID=UL27.11-S5;gene_id=UL27;ORF_id=UL27.11;"		UL27	17871	16583
LT934125.1	Liftoff	transcript	16583	17871	.	-	.	"transcript_id=UL27.11-S5;Name=UL27.11-S5;ID=UL27.11-S5;gene_id=UL27;ORF_id=UL27.11;"		UL27	17871	16583
LT934125.1	Liftoff	exon	16583	17792	.	-	.	"transcript_id=UL27.11-S6;Name=UL27.11-S6;ID=UL27.11-S6;gene_id=UL27;ORF_id=UL27.11;"		UL27	17792	16583
LT934125.1	Liftoff	transcript	16583	17792	.	-	.	"transcript_id=UL27.11-S6;Name=UL27.11-S6;ID=UL27.11-S6;gene_id=UL27;ORF_id=UL27.11;"		UL27	17792	16583
LT934125.1	Liftoff	exon	16583	17751	.	-	.	"transcript_id=UL27.11-S7;Name=UL27.11-S7;ID=UL27.11-S7;gene_id=UL27;ORF_id=UL27.11;"		UL27	17751	16583
LT934125.1	Liftoff	transcript	16583	17751	.	-	.	"transcript_id=UL27.11-S7;Name=UL27.11-S7;ID=UL27.11-S7;gene_id=UL27;ORF_id=UL27.11;"		UL27	17751	16583
LT934125.1	Liftoff	exon	16583	18270	.	-	.	"transcript_id=UL27.13;Name=UL27.13;ID=UL27.13;gene_id=UL27;ORF_id=UL27.13;"		UL27	18270	16583
LT934125.1	Liftoff	transcript	16583	18270	.	-	.	"transcript_id=UL27.13;Name=UL27.13;ID=UL27.13;gene_id=UL27;ORF_id=UL27.13;"		UL27	18270	16583
LT934125.1	Liftoff	exon	16583	18523	.	-	.	"transcript_id=UL27.14;Name=UL27.14;ID=UL27.14;gene_id=UL27;ORF_id=UL27.14;"		UL27	18523	16583
LT934125.1	Liftoff	transcript	16583	18523	.	-	.	"transcript_id=UL27.14;Name=UL27.14;ID=UL27.14;gene_id=UL27;ORF_id=UL27.14;"		UL27	18523	16583
LT934125.1	Liftoff	exon	16583	18464	.	-	.	"transcript_id=UL27.14-S;Name=UL27.14-S;ID=UL27.14-S;gene_id=UL27;ORF_id=UL27.14;"		UL27	18464	16583
LT934125.1	Liftoff	transcript	16583	18464	.	-	.	"transcript_id=UL27.14-S;Name=UL27.14-S;ID=UL27.14-S;gene_id=UL27;ORF_id=UL27.14;"		UL27	18464	16583
LT934125.1	Liftoff	exon	16583	16878	.	-	.	"transcript_id=UL27.2;Name=UL27.2;ID=UL27.2;gene_id=UL27;ORF_id=UL27.2;"		UL27	16878	16583
LT934125.1	Liftoff	transcript	16583	16878	.	-	.	"transcript_id=UL27.2;Name=UL27.2;ID=UL27.2;gene_id=UL27;ORF_id=UL27.2;"		UL27	16878	16583
LT934125.1	Liftoff	exon	16583	16970	.	-	.	"transcript_id=UL27.3;Name=UL27.3;ID=UL27.3;gene_id=UL27;ORF_id=UL27.3;"		UL27	16970	16583
LT934125.1	Liftoff	transcript	16583	16970	.	-	.	"transcript_id=UL27.3;Name=UL27.3;ID=UL27.3;gene_id=UL27;ORF_id=UL27.3;"		UL27	16970	16583
LT934125.1	Liftoff	exon	16583	16928	.	-	.	"transcript_id=UL27.3-L;Name=UL27.3-L;ID=UL27.3-L;gene_id=UL27;ORF_id=UL27.3;"		UL27	16928	16583
LT934125.1	Liftoff	transcript	16583	16928	.	-	.	"transcript_id=UL27.3-L;Name=UL27.3-L;ID=UL27.3-L;gene_id=UL27;ORF_id=UL27.3;"		UL27	16928	16583
LT934125.1	Liftoff	exon	16583	17223	.	-	.	"transcript_id=UL27.4;Name=UL27.4;ID=UL27.4;gene_id=UL27;ORF_id=UL27.4;"		UL27	17223	16583
LT934125.1	Liftoff	transcript	16583	17223	.	-	.	"transcript_id=UL27.4;Name=UL27.4;ID=UL27.4;gene_id=UL27;ORF_id=UL27.4;"		UL27	17223	16583
LT934125.1	Liftoff	exon	16583	17159	.	-	.	"transcript_id=UL27.4-S;Name=UL27.4-S;ID=UL27.4-S;gene_id=UL27;ORF_id=UL27.4;"		UL27	17159	16583
LT934125.1	Liftoff	transcript	16583	17159	.	-	.	"transcript_id=UL27.4-S;Name=UL27.4-S;ID=UL27.4-S;gene_id=UL27;ORF_id=UL27.4;"		UL27	17159	16583
LT934125.1	Liftoff	exon	16583	17132	.	-	.	"transcript_id=UL27.4-S2;Name=UL27.4-S2;ID=UL27.4-S2;gene_id=UL27;ORF_id=UL27.4;"		UL27	17132	16583
LT934125.1	Liftoff	transcript	16583	17132	.	-	.	"transcript_id=UL27.4-S2;Name=UL27.4-S2;ID=UL27.4-S2;gene_id=UL27;ORF_id=UL27.4;"		UL27	17132	16583
LT934125.1	Liftoff	exon	16583	17059	.	-	.	"transcript_id=UL27.4-S3;Name=UL27.4-S3;ID=UL27.4-S3;gene_id=UL27;ORF_id=UL27.4;"		UL27	17059	16583
LT934125.1	Liftoff	transcript	16583	17059	.	-	.	"transcript_id=UL27.4-S3;Name=UL27.4-S3;ID=UL27.4-S3;gene_id=UL27;ORF_id=UL27.4;"		UL27	17059	16583
LT934125.1	Liftoff	exon	16583	17024	.	-	.	"transcript_id=UL27.4-S4;Name=UL27.4-S4;ID=UL27.4-S4;gene_id=UL27;ORF_id=UL27.4;"		UL27	17024	16583
LT934125.1	Liftoff	transcript	16583	17024	.	-	.	"transcript_id=UL27.4-S4;Name=UL27.4-S4;ID=UL27.4-S4;gene_id=UL27;ORF_id=UL27.4;"		UL27	17024	16583
LT934125.1	Liftoff	exon	16583	17497	.	-	.	"transcript_id=UL27.5;Name=UL27.5;ID=UL27.5;gene_id=UL27;ORF_id=UL27.5;"		UL27	17497	16583
LT934125.1	Liftoff	transcript	16583	17497	.	-	.	"transcript_id=UL27.5;Name=UL27.5;ID=UL27.5;gene_id=UL27;ORF_id=UL27.5;"		UL27	17497	16583
LT934125.1	Liftoff	exon	16583	17951	.	-	.	"transcript_id=UL27.5-L;Name=UL27.5-L;ID=UL27.5-L;gene_id=UL27;ORF_id=UL27.5;"		UL27	17951	16583
LT934125.1	Liftoff	transcript	16583	17951	.	-	.	"transcript_id=UL27.5-L;Name=UL27.5-L;ID=UL27.5-L;gene_id=UL27;ORF_id=UL27.5;"		UL27	17951	16583
LT934125.1	Liftoff	exon	16583	17407	.	-	.	"transcript_id=UL27.5-S;Name=UL27.5-S;ID=UL27.5-S;gene_id=UL27;ORF_id=UL27.5;"		UL27	17407	16583
LT934125.1	Liftoff	transcript	16583	17407	.	-	.	"transcript_id=UL27.5-S;Name=UL27.5-S;ID=UL27.5-S;gene_id=UL27;ORF_id=UL27.5;"		UL27	17407	16583
LT934125.1	Liftoff	exon	16583	17363	.	-	.	"transcript_id=UL27.5-S2;Name=UL27.5-S2;ID=UL27.5-S2;gene_id=UL27;ORF_id=UL27.5;"		UL27	17363	16583
LT934125.1	Liftoff	transcript	16583	17363	.	-	.	"transcript_id=UL27.5-S2;Name=UL27.5-S2;ID=UL27.5-S2;gene_id=UL27;ORF_id=UL27.5;"		UL27	17363	16583
LT934125.1	Liftoff	exon	16583	17341	.	-	.	"transcript_id=UL27.5-S3;Name=UL27.5-S3;ID=UL27.5-S3;gene_id=UL27;ORF_id=UL27.5;"		UL27	17341	16583
LT934125.1	Liftoff	transcript	16583	17341	.	-	.	"transcript_id=UL27.5-S3;Name=UL27.5-S3;ID=UL27.5-S3;gene_id=UL27;ORF_id=UL27.5;"		UL27	17341	16583
LT934125.1	Liftoff	exon	16583	17568	.	-	.	"transcript_id=UL27.6;Name=UL27.6;ID=UL27.6;gene_id=UL27;ORF_id=UL27.6;"		UL27	17568	16583
LT934125.1	Liftoff	transcript	16583	17568	.	-	.	"transcript_id=UL27.6;Name=UL27.6;ID=UL27.6;gene_id=UL27;ORF_id=UL27.6;"		UL27	17568	16583
LT934125.1	Liftoff	exon	16583	17530	.	-	.	"transcript_id=UL27.6-S;Name=UL27.6-S;ID=UL27.6-S;gene_id=UL27;ORF_id=UL27.6;"		UL27	17530	16583
LT934125.1	Liftoff	transcript	16583	17530	.	-	.	"transcript_id=UL27.6-S;Name=UL27.6-S;ID=UL27.6-S;gene_id=UL27;ORF_id=UL27.6;"		UL27	17530	16583
LT934125.1	Liftoff	exon	16583	17599	.	-	.	"transcript_id=UL27.8;Name=UL27.8;ID=UL27.8;gene_id=UL27;ORF_id=UL27.8;"		UL27	17599	16583
LT934125.1	Liftoff	transcript	16583	17599	.	-	.	"transcript_id=UL27.8;Name=UL27.8;ID=UL27.8;gene_id=UL27;ORF_id=UL27.8;"		UL27	17599	16583
LT934125.1	Liftoff	exon	16583	17636	.	-	.	"transcript_id=UL27.9;Name=UL27.9;ID=UL27.9;gene_id=UL27;ORF_id=UL27.9;"		UL27	17636	16583
LT934125.1	Liftoff	transcript	16583	17636	.	-	.	"transcript_id=UL27.9;Name=UL27.9;ID=UL27.9;gene_id=UL27;ORF_id=UL27.9;"		UL27	17636	16583
LT934125.1	Liftoff	exon	16259	19473	.	-	.	"transcript_id=UL27-AT1;Name=UL27-AT1;ID=UL27-AT1;gene_id=UL27;ORF_id=UL27;"		UL27	19473	16259
LT934125.1	Liftoff	transcript	16259	19473	.	-	.	"transcript_id=UL27-AT1;Name=UL27-AT1;ID=UL27-AT1;gene_id=UL27;ORF_id=UL27;"		UL27	19473	16259
LT934125.1	Liftoff	exon	18583	21472	.	-	.	"transcript_id=UL28;Name=UL28;ID=UL28;gene_id=UL28;ORF_id=UL28;"	canonic	UL28	21472	18583
LT934125.1	Liftoff	transcript	18583	21472	.	-	.	"transcript_id=UL28;Name=UL28;ID=UL28;gene_id=UL28;ORF_id=UL28;"	canonic	UL28	21472	18583
LT934125.1	Liftoff	exon	16583	21635	.	-	.	"transcript_id=UL28L-27;Name=UL28L-27;ID=UL28L-27;gene_id=UL28;ORF_id=UL28;"	canonic	UL28	21635	16583
LT934125.1	Liftoff	transcript	16583	21635	.	-	.	"transcript_id=UL28L-27;Name=UL28L-27;ID=UL28L-27;gene_id=UL28;ORF_id=UL28;"	canonic	UL28	21635	16583
LT934125.1	Liftoff	exon	21477	25313	.	-	.	"transcript_id=UL29;Name=UL29;ID=UL29;gene_id=UL29;ORF_id=UL29;"	canonic	UL29	25313	21477
LT934125.1	Liftoff	transcript	21477	25313	.	-	.	"transcript_id=UL29;Name=UL29;ID=UL29;gene_id=UL29;ORF_id=UL29;"	canonic	UL29	25313	21477
LT934125.1	Liftoff	exon	21477	23258	.	-	.	"transcript_id=UL29.11;Name=UL29.11;ID=UL29.11;gene_id=UL29;ORF_id=UL29.11;"		UL29	23258	21477
LT934125.1	Liftoff	transcript	21477	23258	.	-	.	"transcript_id=UL29.11;Name=UL29.11;ID=UL29.11;gene_id=UL29;ORF_id=UL29.11;"		UL29	23258	21477
LT934125.1	Liftoff	exon	21477	23660	.	-	.	"transcript_id=UL29.14;Name=UL29.14;ID=UL29.14;gene_id=UL29;ORF_id=UL29.14;"		UL29	23660	21477
LT934125.1	Liftoff	transcript	21477	23660	.	-	.	"transcript_id=UL29.14;Name=UL29.14;ID=UL29.14;gene_id=UL29;ORF_id=UL29.14;"		UL29	23660	21477
LT934125.1	Liftoff	exon	21477	22441	.	-	.	"transcript_id=UL29.2;Name=UL29.2;ID=UL29.2;gene_id=UL29;ORF_id=UL29.2;"		UL29	22441	21477
LT934125.1	Liftoff	transcript	21477	22441	.	-	.	"transcript_id=UL29.2;Name=UL29.2;ID=UL29.2;gene_id=UL29;ORF_id=UL29.2;"		UL29	22441	21477
LT934125.1	Liftoff	exon	16583	25313	.	-	.	"transcript_id=UL29-28-27;Name=UL29-28-27;ID=UL29-28-27;gene_id=UL29;ORF_id=UL29;"	canonic	UL29	25312	16582
LT934125.1	Liftoff	transcript	16583	25313	.	-	.	"transcript_id=UL29-28-27;Name=UL29-28-27;ID=UL29-28-27;gene_id=UL29;ORF_id=UL29;"	canonic	UL29	25312	16582
LT934125.1	Liftoff	exon	92445	93654	.	-	.	"transcript_id=UL3;Name=UL3;ID=UL3;gene_id=UL3;ORF_id=UL3;"	canonic	UL3	93654	92445
LT934125.1	Liftoff	transcript	92445	93654	.	-	.	"transcript_id=UL3;Name=UL3;ID=UL3;gene_id=UL3;ORF_id=UL3;"	canonic	UL3	93654	92445
LT934125.1	Liftoff	exon	92069	92933	.	-	.	"transcript_id=UL3.5;Name=UL3.5;ID=UL3.5;gene_id=UL3.5;ORF_id=UL3.5;"	canonic	UL3.5	92933	92069
LT934125.1	Liftoff	transcript	92069	92933	.	-	.	"transcript_id=UL3.5;Name=UL3.5;ID=UL3.5;gene_id=UL3.5;ORF_id=UL3.5;"	canonic	UL3.5	92933	92069
LT934125.1	Liftoff	exon	92069	93265	.	-	.	"transcript_id=UL3.5-L;Name=UL3.5-L;ID=UL3.5-L;gene_id=UL3.5;ORF_id=UL3.5;"		UL3.5	93265	92069
LT934125.1	Liftoff	transcript	92069	93265	.	-	.	"transcript_id=UL3.5-L;Name=UL3.5-L;ID=UL3.5-L;gene_id=UL3.5;ORF_id=UL3.5;"		UL3.5	93265	92069
LT934125.1	Liftoff	exon	25420	28632	.	+	.	"transcript_id=UL30;Name=UL30;ID=UL30;gene_id=UL30;ORF_id=UL30;"	canonic	UL30	25420	28632
LT934125.1	Liftoff	transcript	25420	28632	.	+	.	"transcript_id=UL30;Name=UL30;ID=UL30;gene_id=UL30;ORF_id=UL30;"	canonic	UL30	25420	28632
LT934125.1	Liftoff	exon	28429	29414	.	-	.	"transcript_id=UL31;Name=UL31;ID=UL31;gene_id=UL31;ORF_id=UL31;"	canonic	UL31	29414	28429
LT934125.1	Liftoff	transcript	28429	29414	.	-	.	"transcript_id=UL31;Name=UL31;ID=UL31;gene_id=UL31;ORF_id=UL31;"	canonic	UL31	29414	28429
LT934125.1	Liftoff	exon	28429	29086	.	-	.	"transcript_id=UL31.2;Name=UL31.2;ID=UL31.2;gene_id=UL31;ORF_id=UL31.2;"		UL31	29086	28429
LT934125.1	Liftoff	transcript	28429	29086	.	-	.	"transcript_id=UL31.2;Name=UL31.2;ID=UL31.2;gene_id=UL31;ORF_id=UL31.2;"		UL31	29086	28429
LT934125.1	Liftoff	exon	28429	29046	.	-	.	"transcript_id=UL31.3;Name=UL31.3;ID=UL31.3;gene_id=UL31;ORF_id=UL31.3;"		UL31	29046	28429
LT934125.1	Liftoff	transcript	28429	29046	.	-	.	"transcript_id=UL31.3;Name=UL31.3;ID=UL31.3;gene_id=UL31;ORF_id=UL31.3;"		UL31	29046	28429
LT934125.1	Liftoff	exon	28429	28794	.	-	.	"transcript_id=UL31.3-S;Name=UL31.3-S;ID=UL31.3-S;gene_id=UL31;ORF_id=UL31.3;"		UL31	28794	28429
LT934125.1	Liftoff	transcript	28429	28794	.	-	.	"transcript_id=UL31.3-S;Name=UL31.3-S;ID=UL31.3-S;gene_id=UL31;ORF_id=UL31.3;"		UL31	28794	28429
