chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	-	UL26	PC_12_8h	1788	56944	56950	56946	3898.760067	3195.704973	56946	56946	1		7	8h	PC_12	8	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26	PK_15_12h	1788	56944	56950	56946	4691.075514	4151.029748	56946	56946	1		7	12h	PK_15	12	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26	PK_15_2h	1788	56946	56946	56946	1448.225923	1448.225923	56946	56946	1		1	2h	PK_15	2	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26	PK_15_4h	1788	56943	56948	56946	2354.469434	1867.337826	56944	56946	3		6	4h	PK_15	4	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26	PK_15_6h	1788	56946	56950	56946	2677.440948	2435.503512	56946	56946	1		5	6h	PK_15	6	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26	PK_15_8h	1788	56944	56950	56946	4039.491401	3469.313462	56946	56946	1		7	8h	PK_15	8	1788	55343	56917	56917	55343	-29	1788
LT934125.1	-	UL26.5	C6_12h	1778	56185	56194	56188	70362.05582	51584.38761	56187	56189	3	UL26	10	12h	C6	12	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_12h	1779	56258	56263	56263	90.916085	69.93545	56258	56263	6	UL26	6	12h	C6	12	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	C6_1h	1778	56185	56194	56188	67796.610169	41602.465331	56187	56190	4	UL26	10	1h	C6	1	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_2h	1778	56185	56194	56188	69392.812887	47087.980173	56187	56189	3	UL26	10	2h	C6	2	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_4h	1778	56185	56194	56188	42038.885969	27850.761955	56187	56189	3	UL26	10	4h	C6	4	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_6h	1778	56185	56194	56188	38896.075895	27598.10263	56187	56189	3	UL26	10	6h	C6	6	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_8h	1778	56185	56194	56188	43228.410006	30476.190476	56187	56189	3	UL26	10	8h	C6	8	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	C6_8h	1779	56262	56267	56262	64.5682	32.2841	56262	56267	6	UL26	6	8h	C6	8	0	55343	56179	56179	55343	-83	0
LT934125.1	-	UL26.5	NRK_1h	1778	56188	56188	56188	30303.030303	30303.030303	56188	56188	1	UL26	1	1h	NRK	1	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	NRK_2h	1778	56182	56194	56194	32362.459547	12944.983819	56182	56194	13	UL26	13	2h	NRK	2	1778	55343	56179	56179	55343	-15	1778
LT934125.1	-	UL26.5	PC_12_0.5h	1778	56188	56194	56188	161290.32258	96774.193548	56188	56194	7	UL26	7	0.5h	PC_12	0.5	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_1.5h	1778	56185	56194	56188	30973.451329	15486.725664	56186	56194	9	UL26	10	1.5h	PC_12	1.5	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_12h	1778	56185	56194	56188	28626.618524	18224.385183	56187	56190	4	UL26	10	12h	PC_12	12	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_12h	1779	56263	56263	56263	27.30245	27.30245	56263	56263	1	UL26	1	12h	PC_12	12	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	PC_12_1h	1778	56188	56191	56188	22271.714922	13363.028953	56188	56189	2	UL26	4	1h	PC_12	1	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_2.5h	1778	56185	56194	56188	34789.045151	19985.196151	56185	56194	10	UL26	10	2.5h	PC_12	2.5	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_2h	1778	56185	56194	56188	38025.350235	22014.676451	56186	56190	5	UL26	10	2h	PC_12	2	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_4h	1778	56185	56194	56188	23991.166434	14756.073078	56187	56190	4	UL26	10	4h	PC_12	4	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_6h	1778	56185	56195	56188	26624.380365	16390.384308	56187	56190	4	UL26	11	6h	PC_12	6	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PC_12_8h	1778	56185	56195	56188	28729.387703	17608.334399	56187	56190	4	UL26	11	8h	PC_12	8	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_12h	1778	56185	56194	56188	40439.359267	25837.528604	56187	56189	3	UL26	10	12h	PK_15	12	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_12h	1779	56263	56263	56263	48.05492	48.05492	56263	56263	1	UL26	1	12h	PK_15	12	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	PK_15_1h	1778	56188	56189	56188	5847.953216	2923.976608	56188	56189	2	UL26	2	1h	PK_15	1	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_2h	1778	56185	56195	56188	30774.800868	16292.541636	56187	56194	8	UL26	11	2h	PK_15	2	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_4h	1778	56185	56194	56188	28578.387595	16359.503126	56187	56190	4	UL26	10	4h	PK_15	4	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_6h	1778	56185	56194	56188	27467.963449	16000.129033	56187	56190	4	UL26	10	6h	PK_15	6	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_6h	1779	56263	56268	56263	64.516649	48.387487	56263	56268	6	UL26	6	6h	PK_15	6	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	PK_15_8h	1778	56185	56200	56188	34693.13462	21324.654933	56187	56190	4	UL26	16	8h	PK_15	8	1778	55343	56179	56179	55343	-9	1778
LT934125.1	-	UL26.5	PK_15_8h	1779	56263	56263	56263	26.315905	26.315905	56263	56263	1	UL26	1	8h	PK_15	8	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL27	C6_12h	1456	19470	19474	19471	6063.403479	3007.224332	19470	19473	4	UL28	5	12h	C6	12	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	C6_1h	1456	19467	19473	19471	10785.824345	4622.496148	19467	19473	7	UL28	7	1h	C6	1	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	C6_2h	1456	19470	19473	19473	3717.472119	2478.314746	19470	19473	4	UL28	4	2h	C6	2	1456	16625	19375	19375	16625	-98	1456
LT934125.1	-	UL27	C6_4h	1456	19470	19473	19471	14188.124015	9984.235418	19471	19473	3	UL28	4	4h	C6	4	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	C6_6h	1456	19470	19473	19471	12074.169901	6640.793445	19471	19473	3	UL28	4	6h	C6	6	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	C6_8h	1456	19470	19473	19471	4164.648911	2324.455206	19470	19473	4	UL28	4	8h	C6	8	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	NRK_1h	1456	19473	19473	19473	10101.010101	10101.010101	19473	19473	1	UL28	1	1h	NRK	1	1456	16625	19375	19375	16625	-98	1456
LT934125.1	-	UL27	NRK_2h	1456	19470	19473	19473	12944.983819	6472.491909	19470	19473	4	UL28	4	2h	NRK	2	1456	16625	19375	19375	16625	-98	1456
LT934125.1	-	UL27	PC_12_1.5h	1456	19469	19473	19469	4424.778762	2212.389381	19469	19473	5	UL28	5	1.5h	PC_12	1.5	1456	16625	19375	19375	16625	-94	1456
LT934125.1	-	UL27	PC_12_12h	1456	19470	19474	19471	7050.857638	3023.746306	19470	19473	4	UL28	5	12h	PC_12	12	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PC_12_1h	1456	19471	19471	19471	4454.342984	4454.342984	19471	19471	1	UL28	1	1h	PC_12	1	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PC_12_2.5h	1456	19471	19473	19471	1480.3849	740.19245	19471	19473	3	UL28	3	2.5h	PC_12	2.5	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PC_12_2h	1456	19470	19473	19471	5336.891261	3335.557038	19470	19473	4	UL28	4	2h	PC_12	2	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PC_12_4h	1456	19470	19473	19473	7127.082916	3111.824935	19470	19473	4	UL28	4	4h	PC_12	4	1456	16625	19375	19375	16625	-98	1456
LT934125.1	-	UL27	PC_12_6h	1456	19469	19474	19473	6342.945472	3118.170673	19470	19473	4	UL28	6	6h	PC_12	6	1456	16625	19375	19375	16625	-98	1456
LT934125.1	-	UL27	PC_12_8h	1455	19419	19419	19419	63.914099	63.914099	19419	19419	1	UL28	1	8h	PC_12	8	0	16625	19375	19375	16625	-44	1455
LT934125.1	-	UL27	PC_12_8h	1456	19469	19474	19471	7669.691934	3483.31842	19470	19473	4	UL28	6	8h	PC_12	8	1456	16625	19375	19375	16625	-96	0
LT934125.1	-	UL27	PK_15_12h	1456	19470	19474	19471	9578.947369	5659.038902	19470	19473	4	UL28	5	12h	PK_15	12	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PK_15_2h	1456	19469	19473	19471	4706.734252	2534.395366	19469	19473	5	UL28	5	2h	PK_15	2	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PK_15_4h	1456	19468	19473	19471	2882.195339	1258.423317	19470	19473	4	UL28	6	4h	PK_15	4	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PK_15_6h	1456	19470	19473	19471	3282.284535	1717.755788	19470	19473	4	UL28	4	6h	PK_15	6	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL27	PK_15_8h	1456	19470	19477	19471	8973.723567	4828.968548	19470	19473	4	UL28	8	8h	PK_15	8	1456	16625	19375	19375	16625	-96	1456
LT934125.1	-	UL28	C6_12h	1473	21473	21473	21473	41.96127	41.96127	21473	21473	1		1	12h	C6	12	1473	19246	21402	21402	19246	-71	1473
LT934125.1	-	UL28	C6_4h	1473	21473	21473	21473	525.486075	525.486075	21473	21473	1		1	4h	C6	4	1473	19246	21402	21402	19246	-71	1473
LT934125.1	-	UL28	C6_6h	1472	21426	21426	21426	86.244071	86.244071	21426	21426	1		1	6h	C6	6	0	19246	21402	21402	19246	-24	1472
LT934125.1	-	UL28	C6_6h	1473	21473	21480	21473	172.488142	86.244071	21473	21480	8		8	6h	C6	6	1473	19246	21402	21402	19246	-71	0
LT934125.1	-	UL28	PC_12_12h	1473	21473	21473	21473	27.30245	27.30245	21473	21473	1		1	12h	PC_12	12	1473	19246	21402	21402	19246	-71	1473
LT934125.1	-	UL28	PC_12_6h	1473	21480	21480	21480	26.651031	26.651031	21480	21480	1		1	6h	PC_12	6	1473	19246	21402	21402	19246	-78	1473
LT934125.1	-	UL28	PC_12_6h	1474	21536	21536	21536	26.651031	26.651031	21536	21536	1		1	6h	PC_12	6	1474	19246	21402	21402	19246	-134	0
LT934125.1	-	UL28	PC_12_8h	1472	21426	21426	21426	31.95705	31.95705	21426	21426	1		1	8h	PC_12	8	0	19246	21402	21402	19246	-24	1472
LT934125.1	-	UL28	PC_12_8h	1473	21469	21473	21473	127.828199	95.871149	21469	21473	5		5	8h	PC_12	8	1473	19246	21402	21402	19246	-71	0
LT934125.1	-	UL28	PK_15_2h	1473	21473	21473	21473	362.056481	362.056481	21473	21473	1		1	2h	PK_15	2	1473	19246	21402	21402	19246	-71	1473
LT934125.1	-	UL28	PK_15_4h	1473	21475	21475	21475	40.594301	40.594301	21475	21475	1		1	4h	PK_15	4	1473	19246	21402	21402	19246	-73	1473
LT934125.1	-	UL28	PK_15_6h	1473	21473	21473	21473	24.193743	24.193743	21473	21473	1		1	6h	PK_15	6	1473	19246	21402	21402	19246	-71	1473
LT934125.1	-	UL28	PK_15_8h	1473	21477	21477	21477	13.157952	13.157952	21477	21477	1		1	8h	PK_15	8	1473	19246	21402	21402	19246	-75	1473
LT934125.1	-	UL29	C6_12h	1521	25229	25234	25232	237.780529	188.825714	25229	25232	4		6	12h	C6	12	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	C6_12h	1523	25309	25313	25313	685.367407	531.509417	25310	25313	4		5	12h	C6	12	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	C6_1h	1521	25232	25232	25232	1540.832049	1540.832049	25232	25232	1		1	1h	C6	1	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	C6_1h	1523	25310	25313	25310	6163.328198	3081.664099	25310	25313	4		4	1h	C6	1	1523	21554	25087	25087	21554	-223	0
LT934125.1	-	UL29	C6_2h	1523	25313	25313	25313	1239.157373	1239.157373	25313	25313	1		1	2h	C6	2	1523	21554	25087	25087	21554	-226	1523
LT934125.1	-	UL29	C6_6h	1519	25102	25102	25102	86.244071	86.244071	25102	25102	1		1	6h	C6	6	0	21554	25087	25087	21554	-15	1519
LT934125.1	-	UL29	C6_6h	1520	25188	25188	25188	86.244071	86.244071	25188	25188	1		1	6h	C6	6	0	21554	25087	25087	21554	-101	0
LT934125.1	-	UL29	C6_6h	1521	25232	25232	25232	344.976283	344.976283	25232	25232	1		1	6h	C6	6	0	21554	25087	25087	21554	-145	0
LT934125.1	-	UL29	C6_6h	1523	25309	25320	25313	1379.905131	862.440707	25309	25314	6		12	6h	C6	6	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	C6_8h	1521	25230	25232	25232	161.4205	129.1364	25230	25232	3		3	8h	C6	8	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	C6_8h	1523	25309	25313	25313	645.682001	451.977401	25310	25313	4		5	8h	C6	8	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	NRK_2h	1523	25313	25313	25313	6472.491909	6472.491909	25313	25313	1		1	2h	NRK	2	1523	21554	25087	25087	21554	-226	1523
LT934125.1	-	UL29	PC_12_12h	1521	25232	25232	25232	61.430512	61.430512	25232	25232	1		1	12h	PC_12	12	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PC_12_12h	1523	25313	25313	25313	75.081737	75.081737	25313	25313	1		1	12h	PC_12	12	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PC_12_2.5h	1523	25313	25313	25313	1480.3849	1480.3849	25313	25313	1		1	2.5h	PC_12	2.5	1523	21554	25087	25087	21554	-226	1523
LT934125.1	-	UL29	PC_12_2h	1523	25310	25313	25313	2668.445631	2001.334223	25310	25313	4		4	2h	PC_12	2	1523	21554	25087	25087	21554	-226	1523
LT934125.1	-	UL29	PC_12_4h	1521	25229	25233	25229	200.7629	100.38145	25229	25233	5		5	4h	PC_12	4	1521	21554	25087	25087	21554	-142	1521
LT934125.1	-	UL29	PC_12_4h	1523	25316	25316	25316	100.38145	100.38145	25316	25316	1		1	4h	PC_12	4	0	21554	25087	25087	21554	-229	0
LT934125.1	-	UL29	PC_12_6h	1521	25232	25232	25232	106.604126	106.604126	25232	25232	1		1	6h	PC_12	6	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PC_12_6h	1523	25298	25313	25313	293.161344	133.255157	25301	25313	13		16	6h	PC_12	6	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PC_12_8h	1521	25232	25233	25232	319.570498	287.613448	25232	25233	2		2	8h	PC_12	8	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PC_12_8h	1522	25273	25273	25273	31.95705	31.95705	25273	25273	1		1	8h	PC_12	8	0	21554	25087	25087	21554	-186	0
LT934125.1	-	UL29	PC_12_8h	1523	25301	25315	25313	479.355746	351.527547	25310	25315	6		15	8h	PC_12	8	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_12h	1521	25232	25232	25232	18.306636	18.306636	25232	25232	1		1	12h	PK_15	12	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PK_15_12h	1523	25313	25313	25313	80.091533	80.091533	25313	25313	1		1	12h	PK_15	12	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_2h	1523	25310	25315	25313	7241.129617	6154.960174	25310	25313	4		6	2h	PK_15	2	1523	21554	25087	25087	21554	-226	1523
LT934125.1	-	UL29	PK_15_4h	1520	25192	25192	25192	40.594301	40.594301	25192	25192	1		1	4h	PK_15	4	0	21554	25087	25087	21554	-105	1520
LT934125.1	-	UL29	PK_15_4h	1521	25232	25232	25232	81.188601	81.188601	25232	25232	1		1	4h	PK_15	4	0	21554	25087	25087	21554	-145	0
LT934125.1	-	UL29	PK_15_4h	1523	25309	25315	25313	1096.046116	771.291711	25310	25315	6		7	4h	PK_15	4	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_6h	1521	25232	25232	25232	48.387487	48.387487	25232	25232	1		1	6h	PK_15	6	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PK_15_6h	1523	25313	25315	25313	612.908168	572.585263	25313	25313	1		3	6h	PK_15	6	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_8h	1521	25232	25234	25232	74.56173	61.403778	25232	25234	3		3	8h	PK_15	8	0	21554	25087	25087	21554	-145	1521
LT934125.1	-	UL29	PK_15_8h	1523	25309	25315	25313	1241.233513	1008.776354	25310	25313	4		7	8h	PK_15	8	1523	21554	25087	25087	21554	-226	0
LT934125.1	-	UL3	PC_12_12h	2131	93482	93482	93482	27.30245	27.30245	93482	93482	1		1	12h	PC_12	12	2131	92749	93465	93465	92749	-17	2131
LT934125.1	-	UL3	PC_12_6h	2132	93527	93527	93527	26.651031	26.651031	93527	93527	1	UL2	1	6h	PC_12	6	2132	92749	93465	93465	92749	-62	2132
LT934125.1	-	UL3	PK_15_12h	2131	93482	93482	93482	20.594966	20.594966	93482	93482	1		1	12h	PK_15	12	2131	92749	93465	93465	92749	-17	2131
LT934125.1	-	UL3	PK_15_4h	2131	93465	93470	93465	81.188602	40.594301	93465	93470	6	UL3	6	4h	PK_15	4	2131	92749	93465	93465	92749	0	2131
LT934125.1	-	UL3.5	C6_12h	2121	92774	92774	92774	111.896719	111.896719	92774	92774	1	UL3	1	12h	C6	12	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	C6_12h	2122	92814	92814	92814	41.96127	41.96127	92814	92814	1	UL3	1	12h	C6	12	0	92099	92752	92752	92099	-62	0
LT934125.1	-	UL3.5	C6_6h	2121	92774	92774	92774	172.488141	172.488141	92774	92774	1	UL3	1	6h	C6	6	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	C6_6h	2122	92830	92830	92830	86.244071	86.244071	92830	92830	1	UL3	1	6h	C6	6	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL3.5	C6_8h	2121	92774	92783	92774	161.4205	96.8523	92774	92783	10	UL3	10	8h	C6	8	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PC_12_12h	2121	92765	92774	92774	54.604899	34.128062	92765	92774	10	UL3	10	12h	PC_12	12	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PC_12_12h	2122	92826	92834	92826	40.953674	20.476837	92826	92834	9	UL3	9	12h	PC_12	12	0	92099	92752	92752	92099	-74	0
LT934125.1	-	UL3.5	PC_12_2.5h	2121	92774	92774	92774	740.19245	740.19245	92774	92774	1	UL3	1	2.5h	PC_12	2.5	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PC_12_4h	2121	92774	92774	92774	100.38145	100.38145	92774	92774	1	UL3	1	4h	PC_12	4	0	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PC_12_4h	2122	92846	92848	92846	200.7629	100.38145	92846	92848	3	UL3	3	4h	PC_12	4	2122	92099	92752	92752	92099	-94	0
LT934125.1	-	UL3.5	PC_12_8h	2121	92785	92785	92785	63.914099	63.914099	92785	92785	1	UL3	1	8h	PC_12	8	2121	92099	92752	92752	92099	-33	2121
LT934125.1	-	UL3.5	PK_15_12h	2121	92774	92774	92774	38.901602	38.901602	92774	92774	1	UL3	1	12h	PK_15	12	0	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PK_15_12h	2122	92844	92848	92846	73.226545	34.324943	92844	92848	5	UL3	5	12h	PK_15	12	2122	92099	92752	92752	92099	-94	0
LT934125.1	-	UL3.5	PK_15_4h	2121	92773	92785	92774	243.565805	121.782902	92773	92785	13	UL3	13	4h	PK_15	4	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PK_15_4h	2122	92844	92853	92844	121.782902	81.188601	92844	92853	10	UL3	10	4h	PK_15	4	0	92099	92752	92752	92099	-92	0
LT934125.1	-	UL3.5	PK_15_6h	2121	92773	92774	92774	72.58123	56.452068	92773	92774	2	UL3	2	6h	PK_15	6	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PK_15_6h	2122	92829	92830	92830	48.387487	32.258325	92829	92830	2	UL3	2	6h	PK_15	6	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL3.5	PK_15_8h	2121	92774	92774	92774	52.63181	52.63181	92774	92774	1	UL3	1	8h	PK_15	8	2121	92099	92752	92752	92099	-22	2121
LT934125.1	-	UL3.5	PK_15_8h	2122	92830	92830	92830	26.315905	26.315905	92830	92830	1	UL3	1	8h	PK_15	8	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL31	C6_12h	1557	29407	29417	29414	23197.588628	7070.473953	29408	29414	7	UL32	11	12h	C6	12	1557	28501	29316	29316	28501	-98	1557
LT934125.1	-	UL31	C6_1h	1557	29404	29414	29404	6163.328196	1540.832049	29404	29414	11	UL32	11	1h	C6	1	1557	28501	29316	29316	28501	-88	1557
LT934125.1	-	UL31	C6_2h	1557	29404	29414	29409	12391.57373	3717.472119	29409	29414	6	UL32	11	2h	C6	2	1557	28501	29316	29316	28501	-93	1557
LT934125.1	-	UL31	C6_4h	1557	29407	29414	29414	20493.95691	7882.291119	29409	29414	6	UL32	8	4h	C6	4	1557	28501	29316	29316	28501	-98	1557
LT934125.1	-	UL31	C6_6h	1556	29359	29359	29359	86.244071	86.244071	29359	29359	1	UL32	1	6h	C6	6	0	28501	29316	29316	28501	-43	1556
LT934125.1	-	UL31	C6_6h	1557	29407	29417	29414	21129.797327	6209.573092	29409	29414	6	UL32	11	6h	C6	6	1557	28501	29316	29316	28501	-98	0
LT934125.1	-	UL31	C6_8h	1556	29364	29372	29364	129.1364	64.5682	29364	29372	9	UL32	9	8h	C6	8	0	28501	29316	29316	28501	-48	1556
LT934125.1	-	UL31	C6_8h	1557	29407	29424	29414	26311.541564	8264.729621	29408	29414	7	UL32	18	8h	C6	8	1557	28501	29316	29316	28501	-98	0
LT934125.1	-	UL31	NRK_2h	1557	29408	29414	29412	16181.229774	9708.737864	29408	29414	7	UL32	7	2h	NRK	2	1557	28501	29316	29316	28501	-96	1557
LT934125.1	-	UL31	PC_12_1.5h	1557	29407	29414	29412	8849.557523	4424.778761	29407	29414	8	UL32	8	1.5h	PC_12	1.5	1557	28501	29316	29316	28501	-96	1557
LT934125.1	-	UL31	PC_12_12h	1556	29356	29356	29356	34.128062	34.128062	29356	29356	1	UL32	1	12h	PC_12	12	0	28501	29316	29316	28501	-40	1556
LT934125.1	-	UL31	PC_12_12h	1557	29407	29418	29411	27991.836568	8320.42155	29409	29414	6	UL32	12	12h	PC_12	12	1557	28501	29316	29316	28501	-95	0
LT934125.1	-	UL31	PC_12_2.5h	1557	29403	29414	29412	13323.4641	4441.1547	29404	29414	11	UL32	12	2.5h	PC_12	2.5	1557	28501	29316	29316	28501	-96	1557
LT934125.1	-	UL31	PC_12_2h	1557	29409	29414	29414	10673.782522	4669.779853	29411	29414	4	UL32	6	2h	PC_12	2	1557	28501	29316	29316	28501	-98	1557
LT934125.1	-	UL31	PC_12_4h	1557	29406	29417	29411	12949.206988	4818.309576	29409	29414	6	UL32	12	4h	PC_12	4	1557	28501	29316	29316	28501	-95	1557
LT934125.1	-	UL31	PC_12_6h	1557	29407	29417	29411	15164.436863	6209.690315	29409	29414	6	UL32	11	6h	PC_12	6	1557	28501	29316	29316	28501	-95	1557
LT934125.1	-	UL31	PC_12_8h	1557	29407	29418	29411	30838.552986	8979.930973	29409	29414	6	UL32	12	8h	PC_12	8	1557	28501	29316	29316	28501	-95	1557
LT934125.1	-	UL31	PK_15_12h	1556	29356	29364	29356	34.324943	22.883295	29356	29364	9	UL32	9	12h	PK_15	12	0	28501	29316	29316	28501	-40	1556
LT934125.1	-	UL31	PK_15_12h	1557	29407	29417	29412	27654.462243	8048.05492	29409	29414	6	UL32	11	12h	PK_15	12	1557	28501	29316	29316	28501	-96	0
LT934125.1	-	UL31	PK_15_2h	1557	29404	29414	29411	7603.186098	2534.395366	29407	29414	8	UL32	11	2h	PK_15	2	1557	28501	29316	29316	28501	-95	1557
LT934125.1	-	UL31	PK_15_4h	1557	29407	29417	29411	26589.266867	9620.849233	29409	29414	6	UL32	11	4h	PK_15	4	1557	28501	29316	29316	28501	-95	1557
LT934125.1	-	UL31	PK_15_6h	1556	29338	29338	29338	16.129162	16.129162	29338	29338	1	UL32	1	6h	PK_15	6	0	28501	29316	29316	28501	-22	1556
LT934125.1	-	UL31	PK_15_6h	1557	29407	29418	29411	24846.974571	7427.479254	29409	29414	6	UL32	12	6h	PK_15	6	1557	28501	29316	29316	28501	-95	0
LT934125.1	-	UL31	PK_15_8h	1556	29356	29356	29356	43.859841	43.859841	29356	29356	1	UL32	1	8h	PK_15	8	0	28501	29316	29316	28501	-40	1556
LT934125.1	-	UL31	PK_15_8h	1557	29407	29417	29411	31329.084776	9131.618998	29409	29414	6	UL32	11	8h	PK_15	8	1557	28501	29316	29316	28501	-95	0
LT934125.1	-	UL32	C6_12h	1578	30877	30882	30877	538.502962	468.567512	30877	30878	2		6	12h	C6	12	1578	29309	30721	30721	29309	-156	1578
LT934125.1	-	UL32	C6_4h	1577	30851	30851	30851	525.486075	525.486075	30851	30851	1		1	4h	C6	4	1577	29309	30721	30721	29309	-130	1577
LT934125.1	-	UL32	C6_6h	1576	30822	30822	30822	86.244071	86.244071	30822	30822	1		1	6h	C6	6	0	29309	30721	30721	29309	-101	1576
LT934125.1	-	UL32	C6_6h	1578	30877	30882	30877	1552.393274	1379.905132	30877	30878	2		6	6h	C6	6	1578	29309	30721	30721	29309	-156	0
LT934125.1	-	UL32	C6_8h	1578	30873	30882	30877	322.841001	225.988701	30877	30878	2		10	8h	C6	8	1578	29309	30721	30721	29309	-156	1578
LT934125.1	-	UL32	PC_12_12h	1578	30877	30882	30877	163.814698	129.686636	30877	30882	6		6	12h	PC_12	12	1578	29309	30721	30721	29309	-156	1578
LT934125.1	-	UL32	PC_12_4h	1578	30873	30882	30877	501.907249	200.762899	30873	30882	10		10	4h	PC_12	4	1578	29309	30721	30721	29309	-156	1578
LT934125.1	-	UL32	PC_12_6h	1576	30812	30812	30812	26.651031	26.651031	30812	30812	1		1	6h	PC_12	6	0	29309	30721	30721	29309	-91	1576
LT934125.1	-	UL32	PC_12_6h	1578	30876	30882	30877	479.718565	373.11444	30877	30878	2		7	6h	PC_12	6	1578	29309	30721	30721	29309	-156	0
