chr	strand	gene	cluster	start	end	group	hpi	Time	cell_line	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	subset	cluster_width	CDS_start	CDS_end	CDS_prime5	CDS_prime3	3-UTR_start	3-UTR-end	3-UTR-width	TES_UTR_ov_width	CDS_UTR_ov_width	inCoding	TES_CDS_dist	closest_TC	dominant_TC	gene_mean_dominant_TES	gene_dominant_TES_shift	gene_mean_shift_TES	gene_sd_shift_TES	gene_varcoeff_shif_TES
LT934125.1	-	UL27	181	16581	16588	PC_12_1h	1h	1	PC_12	16581	15243.902439	9908.536585	16581	16586	6	LT934125.1_-	8	16625	19375	19375	16625	15624	16624	1001	8			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16588	PC_12_2h	2h	2	PC_12	16581	20130.718953	9411.764706	16581	16586	6	LT934125.1_-	8	16625	19375	19375	16625	15624	16624	1001	8			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16589	PC_12_2.5h	2.5h	2.5	PC_12	16581	15934.539191	9043.927649	16581	16586	6	LT934125.1_-	9	16625	19375	19375	16625	15624	16624	1001	9			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16590	PC_12_6h	6h	6	PC_12	16581	18705.238748	11120.64879	16581	16584	4	LT934125.1_-	10	16625	19375	19375	16625	15624	16624	1001	10			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16590	PK_15_1h	1h	1	PK_15	16581	2994.011976	1497.005988	16581	16590	10	LT934125.1_-	10	16625	19375	19375	16625	15624	16624	1001	10			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16591	PC_12_8h	8h	8	PC_12	16581	30858.553534	17829.386486	16581	16583	3	LT934125.1_-	11	16625	19375	19375	16625	15624	16624	1001	11			44	181	181	16581	0	0	0	
LT934125.1	-	UL27	181	16581	16593	PK_15_12h	12h	12	PK_15	16581	33694.17882	19041.649556	16581	16584	4	LT934125.1_-	13	16625	19375	19375	16625	15624	16624	1001	13			44	181	181	16581	0	0	0	
LT934125.1	-	UL28	184	18580	18580	PC_12_8h	8h	8	PC_12	18580	22.858188	22.858188	18580	18580	1	LT934125.1_-	1	19246	21402	21402	19246	18245	19245	1001	1	1	UL27	666	184	184	18582	2	2	0	0
LT934125.1	-	UL28	184	18580	18580	PK_15_12h	12h	12	PK_15	18580	9.263004	9.263004	18580	18580	1	LT934125.1_-	1	19246	21402	21402	19246	18245	19245	1001	1	1	UL27	666	184	184	18582	2	2	0	0
LT934125.1	-	UL28	184	18584	18584	C6_12h	12h	12	C6	18584	14.609382	14.609382	18584	18584	1	LT934125.1_-	1	19246	21402	21402	19246	18245	19245	1001	1	1	UL27	662	184	184	18582	-2	2	0	0
LT934125.1	-	UL28	184	18584	18584	PC_12_12h	12h	12	PC_12	18584	16.232405	16.232405	18584	18584	1	LT934125.1_-	1	19246	21402	21402	19246	18245	19245	1001	1	1	UL27	662	184	184	18582	-2	2	0	0
LT934125.1	-	UL29	185	21472	21481	PC_12_1h	1h	1	PC_12	21477	37347.560977	21341.463415	21475	21479	5	LT934125.1_-	10	21554	25087	25087	21554	20553	21553	1001	10			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21481	C6_6h	6h	6	C6	21477	11126.261249	5890.373602	21475	21477	3	LT934125.1_-	9	21554	25087	25087	21554	20553	21553	1001	9			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21481	PC_12_2.5h	2.5h	2.5	PC_12	21477	25409.130059	12058.570198	21475	21478	4	LT934125.1_-	9	21554	25087	25087	21554	20553	21553	1001	9			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21481	PC_12_2h	2h	2	PC_12	21477	28758.169933	15947.712418	21475	21477	3	LT934125.1_-	9	21554	25087	25087	21554	20553	21553	1001	9			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21482	PC_12_4h	4h	4	PC_12	21477	14258.506203	7618.263242	21475	21477	3	LT934125.1_-	10	21554	25087	25087	21554	20553	21553	1001	10			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	C6_12h	12h	12	C6	21477	11482.973984	5911.929778	21475	21478	4	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	C6_8h	8h	8	C6	21477	15788.76728	8126.212526	21475	21478	4	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PC_12_12h	12h	12	PC_12	21477	8489.547683	4258.300846	21475	21479	5	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PC_12_6h	6h	6	PC_12	21477	11902.169038	6354.656451	21475	21478	4	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PC_12_8h	8h	8	PC_12	21477	14332.083752	7531.772881	21475	21478	4	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PK_15_12h	12h	12	PK_15	21477	3025.914799	1485.168386	21475	21477	3	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PK_15_4h	4h	4	PK_15	21477	21914.504326	10499.833666	21475	21477	3	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21483	PK_15_6h	6h	6	PK_15	21477	12159.84384	5755.424639	21475	21477	3	LT934125.1_-	11	21554	25087	25087	21554	20553	21553	1001	11			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21491	PK_15_2h	2h	2	PK_15	21477	48325.883447	22940.035422	21475	21477	3	LT934125.1_-	19	21554	25087	25087	21554	20553	21553	1001	19			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21473	21492	PK_15_8h	8h	8	PK_15	21477	12524.60145	5946.753606	21475	21477	3	LT934125.1_-	20	21554	25087	25087	21554	20553	21553	1001	20			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21479	NRK_1h	1h	1	NRK	21475	26315.789472	10526.315789	21475	21478	4	LT934125.1_-	5	21554	25087	25087	21554	20553	21553	1001	5			79	185	185	21477	2	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21479	PC_12_1.5h	1.5h	1.5	PC_12	21477	23106.546854	12836.970475	21475	21479	5	LT934125.1_-	5	21554	25087	25087	21554	20553	21553	1001	5			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21479	PK_15_1h	1h	1	PK_15	21475	17215.568862	7485.02994	21475	21477	3	LT934125.1_-	5	21554	25087	25087	21554	20553	21553	1001	5			79	185	185	21477	2	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21480	C6_4h	4h	4	C6	21477	11911.514463	7373.794668	21475	21477	3	LT934125.1_-	6	21554	25087	25087	21554	20553	21553	1001	6			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21482	NRK_2h	2h	2	NRK	21477	23692.810458	12254.901961	21475	21480	6	LT934125.1_-	8	21554	25087	25087	21554	20553	21553	1001	8			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21483	C6_1h	1h	1	C6	21477	24787.997392	15003.261579	21475	21479	5	LT934125.1_-	9	21554	25087	25087	21554	20553	21553	1001	9			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21475	21483	C6_2h	2h	2	C6	21477	18301.982716	10676.156584	21475	21479	5	LT934125.1_-	9	21554	25087	25087	21554	20553	21553	1001	9			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL29	185	21477	21477	PC_12_0.5h	0.5h	0.5	PC_12	21477	16666.666667	16666.666667	21477	21477	1	LT934125.1_-	1	21554	25087	25087	21554	20553	21553	1001	1			77	185	185	21477	0	0.173913043478261	0.576208131040061	3.31319675348035
LT934125.1	-	UL3	242	92064	92072	PC_12_1h	1h	1	PC_12	92069	16768.292683	9908.536585	92067	92069	3	LT934125.1_-	9	92749	93465	93465	92749	91748	92748	1001	9			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92072	PC_12_2h	2h	2	PC_12	92069	16993.464051	11764.705882	92067	92069	3	LT934125.1_-	9	92749	93465	93465	92749	91748	92748	1001	9			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92074	C6_4h	4h	4	C6	92069	22404.991489	10777.084515	92067	92072	6	LT934125.1_-	11	92749	93465	93465	92749	91748	92748	1001	11			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92074	PK_15_1h	1h	1	PK_15	92069	5239.520958	2994.011976	92064	92074	11	LT934125.1_-	11	92749	93465	93465	92749	91748	92748	1001	11			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92081	PK_15_2h	2h	2	PK_15	92069	14927.8907	9192.881842	92067	92072	6	LT934125.1_-	18	92749	93465	93465	92749	91748	92748	1001	18			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	C6_12h	12h	12	C6	92069	39119.054286	24129.828705	92067	92070	4	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PC_12_12h	12h	12	PC_12	92069	45117.969001	28268.732871	92067	92070	4	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PC_12_4h	4h	4	PC_12	92069	27436.042623	16214.546765	92067	92072	6	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PC_12_6h	6h	6	PC_12	92069	34809.680601	20819.186963	92067	92072	6	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PC_12_8h	8h	8	PC_12	92069	32561.488527	20286.641675	92067	92070	4	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PK_15_4h	4h	4	PK_15	92069	24555.056554	14346.307385	92067	92072	6	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PK_15_6h	6h	6	PK_15	92069	27177.276134	15711.705548	92067	92072	6	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92083	PK_15_8h	8h	8	PK_15	92069	29546.68476	17515.983148	92067	92070	4	LT934125.1_-	20	92749	93465	93465	92749	91748	92748	1001	20			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92084	C6_8h	8h	8	C6	92069	34017.838625	21035.421013	92067	92070	4	LT934125.1_-	21	92749	93465	93465	92749	91748	92748	1001	21			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92085	C6_6h	6h	6	C6	92069	26561.221706	15871.284429	92067	92072	6	LT934125.1_-	22	92749	93465	93465	92749	91748	92748	1001	22			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92064	92085	PK_15_12h	12h	12	PK_15	92069	42903.149112	24837.202696	92067	92071	5	LT934125.1_-	22	92749	93465	93465	92749	91748	92748	1001	22			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92067	92072	C6_1h	1h	1	C6	92069	8480.10437	5218.525766	92069	92072	4	LT934125.1_-	6	92749	93465	93465	92749	91748	92748	1001	6			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92067	92072	C6_2h	2h	2	C6	92069	12709.710218	8642.602949	92067	92069	3	LT934125.1_-	6	92749	93465	93465	92749	91748	92748	1001	6			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92067	92072	PC_12_1.5h	1.5h	1.5	PC_12	92069	17971.758664	8985.879332	92067	92071	5	LT934125.1_-	6	92749	93465	93465	92749	91748	92748	1001	6			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92067	92072	PC_12_2.5h	2.5h	2.5	PC_12	92069	18087.855297	9905.254091	92067	92071	5	LT934125.1_-	6	92749	93465	93465	92749	91748	92748	1001	6			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92067	92076	NRK_2h	2h	2	NRK	92069	13888.888888	6535.947712	92067	92071	5	LT934125.1_-	10	92749	93465	93465	92749	91748	92748	1001	10			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92069	92071	NRK_1h	1h	1	NRK	92069	7894.736842	5263.157895	92069	92071	3	LT934125.1_-	3	92749	93465	93465	92749	91748	92748	1001	3			680	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3	242	92071	92071	PC_12_0.5h	0.5h	0.5	PC_12	92071	16666.666667	16666.666667	92071	92071	1	LT934125.1_-	1	92749	93465	93465	92749	91748	92748	1001	1			678	242	242	92069	-2	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92072	PC_12_1h	1h	1	PC_12	92069	16768.292683	9908.536585	92067	92069	3	LT934125.1_-	9	92099	92752	92752	92099	91098	92098	1001	9			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92072	PC_12_2h	2h	2	PC_12	92069	16993.464051	11764.705882	92067	92069	3	LT934125.1_-	9	92099	92752	92752	92099	91098	92098	1001	9			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92074	C6_4h	4h	4	C6	92069	22404.991489	10777.084515	92067	92072	6	LT934125.1_-	11	92099	92752	92752	92099	91098	92098	1001	11			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92074	PK_15_1h	1h	1	PK_15	92069	5239.520958	2994.011976	92064	92074	11	LT934125.1_-	11	92099	92752	92752	92099	91098	92098	1001	11			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92081	PK_15_2h	2h	2	PK_15	92069	14927.8907	9192.881842	92067	92072	6	LT934125.1_-	18	92099	92752	92752	92099	91098	92098	1001	18			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	C6_12h	12h	12	C6	92069	39119.054286	24129.828705	92067	92070	4	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PC_12_12h	12h	12	PC_12	92069	45117.969001	28268.732871	92067	92070	4	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PC_12_4h	4h	4	PC_12	92069	27436.042623	16214.546765	92067	92072	6	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PC_12_6h	6h	6	PC_12	92069	34809.680601	20819.186963	92067	92072	6	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PC_12_8h	8h	8	PC_12	92069	32561.488527	20286.641675	92067	92070	4	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PK_15_4h	4h	4	PK_15	92069	24555.056554	14346.307385	92067	92072	6	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PK_15_6h	6h	6	PK_15	92069	27177.276134	15711.705548	92067	92072	6	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92083	PK_15_8h	8h	8	PK_15	92069	29546.68476	17515.983148	92067	92070	4	LT934125.1_-	20	92099	92752	92752	92099	91098	92098	1001	20			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92084	C6_8h	8h	8	C6	92069	34017.838625	21035.421013	92067	92070	4	LT934125.1_-	21	92099	92752	92752	92099	91098	92098	1001	21			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92085	C6_6h	6h	6	C6	92069	26561.221706	15871.284429	92067	92072	6	LT934125.1_-	22	92099	92752	92752	92099	91098	92098	1001	22			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92064	92085	PK_15_12h	12h	12	PK_15	92069	42903.149112	24837.202696	92067	92071	5	LT934125.1_-	22	92099	92752	92752	92099	91098	92098	1001	22			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92067	92072	C6_1h	1h	1	C6	92069	8480.10437	5218.525766	92069	92072	4	LT934125.1_-	6	92099	92752	92752	92099	91098	92098	1001	6			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92067	92072	C6_2h	2h	2	C6	92069	12709.710218	8642.602949	92067	92069	3	LT934125.1_-	6	92099	92752	92752	92099	91098	92098	1001	6			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92067	92072	PC_12_1.5h	1.5h	1.5	PC_12	92069	17971.758664	8985.879332	92067	92071	5	LT934125.1_-	6	92099	92752	92752	92099	91098	92098	1001	6			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92067	92072	PC_12_2.5h	2.5h	2.5	PC_12	92069	18087.855297	9905.254091	92067	92071	5	LT934125.1_-	6	92099	92752	92752	92099	91098	92098	1001	6			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92067	92076	NRK_2h	2h	2	NRK	92069	13888.888888	6535.947712	92067	92071	5	LT934125.1_-	10	92099	92752	92752	92099	91098	92098	1001	10			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92069	92071	NRK_1h	1h	1	NRK	92069	7894.736842	5263.157895	92069	92071	3	LT934125.1_-	3	92099	92752	92752	92099	91098	92098	1001	3			30	242	242	92069	0	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL3.5	242	92071	92071	PC_12_0.5h	0.5h	0.5	PC_12	92071	16666.666667	16666.666667	92071	92071	1	LT934125.1_-	1	92099	92752	92752	92099	91098	92098	1001	1			28	242	242	92069	-2	0.0869565217391304	0.41702882811415	4.79583152331272
LT934125.1	-	UL31	189	28415	28432	PC_12_2h	2h	2	PC_12	28429	13856.209148	8366.013072	28427	28430	4	LT934125.1_-	18	28501	29316	29316	28501	27500	28500	1001	18			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28420	28432	PC_12_1.5h	1.5h	1.5	PC_12	28429	15404.364568	6418.485237	28425	28430	6	LT934125.1_-	13	28501	29316	29316	28501	27500	28500	1001	13			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28432	C6_2h	2h	2	C6	28429	18301.982714	8642.602949	28426	28430	5	LT934125.1_-	8	28501	29316	29316	28501	27500	28500	1001	8			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28432	NRK_2h	2h	2	NRK	28429	14705.882352	7352.941176	28425	28431	7	LT934125.1_-	8	28501	29316	29316	28501	27500	28500	1001	8			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28433	C6_4h	4h	4	C6	28429	36868.97334	21837.776517	28427	28430	4	LT934125.1_-	9	28501	29316	29316	28501	27500	28500	1001	9			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28433	PC_12_2.5h	2.5h	2.5	PC_12	28429	16795.865632	10766.580534	28428	28430	3	LT934125.1_-	9	28501	29316	29316	28501	27500	28500	1001	9			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28434	C6_12h	12h	12	C6	28429	27723.736592	18130.242637	28427	28430	4	LT934125.1_-	10	28501	29316	29316	28501	27500	28500	1001	10			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28434	PC_12_4h	4h	4	PC_12	28429	28774.386164	18170.587327	28427	28430	4	LT934125.1_-	10	28501	29316	29316	28501	27500	28500	1001	10			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28434	PC_12_6h	6h	6	PC_12	28429	29582.463199	18397.755371	28427	28430	4	LT934125.1_-	10	28501	29316	29316	28501	27500	28500	1001	10			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28434	PK_15_4h	4h	4	PK_15	28429	29669.827013	19232.368596	28428	28430	3	LT934125.1_-	10	28501	29316	29316	28501	27500	28500	1001	10			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28435	C6_8h	8h	8	C6	28429	31516.526958	20400.941957	28427	28430	4	LT934125.1_-	11	28501	29316	29316	28501	27500	28500	1001	11			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28436	PC_12_8h	8h	8	PC_12	28429	44059.15699	28115.570998	28427	28430	4	LT934125.1_-	12	28501	29316	29316	28501	27500	28500	1001	12			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28436	PK_15_8h	8h	8	PK_15	28429	39092.920519	26381.235797	28428	28430	3	LT934125.1_-	12	28501	29316	29316	28501	27500	28500	1001	12			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28438	PC_12_12h	12h	12	PC_12	28429	45261.355242	28682.659193	28427	28430	4	LT934125.1_-	14	28501	29316	29316	28501	27500	28500	1001	14			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28440	PK_15_12h	12h	12	PK_15	28429	40165.931288	26895.133526	28428	28430	3	LT934125.1_-	16	28501	29316	29316	28501	27500	28500	1001	16			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28440	PK_15_6h	6h	6	PK_15	28429	35458.245502	23489.578355	28427	28430	4	LT934125.1_-	16	28501	29316	29316	28501	27500	28500	1001	16			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28425	28445	C6_6h	6h	6	C6	28429	37960.185437	24488.682847	28427	28430	4	LT934125.1_-	21	28501	29316	29316	28501	27500	28500	1001	21			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28426	28429	PC_12_1h	1h	1	PC_12	28429	6859.756098	5335.365854	28426	28429	4	LT934125.1_-	4	28501	29316	29316	28501	27500	28500	1001	4			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28426	28432	PK_15_2h	2h	2	PK_15	28429	14421.860504	10036.265497	28428	28430	3	LT934125.1_-	7	28501	29316	29316	28501	27500	28500	1001	7			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28427	28430	C6_1h	1h	1	C6	28429	8480.104371	4566.210046	28429	28430	2	LT934125.1_-	4	28501	29316	29316	28501	27500	28500	1001	4			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28429	28429	PK_15_1h	1h	1	PK_15	28429	748.502994	748.502994	28429	28429	1	LT934125.1_-	1	28501	29316	29316	28501	27500	28500	1001	1			72	189	189	28429	0	0	0	
LT934125.1	-	UL31	189	28429	28430	NRK_1h	1h	1	NRK	28429	10526.315789	7894.736842	28429	28430	2	LT934125.1_-	2	28501	29316	29316	28501	27500	28500	1001	2			72	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28415	28432	PC_12_2h	2h	2	PC_12	28429	13856.209148	8366.013072	28427	28430	4	LT934125.1_-	18	29309	30721	30721	29309	28308	29308	1001	18			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28420	28432	PC_12_1.5h	1.5h	1.5	PC_12	28429	15404.364568	6418.485237	28425	28430	6	LT934125.1_-	13	29309	30721	30721	29309	28308	29308	1001	13			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28432	C6_2h	2h	2	C6	28429	18301.982714	8642.602949	28426	28430	5	LT934125.1_-	8	29309	30721	30721	29309	28308	29308	1001	8			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28432	NRK_2h	2h	2	NRK	28429	14705.882352	7352.941176	28425	28431	7	LT934125.1_-	8	29309	30721	30721	29309	28308	29308	1001	8			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28433	C6_4h	4h	4	C6	28429	36868.97334	21837.776517	28427	28430	4	LT934125.1_-	9	29309	30721	30721	29309	28308	29308	1001	9			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28433	PC_12_2.5h	2.5h	2.5	PC_12	28429	16795.865632	10766.580534	28428	28430	3	LT934125.1_-	9	29309	30721	30721	29309	28308	29308	1001	9			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28434	C6_12h	12h	12	C6	28429	27723.736592	18130.242637	28427	28430	4	LT934125.1_-	10	29309	30721	30721	29309	28308	29308	1001	10			880	189	189	28429	0	0	0	
LT934125.1	-	UL32	189	28425	28434	PC_12_4h	4h	4	PC_12	28429	28774.386164	18170.587327	28427	28430	4	LT934125.1_-	10	29309	30721	30721	29309	28308	29308	1001	10			880	189	189	28429	0	0	0	
