chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	-	UL26.5	PC_12_2h	1748	56185	56194	56188	38025.350235	22014.676451	56186	56190	5	UL26	10	2h	PC_12	2	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PC_12_4h	1748	56185	56194	56188	23991.166434	14756.073078	56187	56190	4	UL26	10	4h	PC_12	4	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PC_12_6h	1748	56185	56195	56188	26624.380365	16390.384308	56187	56190	4	UL26	11	6h	PC_12	6	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PC_12_8h	1748	56185	56195	56188	28729.387703	17608.334399	56187	56190	4	UL26	11	8h	PC_12	8	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_12h	1748	56185	56194	56188	40439.359267	25837.528604	56187	56189	3	UL26	10	12h	PK_15	12	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_12h	1750	56263	56263	56263	48.05492	48.05492	56263	56263	1	UL26	1	12h	PK_15	12	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	PK_15_1h	1748	56188	56189	56188	5847.953216	2923.976608	56188	56189	2	UL26	2	1h	PK_15	1	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_2h	1748	56185	56195	56188	30774.800868	16292.541636	56187	56194	8	UL26	11	2h	PK_15	2	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_4h	1748	56185	56194	56188	28578.387595	16359.503126	56187	56190	4	UL26	10	4h	PK_15	4	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_6h	1748	56185	56194	56188	27467.963449	16000.129033	56187	56190	4	UL26	10	6h	PK_15	6	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_6h	1750	56263	56268	56263	64.516649	48.387487	56263	56268	6	UL26	6	6h	PK_15	6	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL26.5	PK_15_8h	1748	56185	56200	56188	34693.13462	21324.654933	56187	56190	4	UL26	16	8h	PK_15	8	1748	55343	56179	56179	55343	-9	1748
LT934125.1	-	UL26.5	PK_15_8h	1750	56263	56263	56263	26.315905	26.315905	56263	56263	1	UL26	1	8h	PK_15	8	0	55343	56179	56179	55343	-84	0
LT934125.1	-	UL27	C6_12h	1422	19470	19474	19471	6063.403479	3007.224332	19470	19473	4	UL28	5	12h	C6	12	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	C6_1h	1422	19467	19473	19471	10785.824345	4622.496148	19467	19473	7	UL28	7	1h	C6	1	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	C6_2h	1422	19470	19473	19473	3717.472119	2478.314746	19470	19473	4	UL28	4	2h	C6	2	1422	16625	19375	19375	16625	-98	1422
LT934125.1	-	UL27	C6_4h	1422	19470	19473	19471	14188.124015	9984.235418	19471	19473	3	UL28	4	4h	C6	4	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	C6_6h	1422	19470	19473	19471	12074.169901	6640.793445	19471	19473	3	UL28	4	6h	C6	6	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	C6_8h	1422	19470	19473	19471	4164.648911	2324.455206	19470	19473	4	UL28	4	8h	C6	8	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	NRK_12h	1421	19410	19410	19410	35.849682	35.849682	19410	19410	1	UL28	1	12h	NRK	12	0	16625	19375	19375	16625	-35	1421
LT934125.1	-	UL27	NRK_12h	1422	19470	19473	19471	4588.759331	2285.417245	19470	19473	4	UL28	4	12h	NRK	12	1422	16625	19375	19375	16625	-96	0
LT934125.1	-	UL27	NRK_1h	1422	19473	19473	19473	10101.010101	10101.010101	19473	19473	1	UL28	1	1h	NRK	1	1422	16625	19375	19375	16625	-98	1422
LT934125.1	-	UL27	NRK_2h	1422	19470	19473	19473	12944.983819	6472.491909	19470	19473	4	UL28	4	2h	NRK	2	1422	16625	19375	19375	16625	-98	1422
LT934125.1	-	UL27	NRK_4h	1422	19471	19473	19471	3521.12676	2347.41784	19471	19473	3	UL28	3	4h	NRK	4	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	NRK_6h	1422	19464	19473	19471	4305.12579	2018.027714	19470	19473	4	UL28	10	6h	NRK	6	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	NRK_8h	1422	19467	19473	19471	4819.473942	2287.207973	19470	19473	4	UL28	7	8h	NRK	8	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PC_12_1.5h	1422	19469	19473	19469	4424.778762	2212.389381	19469	19473	5	UL28	5	1.5h	PC_12	1.5	1422	16625	19375	19375	16625	-94	1422
LT934125.1	-	UL27	PC_12_12h	1422	19470	19474	19471	7050.857638	3023.746306	19470	19473	4	UL28	5	12h	PC_12	12	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PC_12_1h	1422	19471	19471	19471	4454.342984	4454.342984	19471	19471	1	UL28	1	1h	PC_12	1	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PC_12_2.5h	1422	19471	19473	19471	1480.3849	740.19245	19471	19473	3	UL28	3	2.5h	PC_12	2.5	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PC_12_2h	1422	19470	19473	19471	5336.891261	3335.557038	19470	19473	4	UL28	4	2h	PC_12	2	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PC_12_4h	1422	19470	19473	19473	7127.082916	3111.824935	19470	19473	4	UL28	4	4h	PC_12	4	1422	16625	19375	19375	16625	-98	1422
LT934125.1	-	UL27	PC_12_6h	1422	19469	19474	19473	6342.945472	3118.170673	19470	19473	4	UL28	6	6h	PC_12	6	1422	16625	19375	19375	16625	-98	1422
LT934125.1	-	UL27	PC_12_8h	1421	19419	19419	19419	63.914099	63.914099	19419	19419	1	UL28	1	8h	PC_12	8	0	16625	19375	19375	16625	-44	1421
LT934125.1	-	UL27	PC_12_8h	1422	19469	19474	19471	7669.691934	3483.31842	19470	19473	4	UL28	6	8h	PC_12	8	1422	16625	19375	19375	16625	-96	0
LT934125.1	-	UL27	PK_15_12h	1422	19470	19474	19471	9578.947369	5659.038902	19470	19473	4	UL28	5	12h	PK_15	12	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PK_15_2h	1422	19469	19473	19471	4706.734252	2534.395366	19469	19473	5	UL28	5	2h	PK_15	2	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PK_15_4h	1422	19468	19473	19471	2882.195339	1258.423317	19470	19473	4	UL28	6	4h	PK_15	4	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PK_15_6h	1422	19470	19473	19471	3282.284535	1717.755788	19470	19473	4	UL28	4	6h	PK_15	6	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL27	PK_15_8h	1422	19470	19477	19471	8973.723567	4828.968548	19470	19473	4	UL28	8	8h	PK_15	8	1422	16625	19375	19375	16625	-96	1422
LT934125.1	-	UL28	C6_12h	1442	21473	21473	21473	41.96127	41.96127	21473	21473	1		1	12h	C6	12	1442	19246	21402	21402	19246	-71	1442
LT934125.1	-	UL28	C6_4h	1442	21473	21473	21473	525.486075	525.486075	21473	21473	1		1	4h	C6	4	1442	19246	21402	21402	19246	-71	1442
LT934125.1	-	UL28	C6_6h	1441	21426	21426	21426	86.244071	86.244071	21426	21426	1		1	6h	C6	6	0	19246	21402	21402	19246	-24	1441
LT934125.1	-	UL28	C6_6h	1442	21473	21480	21473	172.488142	86.244071	21473	21480	8		8	6h	C6	6	1442	19246	21402	21402	19246	-71	0
LT934125.1	-	UL28	NRK_12h	1442	21477	21477	21477	17.924841	17.924841	21477	21477	1		1	12h	NRK	12	1442	19246	21402	21402	19246	-75	1442
LT934125.1	-	UL28	NRK_6h	1442	21471	21473	21471	269.070362	134.535181	21471	21473	3		3	6h	NRK	6	1442	19246	21402	21402	19246	-69	1442
LT934125.1	-	UL28	NRK_8h	1441	21420	21420	21420	81.685999	81.685999	21420	21420	1		1	8h	NRK	8	1441	19246	21402	21402	19246	-18	1441
LT934125.1	-	UL28	PC_12_12h	1442	21473	21473	21473	27.30245	27.30245	21473	21473	1		1	12h	PC_12	12	1442	19246	21402	21402	19246	-71	1442
LT934125.1	-	UL28	PC_12_6h	1442	21480	21480	21480	26.651031	26.651031	21480	21480	1		1	6h	PC_12	6	1442	19246	21402	21402	19246	-78	1442
LT934125.1	-	UL28	PC_12_6h	1443	21536	21536	21536	26.651031	26.651031	21536	21536	1		1	6h	PC_12	6	1443	19246	21402	21402	19246	-134	0
LT934125.1	-	UL28	PC_12_8h	1441	21426	21426	21426	31.95705	31.95705	21426	21426	1		1	8h	PC_12	8	0	19246	21402	21402	19246	-24	1441
LT934125.1	-	UL28	PC_12_8h	1442	21469	21473	21473	127.828199	95.871149	21469	21473	5		5	8h	PC_12	8	1442	19246	21402	21402	19246	-71	0
LT934125.1	-	UL28	PK_15_2h	1442	21473	21473	21473	362.056481	362.056481	21473	21473	1		1	2h	PK_15	2	1442	19246	21402	21402	19246	-71	1442
LT934125.1	-	UL28	PK_15_4h	1442	21475	21475	21475	40.594301	40.594301	21475	21475	1		1	4h	PK_15	4	1442	19246	21402	21402	19246	-73	1442
LT934125.1	-	UL28	PK_15_6h	1442	21473	21473	21473	24.193743	24.193743	21473	21473	1		1	6h	PK_15	6	1442	19246	21402	21402	19246	-71	1442
LT934125.1	-	UL28	PK_15_8h	1442	21477	21477	21477	13.157952	13.157952	21477	21477	1		1	8h	PK_15	8	1442	19246	21402	21402	19246	-75	1442
LT934125.1	-	UL29	C6_12h	1494	25229	25234	25232	237.780529	188.825714	25229	25232	4		6	12h	C6	12	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	C6_12h	1496	25309	25313	25313	685.367407	531.509417	25310	25313	4		5	12h	C6	12	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	C6_1h	1494	25232	25232	25232	1540.832049	1540.832049	25232	25232	1		1	1h	C6	1	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	C6_1h	1496	25310	25313	25310	6163.328198	3081.664099	25310	25313	4		4	1h	C6	1	1496	21554	25087	25087	21554	-223	0
LT934125.1	-	UL29	C6_2h	1496	25313	25313	25313	1239.157373	1239.157373	25313	25313	1		1	2h	C6	2	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	C6_6h	1492	25102	25102	25102	86.244071	86.244071	25102	25102	1		1	6h	C6	6	0	21554	25087	25087	21554	-15	1492
LT934125.1	-	UL29	C6_6h	1493	25188	25188	25188	86.244071	86.244071	25188	25188	1		1	6h	C6	6	0	21554	25087	25087	21554	-101	0
LT934125.1	-	UL29	C6_6h	1494	25232	25232	25232	344.976283	344.976283	25232	25232	1		1	6h	C6	6	0	21554	25087	25087	21554	-145	0
LT934125.1	-	UL29	C6_6h	1496	25309	25320	25313	1379.905131	862.440707	25309	25314	6		12	6h	C6	6	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	C6_8h	1494	25230	25232	25232	161.4205	129.1364	25230	25232	3		3	8h	C6	8	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	C6_8h	1496	25309	25313	25313	645.682001	451.977401	25310	25313	4		5	8h	C6	8	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	NRK_12h	1494	25229	25232	25232	71.699365	44.812103	25229	25232	4		4	12h	NRK	12	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	NRK_12h	1496	25313	25315	25313	286.797458	268.872617	25313	25313	1		3	12h	NRK	12	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	NRK_2h	1496	25313	25313	25313	6472.491909	6472.491909	25313	25313	1		1	2h	NRK	2	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	NRK_4h	1496	25310	25313	25310	2347.41784	1173.70892	25310	25313	4		4	4h	NRK	4	1496	21554	25087	25087	21554	-223	1496
LT934125.1	-	UL29	NRK_6h	1496	25312	25313	25313	1345.35181	1210.816629	25313	25313	1		2	6h	NRK	6	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	NRK_8h	1494	25232	25232	25232	245.057997	245.057997	25232	25232	1		1	8h	NRK	8	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	NRK_8h	1496	25301	25315	25313	1388.661983	898.545989	25306	25313	8		15	8h	NRK	8	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PC_12_12h	1494	25232	25232	25232	61.430512	61.430512	25232	25232	1		1	12h	PC_12	12	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PC_12_12h	1496	25313	25313	25313	75.081737	75.081737	25313	25313	1		1	12h	PC_12	12	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PC_12_2.5h	1496	25313	25313	25313	1480.3849	1480.3849	25313	25313	1		1	2.5h	PC_12	2.5	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	PC_12_2h	1496	25310	25313	25313	2668.445631	2001.334223	25310	25313	4		4	2h	PC_12	2	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	PC_12_4h	1494	25229	25233	25229	200.7629	100.38145	25229	25233	5		5	4h	PC_12	4	1494	21554	25087	25087	21554	-142	1494
LT934125.1	-	UL29	PC_12_4h	1496	25316	25316	25316	100.38145	100.38145	25316	25316	1		1	4h	PC_12	4	0	21554	25087	25087	21554	-229	0
LT934125.1	-	UL29	PC_12_6h	1494	25232	25232	25232	106.604126	106.604126	25232	25232	1		1	6h	PC_12	6	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PC_12_6h	1496	25298	25313	25313	293.161344	133.255157	25301	25313	13		16	6h	PC_12	6	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PC_12_8h	1494	25232	25233	25232	319.570498	287.613448	25232	25233	2		2	8h	PC_12	8	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PC_12_8h	1495	25273	25273	25273	31.95705	31.95705	25273	25273	1		1	8h	PC_12	8	0	21554	25087	25087	21554	-186	0
LT934125.1	-	UL29	PC_12_8h	1496	25301	25315	25313	479.355746	351.527547	25310	25315	6		15	8h	PC_12	8	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_12h	1494	25232	25232	25232	18.306636	18.306636	25232	25232	1		1	12h	PK_15	12	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PK_15_12h	1496	25313	25313	25313	80.091533	80.091533	25313	25313	1		1	12h	PK_15	12	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_2h	1496	25310	25315	25313	7241.129617	6154.960174	25310	25313	4		6	2h	PK_15	2	1496	21554	25087	25087	21554	-226	1496
LT934125.1	-	UL29	PK_15_4h	1493	25192	25192	25192	40.594301	40.594301	25192	25192	1		1	4h	PK_15	4	0	21554	25087	25087	21554	-105	1493
LT934125.1	-	UL29	PK_15_4h	1494	25232	25232	25232	81.188601	81.188601	25232	25232	1		1	4h	PK_15	4	0	21554	25087	25087	21554	-145	0
LT934125.1	-	UL29	PK_15_4h	1496	25309	25315	25313	1096.046116	771.291711	25310	25315	6		7	4h	PK_15	4	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_6h	1494	25232	25232	25232	48.387487	48.387487	25232	25232	1		1	6h	PK_15	6	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PK_15_6h	1496	25313	25315	25313	612.908168	572.585263	25313	25313	1		3	6h	PK_15	6	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL29	PK_15_8h	1494	25232	25234	25232	74.56173	61.403778	25232	25234	3		3	8h	PK_15	8	0	21554	25087	25087	21554	-145	1494
LT934125.1	-	UL29	PK_15_8h	1496	25309	25315	25313	1241.233513	1008.776354	25310	25313	4		7	8h	PK_15	8	1496	21554	25087	25087	21554	-226	0
LT934125.1	-	UL3	NRK_12h	2107	93549	93549	93549	17.924841	17.924841	93549	93549	1	UL2	1	12h	NRK	12	2107	92749	93465	93465	92749	-84	2107
LT934125.1	-	UL3	PC_12_12h	2106	93482	93482	93482	27.30245	27.30245	93482	93482	1		1	12h	PC_12	12	2106	92749	93465	93465	92749	-17	2106
LT934125.1	-	UL3	PC_12_6h	2107	93527	93527	93527	26.651031	26.651031	93527	93527	1	UL2	1	6h	PC_12	6	2107	92749	93465	93465	92749	-62	2107
LT934125.1	-	UL3	PK_15_12h	2106	93482	93482	93482	20.594966	20.594966	93482	93482	1		1	12h	PK_15	12	2106	92749	93465	93465	92749	-17	2106
LT934125.1	-	UL3	PK_15_4h	2106	93465	93470	93465	81.188602	40.594301	93465	93470	6	UL3	6	4h	PK_15	4	2106	92749	93465	93465	92749	0	2106
LT934125.1	-	UL3.5	C6_12h	2099	92774	92774	92774	111.896719	111.896719	92774	92774	1	UL3	1	12h	C6	12	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	C6_12h	2100	92814	92814	92814	41.96127	41.96127	92814	92814	1	UL3	1	12h	C6	12	0	92099	92752	92752	92099	-62	0
LT934125.1	-	UL3.5	C6_6h	2099	92774	92774	92774	172.488141	172.488141	92774	92774	1	UL3	1	6h	C6	6	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	C6_6h	2100	92830	92830	92830	86.244071	86.244071	92830	92830	1	UL3	1	6h	C6	6	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL3.5	C6_8h	2099	92774	92783	92774	161.4205	96.8523	92774	92783	10	UL3	10	8h	C6	8	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	NRK_12h	2099	92774	92774	92774	188.210832	188.210832	92774	92774	1	UL3	1	12h	NRK	12	0	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	NRK_12h	2100	92814	92830	92814	206.135673	143.398729	92814	92830	17	UL3	17	12h	NRK	12	2100	92099	92752	92752	92099	-62	0
LT934125.1	-	UL3.5	NRK_4h	2099	92774	92774	92774	586.85446	586.85446	92774	92774	1	UL3	1	4h	NRK	4	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	NRK_4h	2100	92814	92814	92814	586.85446	586.85446	92814	92814	1	UL3	1	4h	NRK	4	2100	92099	92752	92752	92099	-62	0
LT934125.1	-	UL3.5	NRK_6h	2099	92774	92774	92774	134.535181	134.535181	92774	92774	1	UL3	1	6h	NRK	6	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	NRK_6h	2100	92849	92849	92849	134.535181	134.535181	92849	92849	1	UL3	1	6h	NRK	6	2100	92099	92752	92752	92099	-97	0
LT934125.1	-	UL3.5	NRK_8h	2099	92764	92774	92774	408.429995	245.057997	92764	92774	11	UL3	11	8h	NRK	8	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	NRK_8h	2100	92814	92814	92814	81.685999	81.685999	92814	92814	1	UL3	1	8h	NRK	8	0	92099	92752	92752	92099	-62	0
LT934125.1	-	UL3.5	PC_12_12h	2099	92765	92774	92774	54.604899	34.128062	92765	92774	10	UL3	10	12h	PC_12	12	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PC_12_12h	2100	92826	92834	92826	40.953674	20.476837	92826	92834	9	UL3	9	12h	PC_12	12	0	92099	92752	92752	92099	-74	0
LT934125.1	-	UL3.5	PC_12_2.5h	2099	92774	92774	92774	740.19245	740.19245	92774	92774	1	UL3	1	2.5h	PC_12	2.5	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PC_12_4h	2099	92774	92774	92774	100.38145	100.38145	92774	92774	1	UL3	1	4h	PC_12	4	0	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PC_12_4h	2100	92846	92848	92846	200.7629	100.38145	92846	92848	3	UL3	3	4h	PC_12	4	2100	92099	92752	92752	92099	-94	0
LT934125.1	-	UL3.5	PC_12_8h	2099	92785	92785	92785	63.914099	63.914099	92785	92785	1	UL3	1	8h	PC_12	8	2099	92099	92752	92752	92099	-33	2099
LT934125.1	-	UL3.5	PK_15_12h	2099	92774	92774	92774	38.901602	38.901602	92774	92774	1	UL3	1	12h	PK_15	12	0	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PK_15_12h	2100	92844	92848	92846	73.226545	34.324943	92844	92848	5	UL3	5	12h	PK_15	12	2100	92099	92752	92752	92099	-94	0
LT934125.1	-	UL3.5	PK_15_4h	2099	92773	92785	92774	243.565805	121.782902	92773	92785	13	UL3	13	4h	PK_15	4	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PK_15_4h	2100	92844	92853	92844	121.782902	81.188601	92844	92853	10	UL3	10	4h	PK_15	4	0	92099	92752	92752	92099	-92	0
LT934125.1	-	UL3.5	PK_15_6h	2099	92773	92774	92774	72.58123	56.452068	92773	92774	2	UL3	2	6h	PK_15	6	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PK_15_6h	2100	92829	92830	92830	48.387487	32.258325	92829	92830	2	UL3	2	6h	PK_15	6	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL3.5	PK_15_8h	2099	92774	92774	92774	52.63181	52.63181	92774	92774	1	UL3	1	8h	PK_15	8	2099	92099	92752	92752	92099	-22	2099
LT934125.1	-	UL3.5	PK_15_8h	2100	92830	92830	92830	26.315905	26.315905	92830	92830	1	UL3	1	8h	PK_15	8	0	92099	92752	92752	92099	-78	0
LT934125.1	-	UL31	C6_12h	1526	29407	29417	29414	23197.588628	7070.473953	29408	29414	7	UL32	11	12h	C6	12	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	C6_1h	1526	29404	29414	29404	6163.328196	1540.832049	29404	29414	11	UL32	11	1h	C6	1	1526	28501	29316	29316	28501	-88	1526
LT934125.1	-	UL31	C6_2h	1526	29404	29414	29409	12391.57373	3717.472119	29409	29414	6	UL32	11	2h	C6	2	1526	28501	29316	29316	28501	-93	1526
LT934125.1	-	UL31	C6_4h	1526	29407	29414	29414	20493.95691	7882.291119	29409	29414	6	UL32	8	4h	C6	4	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	C6_6h	1526	29407	29417	29414	21129.797327	6209.573092	29409	29414	6	UL32	11	6h	C6	6	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	C6_8h	1526	29407	29424	29414	26311.541564	8264.729621	29408	29414	7	UL32	18	8h	C6	8	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	NRK_12h	1525	29316	29356	29316	170.285991	125.473888	29316	29356	41	UL31	41	12h	NRK	12	0	28501	29316	29316	28501	0	1525
LT934125.1	-	UL31	NRK_12h	1526	29407	29417	29412	29325.040106	8317.126289	29408	29414	7	UL32	11	12h	NRK	12	1526	28501	29316	29316	28501	-96	0
LT934125.1	-	UL31	NRK_2h	1526	29408	29414	29412	16181.229774	9708.737864	29408	29414	7	UL32	7	2h	NRK	2	1526	28501	29316	29316	28501	-96	1526
LT934125.1	-	UL31	NRK_4h	1526	29404	29414	29411	23474.178403	5868.544601	29407	29414	8	UL32	11	4h	NRK	4	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	NRK_6h	1526	29407	29414	29411	17624.108704	5919.547962	29408	29414	7	UL32	8	6h	NRK	6	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	NRK_8h	1526	29407	29414	29414	26221.205685	7841.855906	29408	29414	7	UL32	8	8h	NRK	8	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	PC_12_1.5h	1526	29407	29414	29412	8849.557523	4424.778761	29407	29414	8	UL32	8	1.5h	PC_12	1.5	1526	28501	29316	29316	28501	-96	1526
LT934125.1	-	UL31	PC_12_12h	1526	29407	29418	29411	27991.836568	8320.42155	29409	29414	6	UL32	12	12h	PC_12	12	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PC_12_2.5h	1526	29403	29414	29412	13323.4641	4441.1547	29404	29414	11	UL32	12	2.5h	PC_12	2.5	1526	28501	29316	29316	28501	-96	1526
LT934125.1	-	UL31	PC_12_2h	1526	29409	29414	29414	10673.782522	4669.779853	29411	29414	4	UL32	6	2h	PC_12	2	1526	28501	29316	29316	28501	-98	1526
LT934125.1	-	UL31	PC_12_4h	1526	29406	29417	29411	12949.206988	4818.309576	29409	29414	6	UL32	12	4h	PC_12	4	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PC_12_6h	1526	29407	29417	29411	15164.436863	6209.690315	29409	29414	6	UL32	11	6h	PC_12	6	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PC_12_8h	1526	29407	29418	29411	30838.552986	8979.930973	29409	29414	6	UL32	12	8h	PC_12	8	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PK_15_12h	1526	29407	29417	29412	27654.462243	8048.05492	29409	29414	6	UL32	11	12h	PK_15	12	1526	28501	29316	29316	28501	-96	1526
LT934125.1	-	UL31	PK_15_2h	1526	29404	29414	29411	7603.186098	2534.395366	29407	29414	8	UL32	11	2h	PK_15	2	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PK_15_4h	1526	29407	29417	29411	26589.266867	9620.849233	29409	29414	6	UL32	11	4h	PK_15	4	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PK_15_6h	1526	29407	29418	29411	24846.974571	7427.479254	29409	29414	6	UL32	12	6h	PK_15	6	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL31	PK_15_8h	1526	29407	29417	29411	31329.084776	9131.618998	29409	29414	6	UL32	11	8h	PK_15	8	1526	28501	29316	29316	28501	-95	1526
LT934125.1	-	UL32	C6_12h	1547	30877	30882	30877	538.502962	468.567512	30877	30878	2		6	12h	C6	12	1547	29309	30721	30721	29309	-156	1547
LT934125.1	-	UL32	C6_4h	1546	30851	30851	30851	525.486075	525.486075	30851	30851	1		1	4h	C6	4	1546	29309	30721	30721	29309	-130	1546
LT934125.1	-	UL32	C6_6h	1545	30822	30822	30822	86.244071	86.244071	30822	30822	1		1	6h	C6	6	0	29309	30721	30721	29309	-101	1545
LT934125.1	-	UL32	C6_6h	1547	30877	30882	30877	1552.393274	1379.905132	30877	30878	2		6	6h	C6	6	1547	29309	30721	30721	29309	-156	0
LT934125.1	-	UL32	C6_8h	1547	30873	30882	30877	322.841001	225.988701	30877	30878	2		10	8h	C6	8	1547	29309	30721	30721	29309	-156	1547
LT934125.1	-	UL32	NRK_12h	1545	30819	30819	30819	17.924841	17.924841	30819	30819	1		1	12h	NRK	12	0	29309	30721	30721	29309	-98	1545
LT934125.1	-	UL32	NRK_12h	1547	30877	30882	30877	322.647141	268.872617	30877	30878	2		6	12h	NRK	12	1547	29309	30721	30721	29309	-156	0
LT934125.1	-	UL32	NRK_6h	1547	30877	30877	30877	134.535181	134.535181	30877	30877	1		1	6h	NRK	6	1547	29309	30721	30721	29309	-156	1547
LT934125.1	-	UL32	NRK_8h	1547	30877	30877	30877	163.371998	163.371998	30877	30877	1		1	8h	NRK	8	1547	29309	30721	30721	29309	-156	1547
LT934125.1	-	UL32	PC_12_12h	1547	30877	30882	30877	163.814698	129.686636	30877	30882	6		6	12h	PC_12	12	1547	29309	30721	30721	29309	-156	1547
