group	cluster	chr	start	end	strand	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_12h	61	LT934125.1	79988	79996	+	79996	34323.419844	26721.243619	79994	79996	3	9	12h	PC_12	12
PC_12_12h	63	LT934125.1	81799	81799	+	81799	16.232405	16.232405	81799	81799	1	1	12h	PC_12	12
PC_12_12h	64	LT934125.1	86160	86168	+	86167	4225.836036	3284.356561	86164	86167	4	9	12h	PC_12	12
PC_12_12h	66	LT934125.1	91559	91559	+	91559	29.759409	29.759409	91559	91559	1	1	12h	PC_12	12
PC_12_12h	67	LT934125.1	92049	92059	+	92059	3995.876969	3168.024327	92055	92059	5	11	12h	PC_12	12
PC_12_12h	77	LT934125.1	95869	95869	+	95869	13.527004	13.527004	95869	95869	1	1	12h	PC_12	12
PC_12_12h	84	LT934125.1	102385	102393	+	102393	110.921433	67.63502	102385	102393	9	9	12h	PC_12	12
PC_12_12h	88	LT934125.1	108071	108071	+	108071	24.348607	24.348607	108071	108071	1	1	12h	PC_12	12
PC_12_12h	89	LT934125.1	108152	108152	+	108152	43.286413	43.286413	108152	108152	1	1	12h	PC_12	12
PC_12_12h	90	LT934125.1	108230	108232	+	108232	32.46481	18.937806	108230	108232	3	3	12h	PC_12	12
PC_12_12h	93	LT934125.1	108818	108830	+	108829	8443.555869	7050.274463	108826	108829	4	13	12h	PC_12	12
PC_12_12h	105	LT934125.1	115722	115722	+	115722	18.937806	18.937806	115722	115722	1	1	12h	PC_12	12
PC_12_12h	114	LT934125.1	116419	116449	+	116441	413.926321	113.626833	116420	116449	30	31	12h	PC_12	12
PC_12_12h	115	LT934125.1	116494	116503	+	116494	29.759409	16.232405	116494	116503	10	10	12h	PC_12	12
PC_12_12h	116	LT934125.1	116563	116565	+	116565	64.929619	43.286413	116563	116565	3	3	12h	PC_12	12
PC_12_12h	118	LT934125.1	116621	116705	+	116669	5565.009428	652.001591	116628	116687	60	85	12h	PC_12	12
PC_12_12h	119	LT934125.1	116726	116754	+	116732	1171.438542	403.104718	116728	116750	23	29	12h	PC_12	12
PC_12_12h	121	LT934125.1	116939	116962	+	116962	34125.925585	30974.133663	116962	116962	1	24	12h	PC_12	12
PC_12_12h	124	LT934125.1	119923	119923	+	119923	13.527004	13.527004	119923	119923	1	1	12h	PC_12	12
PC_12_12h	127	LT934125.1	120467	120477	+	120477	72031.296077	45980.991854	120473	120477	5	11	12h	PC_12	12
PC_12_12h	131	LT934125.1	122906	122915	+	122915	16559.758246	11446.550749	122912	122915	4	10	12h	PC_12	12
PC_12_12h	136	LT934125.1	125223	125232	+	125230	13237.526072	10691.743928	125228	125230	3	10	12h	PC_12	12
PC_12_12h	139	LT934125.1	126137	126152	+	126151	43183.607434	31423.230194	126148	126151	4	16	12h	PC_12	12
PC_12_12h	140	LT934125.1	126457	126462	+	126462	59.518817	45.991813	126457	126462	6	6	12h	PC_12	12
PC_12_12h	143	LT934125.1	127110	127116	+	127116	243.486071	175.851051	127110	127116	7	7	12h	PC_12	12
PC_12_12h	157	LT934125.1	133509	133514	+	133514	32.46481	18.937806	133509	133514	6	6	12h	PC_12	12
PC_12_12h	166	LT934125.1	141349	141359	+	141356	7878.127105	5627.233647	141354	141359	6	11	12h	PC_12	12
PC_12_12h	169	LT934125.1	990	990	-	990	27.054008	27.054008	990	990	1	1	12h	PC_12	12
PC_12_12h	173	LT934125.1	2778	2785	-	2778	7044.863662	5895.068325	2778	2780	3	8	12h	PC_12	12
PC_12_12h	175	LT934125.1	8487	8495	-	8487	3719.926088	3035.459688	8487	8490	4	9	12h	PC_12	12
PC_12_12h	181	LT934125.1	16580	16593	-	16581	29756.703307	17073.784396	16581	16583	3	14	12h	PC_12	12
PC_12_12h	183	LT934125.1	18040	18040	-	18040	13.527004	13.527004	18040	18040	1	1	12h	PC_12	12
PC_12_12h	184	LT934125.1	18584	18584	-	18584	16.232405	16.232405	18584	18584	1	1	12h	PC_12	12
PC_12_12h	185	LT934125.1	21473	21483	-	21477	8489.547683	4258.300846	21475	21479	5	11	12h	PC_12	12
PC_12_12h	189	LT934125.1	28425	28438	-	28429	45261.355242	28682.659193	28427	28430	4	14	12h	PC_12	12
PC_12_12h	193	LT934125.1	32036	32038	-	32038	170.440249	110.921432	32036	32038	3	3	12h	PC_12	12
PC_12_12h	196	LT934125.1	32686	32694	-	32686	15723.789402	14400.848414	32686	32686	1	9	12h	PC_12	12
PC_12_12h	198	LT934125.1	42005	42012	-	42005	7342.457748	4701.986576	42005	42007	3	8	12h	PC_12	12
PC_12_12h	199	LT934125.1	50025	50041	-	50028	100.09983	24.348607	50025	50041	17	17	12h	PC_12	12
PC_12_12h	202	LT934125.1	52445	52445	-	52445	13.527004	13.527004	52445	52445	1	1	12h	PC_12	12
PC_12_12h	210	LT934125.1	54341	54341	-	54341	16.232405	16.232405	54341	54341	1	1	12h	PC_12	12
PC_12_12h	214	LT934125.1	55265	55281	-	55270	68360.067201	54351.501903	55270	55272	3	17	12h	PC_12	12
PC_12_12h	220	LT934125.1	56317	56318	-	56318	121.743036	105.510631	56317	56318	2	2	12h	PC_12	12
PC_12_12h	227	LT934125.1	63151	63176	-	63164	16099.840108	3362.813184	63157	63166	10	26	12h	PC_12	12
PC_12_12h	229	LT934125.1	64133	64144	-	64133	3143.67572	2131.855824	64133	64141	9	12	12h	PC_12	12
PC_12_12h	232	LT934125.1	70314	70314	-	70314	13.527004	13.527004	70314	70314	1	1	12h	PC_12	12
PC_12_12h	234	LT934125.1	71546	71554	-	71549	3002.994879	2080.453209	71546	71550	5	9	12h	PC_12	12
PC_12_12h	237	LT934125.1	75652	75652	-	75652	27.054008	27.054008	75652	75652	1	1	12h	PC_12	12
PC_12_12h	239	LT934125.1	80352	80362	-	80352	39287.830296	35024.118648	80352	80353	2	11	12h	PC_12	12
PC_12_12h	240	LT934125.1	86123	86143	-	86133	890.076859	400.399317	86131	86137	7	21	12h	PC_12	12
PC_12_12h	242	LT934125.1	92064	92083	-	92069	45117.969001	28268.732871	92067	92070	4	20	12h	PC_12	12
PC_12_12h	243	LT934125.1	93211	93253	-	93245	229.959068	70.340421	93214	93253	40	43	12h	PC_12	12
PC_12_12h	245	LT934125.1	95886	95894	-	95889	6774.323582	4677.637969	95889	95891	3	9	12h	PC_12	12
PC_12_12h	249	LT934125.1	102357	102368	-	102361	7959.289129	5619.117444	102358	102363	6	12	12h	PC_12	12
PC_12_12h	258	LT934125.1	110203	110208	-	110203	32.46481	18.937806	110203	110208	6	6	12h	PC_12	12
PC_12_12h	272	LT934125.1	116601	116607	-	116601	243.486071	175.851051	116601	116607	7	7	12h	PC_12	12
PC_12_12h	278	LT934125.1	117253	117258	-	117253	137.97544	97.394428	117253	117258	6	6	12h	PC_12	12
PC_12_12h	279	LT934125.1	118864	118864	-	118864	16.232405	16.232405	118864	118864	1	1	12h	PC_12	12
PC_12_12h	286	LT934125.1	124614	124614	-	124614	13.527004	13.527004	124614	124614	1	1	12h	PC_12	12
PC_12_12h	288	LT934125.1	124757	124757	-	124757	16.232405	16.232405	124757	124757	1	1	12h	PC_12	12
PC_12_12h	290	LT934125.1	125141	125149	-	125141	35.17021	21.643206	125141	125149	9	9	12h	PC_12	12
PC_12_12h	296	LT934125.1	126753	126776	-	126753	34198.971407	31030.94708	126753	126753	1	24	12h	PC_12	12
PC_12_12h	298	LT934125.1	126963	126991	-	126985	1176.849343	405.810119	126967	126989	23	29	12h	PC_12	12
PC_12_12h	299	LT934125.1	127012	127096	-	127048	5578.536434	652.001591	127030	127089	60	85	12h	PC_12	12
PC_12_12h	300	LT934125.1	127152	127154	-	127152	64.929619	43.286413	127152	127154	3	3	12h	PC_12	12
PC_12_12h	301	LT934125.1	127214	127223	-	127223	29.759409	16.232405	127214	127223	10	10	12h	PC_12	12
PC_12_12h	302	LT934125.1	127268	127298	-	127276	413.926321	113.626833	127268	127297	30	31	12h	PC_12	12
PC_12_12h	311	LT934125.1	127995	127995	-	127995	18.937806	18.937806	127995	127995	1	1	12h	PC_12	12
PC_12_12h	324	LT934125.1	134887	134899	-	134888	8443.555869	7058.390665	134888	134891	4	13	12h	PC_12	12
PC_12_12h	327	LT934125.1	135485	135487	-	135485	32.46481	18.937806	135485	135487	3	3	12h	PC_12	12
PC_12_12h	328	LT934125.1	135565	135565	-	135565	43.286413	43.286413	135565	135565	1	1	12h	PC_12	12
PC_12_12h	329	LT934125.1	135646	135646	-	135646	24.348607	24.348607	135646	135646	1	1	12h	PC_12	12
PC_12_12h	333	LT934125.1	141324	141327	-	141324	97.394429	67.63502	141324	141327	4	4	12h	PC_12	12
PC_12_1h	2	LT934125.1	2266	2275	+	2273	27439.02439	14481.707317	2271	2275	5	10	1h	PC_12	1
PC_12_1h	4	LT934125.1	8519	8526	+	8523	5335.365854	3048.780488	8519	8526	8	8	1h	PC_12	1
PC_12_1h	9	LT934125.1	10423	10431	+	10426	23628.048781	15243.902439	10425	10430	6	9	1h	PC_12	1
PC_12_1h	18	LT934125.1	16217	16226	+	16224	25152.439025	19817.073171	16219	16224	6	10	1h	PC_12	1
PC_12_1h	19	LT934125.1	28632	28632	+	28632	6859.756098	6859.756098	28632	28632	1	1	1h	PC_12	1
PC_12_1h	24	LT934125.1	32407	32415	+	32415	19054.878049	17530.487805	32415	32415	1	9	1h	PC_12	1
PC_12_1h	31	LT934125.1	46035	46038	+	46038	6859.756098	6097.560976	46035	46038	4	4	1h	PC_12	1
PC_12_1h	33	LT934125.1	49644	49648	+	49647	64024.390245	54115.853659	49646	49647	2	5	1h	PC_12	1
PC_12_1h	37	LT934125.1	52426	52439	+	52437	4573.170732	1524.390244	52426	52439	14	14	1h	PC_12	1
PC_12_1h	39	LT934125.1	53588	53604	+	53594	17530.487806	5335.365854	53590	53602	13	17	1h	PC_12	1
PC_12_1h	42	LT934125.1	55158	55160	+	55158	1524.390244	762.195122	55158	55160	3	3	1h	PC_12	1
PC_12_1h	43	LT934125.1	55271	55271	+	55271	762.195122	762.195122	55271	55271	1	1	1h	PC_12	1
PC_12_1h	47	LT934125.1	60246	60254	+	60251	38109.756098	28963.414634	60250	60252	3	9	1h	PC_12	1
PC_12_1h	50	LT934125.1	62336	62340	+	62340	12957.317073	8384.146341	62337	62340	4	5	1h	PC_12	1
PC_12_1h	57	LT934125.1	70517	70521	+	70521	6097.560976	4573.170732	70517	70521	5	5	1h	PC_12	1
PC_12_1h	58	LT934125.1	71531	71544	+	71535	9146.341464	3810.97561	71531	71544	14	14	1h	PC_12	1
PC_12_1h	61	LT934125.1	79991	80000	+	79996	45731.707318	35060.97561	79993	79996	4	10	1h	PC_12	1
PC_12_1h	64	LT934125.1	86161	86167	+	86167	9146.341464	7621.95122	86165	86167	3	7	1h	PC_12	1
PC_12_1h	66	LT934125.1	91559	91559	+	91559	762.195122	762.195122	91559	91559	1	1	1h	PC_12	1
PC_12_1h	67	LT934125.1	92056	92059	+	92059	6859.756098	4573.170732	92056	92059	4	4	1h	PC_12	1
PC_12_1h	93	LT934125.1	108829	108830	+	108829	4573.170732	3810.97561	108829	108830	2	2	1h	PC_12	1
PC_12_1h	97	LT934125.1	115218	115218	+	115218	762.195122	762.195122	115218	115218	1	1	1h	PC_12	1
PC_12_1h	114	LT934125.1	116432	116432	+	116432	762.195122	762.195122	116432	116432	1	1	1h	PC_12	1
PC_12_1h	117	LT934125.1	116621	116621	+	116621	762.195122	762.195122	116621	116621	1	1	1h	PC_12	1
PC_12_1h	118	LT934125.1	116669	116677	+	116675	3048.780488	1524.390244	116669	116677	9	9	1h	PC_12	1
PC_12_1h	119	LT934125.1	116750	116750	+	116750	1524.390244	1524.390244	116750	116750	1	1	1h	PC_12	1
PC_12_1h	121	LT934125.1	116958	116962	+	116962	55640.243903	48018.292683	116960	116962	3	5	1h	PC_12	1
PC_12_1h	127	LT934125.1	120471	120478	+	120477	72408.536586	51829.268293	120473	120477	5	8	1h	PC_12	1
PC_12_1h	131	LT934125.1	122910	122915	+	122915	10670.731708	7621.95122	122911	122915	5	6	1h	PC_12	1
PC_12_1h	136	LT934125.1	125225	125233	+	125230	16768.292683	13719.512195	125229	125230	2	9	1h	PC_12	1
PC_12_1h	139	LT934125.1	126144	126151	+	126151	53353.658538	38871.95122	126148	126151	4	8	1h	PC_12	1
PC_12_1h	157	LT934125.1	133509	133515	+	133509	2286.585366	762.195122	133509	133515	7	7	1h	PC_12	1
PC_12_1h	166	LT934125.1	141350	141356	+	141356	20579.268293	15243.902439	141353	141356	4	7	1h	PC_12	1
PC_12_1h	173	LT934125.1	2778	2781	-	2778	34298.780488	28963.414634	2778	2780	3	4	1h	PC_12	1
PC_12_1h	175	LT934125.1	8487	8491	-	8487	15243.902439	12195.121951	8487	8491	5	5	1h	PC_12	1
PC_12_1h	181	LT934125.1	16581	16588	-	16581	15243.902439	9908.536585	16581	16586	6	8	1h	PC_12	1
PC_12_1h	185	LT934125.1	21472	21481	-	21477	37347.560977	21341.463415	21475	21479	5	10	1h	PC_12	1
PC_12_1h	189	LT934125.1	28426	28429	-	28429	6859.756098	5335.365854	28426	28429	4	4	1h	PC_12	1
PC_12_1h	196	LT934125.1	32686	32689	-	32686	50304.878049	47256.097561	32686	32686	1	4	1h	PC_12	1
PC_12_1h	198	LT934125.1	42005	42005	-	42005	2286.585366	2286.585366	42005	42005	1	1	1h	PC_12	1
PC_12_1h	214	LT934125.1	55266	55276	-	55270	36585.365854	26676.829268	55268	55273	6	11	1h	PC_12	1
PC_12_1h	227	LT934125.1	63157	63164	-	63157	3048.780488	762.195122	63157	63164	8	8	1h	PC_12	1
PC_12_1h	229	LT934125.1	64133	64133	-	64133	1524.390244	1524.390244	64133	64133	1	1	1h	PC_12	1
PC_12_1h	234	LT934125.1	71549	71549	-	71549	762.195122	762.195122	71549	71549	1	1	1h	PC_12	1
PC_12_1h	239	LT934125.1	80352	80352	-	80352	3048.780488	3048.780488	80352	80352	1	1	1h	PC_12	1
PC_12_1h	240	LT934125.1	86132	86134	-	86132	1524.390244	762.195122	86132	86134	3	3	1h	PC_12	1
PC_12_1h	241	LT934125.1	91403	91403	-	91403	762.195122	762.195122	91403	91403	1	1	1h	PC_12	1
PC_12_1h	242	LT934125.1	92064	92072	-	92069	16768.292683	9908.536585	92067	92069	3	9	1h	PC_12	1
PC_12_1h	245	LT934125.1	95881	95894	-	95889	99085.365854	62500	95889	95892	4	14	1h	PC_12	1
PC_12_1h	249	LT934125.1	102358	102367	-	102361	23628.048781	15243.902439	102358	102363	6	10	1h	PC_12	1
PC_12_1h	258	LT934125.1	110202	110208	-	110202	2286.585366	762.195122	110202	110208	7	7	1h	PC_12	1
PC_12_1h	285	LT934125.1	124542	124542	-	124542	762.195122	762.195122	124542	124542	1	1	1h	PC_12	1
PC_12_1h	296	LT934125.1	126753	126757	-	126753	54878.048781	47256.097561	126753	126755	3	5	1h	PC_12	1
PC_12_1h	298	LT934125.1	126967	126967	-	126967	1524.390244	1524.390244	126967	126967	1	1	1h	PC_12	1
PC_12_1h	299	LT934125.1	127040	127048	-	127042	3048.780488	1524.390244	127040	127048	9	9	1h	PC_12	1
PC_12_1h	302	LT934125.1	127285	127285	-	127285	762.195122	762.195122	127285	127285	1	1	1h	PC_12	1
PC_12_1h	319	LT934125.1	128499	128499	-	128499	762.195122	762.195122	128499	128499	1	1	1h	PC_12	1
PC_12_1h	324	LT934125.1	134887	134888	-	134888	4573.170732	3810.97561	134887	134888	2	2	1h	PC_12	1
PC_12_2.5h	2	LT934125.1	2268	2275	+	2273	25839.79328	18087.855297	2273	2275	3	8	2.5h	PC_12	2.5
PC_12_2.5h	4	LT934125.1	8519	8523	+	8523	2153.316106	1291.989664	8519	8523	5	5	2.5h	PC_12	2.5
PC_12_2.5h	9	LT934125.1	10419	10431	+	10426	36175.710593	22825.150732	10424	10431	8	13	2.5h	PC_12	2.5
PC_12_2.5h	18	LT934125.1	16219	16228	+	16224	11627.906976	9905.254091	16222	16224	3	10	2.5h	PC_12	2.5
PC_12_2.5h	19	LT934125.1	28631	28633	+	28631	1291.989663	430.663221	28631	28633	3	3	2.5h	PC_12	2.5
PC_12_2.5h	24	LT934125.1	32410	32416	+	32415	27562.446166	25409.13006	32415	32415	1	7	2.5h	PC_12	2.5
PC_12_2.5h	31	LT934125.1	46035	46039	+	46038	5598.621877	3875.968992	46037	46038	2	5	2.5h	PC_12	2.5
PC_12_2.5h	33	LT934125.1	49643	49648	+	49647	67614.125753	57278.208441	49646	49647	2	6	2.5h	PC_12	2.5
PC_12_2.5h	37	LT934125.1	52427	52439	+	52435	18518.518517	11197.243755	52435	52437	3	13	2.5h	PC_12	2.5
PC_12_2.5h	38	LT934125.1	53413	53413	+	53413	430.663221	430.663221	53413	53413	1	1	2.5h	PC_12	2.5
PC_12_2.5h	39	LT934125.1	53577	53604	+	53594	24547.803617	9474.59087	53590	53602	13	28	2.5h	PC_12	2.5
PC_12_2.5h	42	LT934125.1	55157	55161	+	55161	4737.295434	3014.64255	55158	55161	4	5	2.5h	PC_12	2.5
PC_12_2.5h	43	LT934125.1	55279	55279	+	55279	430.663221	430.663221	55279	55279	1	1	2.5h	PC_12	2.5
PC_12_2.5h	47	LT934125.1	60247	60256	+	60251	37467.700258	32299.741602	60251	60251	1	10	2.5h	PC_12	2.5
PC_12_2.5h	50	LT934125.1	62336	62340	+	62340	6890.611541	5598.621878	62337	62340	4	5	2.5h	PC_12	2.5
PC_12_2.5h	57	LT934125.1	70518	70521	+	70521	4737.295435	4306.632214	70521	70521	1	4	2.5h	PC_12	2.5
PC_12_2.5h	58	LT934125.1	71530	71544	+	71541	18087.855296	7321.274763	71531	71544	14	15	2.5h	PC_12	2.5
PC_12_2.5h	61	LT934125.1	79990	80001	+	79996	43927.648579	32730.404823	79993	79996	4	12	2.5h	PC_12	2.5
PC_12_2.5h	64	LT934125.1	86161	86168	+	86167	8613.264426	6459.94832	86165	86167	3	8	2.5h	PC_12	2.5
PC_12_2.5h	67	LT934125.1	92050	92059	+	92059	6890.61154	4737.295435	92052	92059	8	10	2.5h	PC_12	2.5
PC_12_2.5h	85	LT934125.1	102422	102422	+	102422	861.326443	861.326443	102422	102422	1	1	2.5h	PC_12	2.5
PC_12_2.5h	93	LT934125.1	108825	108829	+	108829	3445.305771	3014.64255	108825	108829	5	5	2.5h	PC_12	2.5
PC_12_2.5h	97	LT934125.1	115219	115219	+	115219	430.663221	430.663221	115219	115219	1	1	2.5h	PC_12	2.5
PC_12_2.5h	102	LT934125.1	115569	115569	+	115569	430.663221	430.663221	115569	115569	1	1	2.5h	PC_12	2.5
PC_12_2.5h	105	LT934125.1	115722	115728	+	115722	861.326442	430.663221	115722	115728	7	7	2.5h	PC_12	2.5
PC_12_2.5h	114	LT934125.1	116438	116441	+	116438	861.326442	430.663221	116438	116441	4	4	2.5h	PC_12	2.5
PC_12_2.5h	117	LT934125.1	116623	116630	+	116623	1722.652885	861.326443	116623	116630	8	8	2.5h	PC_12	2.5
PC_12_2.5h	118	LT934125.1	116665	116713	+	116669	7321.27476	1291.989664	116669	116705	37	49	2.5h	PC_12	2.5
PC_12_2.5h	119	LT934125.1	116728	116732	+	116732	1722.652885	861.326443	116728	116732	5	5	2.5h	PC_12	2.5
PC_12_2.5h	121	LT934125.1	116953	116962	+	116962	52540.913006	46080.964686	116960	116962	3	10	2.5h	PC_12	2.5
PC_12_2.5h	127	LT934125.1	120469	120477	+	120477	85701.98105	56416.881998	120472	120477	6	9	2.5h	PC_12	2.5
PC_12_2.5h	131	LT934125.1	122901	122915	+	122915	13781.223083	10335.917313	122911	122915	5	15	2.5h	PC_12	2.5
PC_12_2.5h	132	LT934125.1	122956	122956	+	122956	430.663221	430.663221	122956	122956	1	1	2.5h	PC_12	2.5
PC_12_2.5h	136	LT934125.1	125225	125230	+	125230	14642.549526	13350.559862	125230	125230	1	6	2.5h	PC_12	2.5
PC_12_2.5h	139	LT934125.1	126146	126151	+	126151	49095.607234	40051.679587	126149	126151	3	6	2.5h	PC_12	2.5
PC_12_2.5h	143	LT934125.1	127116	127116	+	127116	430.663221	430.663221	127116	127116	1	1	2.5h	PC_12	2.5
PC_12_2.5h	156	LT934125.1	131952	131952	+	131952	430.663221	430.663221	131952	131952	1	1	2.5h	PC_12	2.5
PC_12_2.5h	166	LT934125.1	141353	141356	+	141356	5598.621878	3875.968992	141353	141356	4	4	2.5h	PC_12	2.5
PC_12_2.5h	173	LT934125.1	2778	2783	-	2778	26701.119724	21533.161068	2778	2780	3	6	2.5h	PC_12	2.5
PC_12_2.5h	175	LT934125.1	8487	8490	-	8487	12489.23342	10766.580534	8487	8489	3	4	2.5h	PC_12	2.5
PC_12_2.5h	181	LT934125.1	16581	16589	-	16581	15934.539191	9043.927649	16581	16586	6	9	2.5h	PC_12	2.5
PC_12_2.5h	185	LT934125.1	21473	21481	-	21477	25409.130059	12058.570198	21475	21478	4	9	2.5h	PC_12	2.5
PC_12_2.5h	189	LT934125.1	28425	28433	-	28429	16795.865632	10766.580534	28428	28430	3	9	2.5h	PC_12	2.5
PC_12_2.5h	196	LT934125.1	32686	32689	-	32686	15503.875969	13781.223084	32686	32688	3	4	2.5h	PC_12	2.5
PC_12_2.5h	198	LT934125.1	42005	42008	-	42005	2153.316106	1722.652885	42005	42008	4	4	2.5h	PC_12	2.5
PC_12_2.5h	199	LT934125.1	50062	50062	-	50062	430.663221	430.663221	50062	50062	1	1	2.5h	PC_12	2.5
PC_12_2.5h	214	LT934125.1	55262	55277	-	55270	46080.964684	37037.037037	55268	55270	3	16	2.5h	PC_12	2.5
PC_12_2.5h	227	LT934125.1	63153	63167	-	63161	52540.913005	38759.689922	63153	63161	9	15	2.5h	PC_12	2.5
PC_12_2.5h	229	LT934125.1	64133	64141	-	64138	9043.927648	5598.621878	64133	64138	6	9	2.5h	PC_12	2.5
PC_12_2.5h	234	LT934125.1	71549	71549	-	71549	2583.979328	2583.979328	71549	71549	1	1	2.5h	PC_12	2.5
PC_12_2.5h	239	LT934125.1	80352	80362	-	80352	8182.601205	6890.611542	80352	80355	4	11	2.5h	PC_12	2.5
PC_12_2.5h	240	LT934125.1	86124	86133	-	86130	5598.621878	3875.968992	86124	86133	10	10	2.5h	PC_12	2.5
PC_12_2.5h	242	LT934125.1	92067	92072	-	92069	18087.855297	9905.254091	92067	92071	5	6	2.5h	PC_12	2.5
PC_12_2.5h	245	LT934125.1	95886	95893	-	95889	66322.13609	44788.975022	95889	95891	3	8	2.5h	PC_12	2.5
PC_12_2.5h	249	LT934125.1	102358	102364	-	102361	6029.285099	3875.968992	102361	102364	4	7	2.5h	PC_12	2.5
PC_12_2.5h	259	LT934125.1	111765	111765	-	111765	430.663221	430.663221	111765	111765	1	1	2.5h	PC_12	2.5
PC_12_2.5h	272	LT934125.1	116601	116601	-	116601	430.663221	430.663221	116601	116601	1	1	2.5h	PC_12	2.5
PC_12_2.5h	278	LT934125.1	117253	117253	-	117253	430.663221	430.663221	117253	117253	1	1	2.5h	PC_12	2.5
PC_12_2.5h	283	LT934125.1	122913	122916	-	122913	1722.652886	861.326443	122913	122916	4	4	2.5h	PC_12	2.5
PC_12_2.5h	296	LT934125.1	126753	126762	-	126753	52971.576227	46511.627907	126753	126755	3	10	2.5h	PC_12	2.5
PC_12_2.5h	298	LT934125.1	126967	126967	-	126967	861.326443	861.326443	126967	126967	1	1	2.5h	PC_12	2.5
PC_12_2.5h	299	LT934125.1	127004	127094	-	127033	9043.927645	1291.989664	127018	127089	72	91	2.5h	PC_12	2.5
PC_12_2.5h	302	LT934125.1	127276	127279	-	127276	861.326442	430.663221	127276	127279	4	4	2.5h	PC_12	2.5
PC_12_2.5h	311	LT934125.1	127989	127995	-	127989	861.326442	430.663221	127989	127995	7	7	2.5h	PC_12	2.5
PC_12_2.5h	314	LT934125.1	128148	128148	-	128148	430.663221	430.663221	128148	128148	1	1	2.5h	PC_12	2.5
PC_12_2.5h	319	LT934125.1	128482	128482	-	128482	430.663221	430.663221	128482	128482	1	1	2.5h	PC_12	2.5
PC_12_2.5h	324	LT934125.1	134888	134892	-	134888	3445.305771	3014.64255	134888	134892	5	5	2.5h	PC_12	2.5
PC_12_2.5h	332	LT934125.1	141295	141295	-	141295	861.326443	861.326443	141295	141295	1	1	2.5h	PC_12	2.5
PC_12_2h	2	LT934125.1	2266	2275	+	2273	26143.790847	18039.215686	2272	2275	4	10	2h	PC_12	2
PC_12_2h	4	LT934125.1	8519	8526	+	8523	4705.882351	3398.69281	8521	8526	6	8	2h	PC_12	2
PC_12_2h	6	LT934125.1	9934	9934	+	9934	261.437908	261.437908	9934	9934	1	1	2h	PC_12	2
PC_12_2h	9	LT934125.1	10414	10431	+	10426	25620.915029	18300.653595	10424	10430	7	18	2h	PC_12	2
PC_12_2h	18	LT934125.1	16219	16224	+	16224	17777.777777	14117.647059	16221	16224	4	6	2h	PC_12	2
PC_12_2h	19	LT934125.1	28629	28633	+	28632	3921.568625	2875.816993	28630	28632	3	5	2h	PC_12	2
PC_12_2h	24	LT934125.1	32412	32416	+	32415	33986.928103	30588.235294	32415	32415	1	5	2h	PC_12	2
PC_12_2h	31	LT934125.1	46035	46038	+	46038	5490.196077	3921.568627	46037	46038	2	4	2h	PC_12	2
PC_12_2h	33	LT934125.1	49643	49648	+	49647	67450.980392	57777.777778	49646	49647	2	6	2h	PC_12	2
PC_12_2h	37	LT934125.1	52421	52439	+	52437	12549.019605	7320.261438	52427	52439	13	19	2h	PC_12	2
PC_12_2h	39	LT934125.1	53590	53604	+	53594	23529.411762	8888.888889	53591	53604	14	15	2h	PC_12	2
PC_12_2h	42	LT934125.1	55146	55161	+	55161	6274.509802	4705.882353	55158	55161	4	16	2h	PC_12	2
PC_12_2h	43	LT934125.1	55267	55267	+	55267	261.437908	261.437908	55267	55267	1	1	2h	PC_12	2
PC_12_2h	44	LT934125.1	55474	55474	+	55474	261.437908	261.437908	55474	55474	1	1	2h	PC_12	2
PC_12_2h	47	LT934125.1	60243	60256	+	60251	28496.732023	24313.72549	60251	60251	1	14	2h	PC_12	2
PC_12_2h	50	LT934125.1	62330	62340	+	62340	9934.640521	6535.947712	62337	62340	4	11	2h	PC_12	2
PC_12_2h	56	LT934125.1	70083	70083	+	70083	261.437908	261.437908	70083	70083	1	1	2h	PC_12	2
PC_12_2h	57	LT934125.1	70515	70521	+	70521	8627.45098	5751.633987	70518	70521	4	7	2h	PC_12	2
PC_12_2h	58	LT934125.1	71529	71544	+	71544	10196.07843	6274.509804	71531	71544	14	16	2h	PC_12	2
PC_12_2h	61	LT934125.1	79991	79996	+	79996	44967.320262	35032.679739	79994	79996	3	6	2h	PC_12	2
PC_12_2h	64	LT934125.1	86161	86167	+	86167	9150.326796	7581.699346	86166	86167	2	7	2h	PC_12	2
PC_12_2h	66	LT934125.1	91557	91559	+	91557	522.875816	261.437908	91557	91559	3	3	2h	PC_12	2
PC_12_2h	67	LT934125.1	92052	92059	+	92059	5228.758168	4444.444444	92055	92059	5	8	2h	PC_12	2
PC_12_2h	79	LT934125.1	96906	96906	+	96906	261.437908	261.437908	96906	96906	1	1	2h	PC_12	2
PC_12_2h	84	LT934125.1	102391	102391	+	102391	261.437908	261.437908	102391	102391	1	1	2h	PC_12	2
PC_12_2h	93	LT934125.1	108822	108829	+	108829	2875.816992	2352.941176	108827	108829	3	8	2h	PC_12	2
PC_12_2h	94	LT934125.1	113804	113804	+	113804	261.437908	261.437908	113804	113804	1	1	2h	PC_12	2
PC_12_2h	97	LT934125.1	115219	115219	+	115219	261.437908	261.437908	115219	115219	1	1	2h	PC_12	2
PC_12_2h	114	LT934125.1	116414	116419	+	116419	784.313725	522.875817	116414	116419	6	6	2h	PC_12	2
