chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	68886	-	27.285874	0	0	0	0	0
LT934125.1	68887	-	27.285874	0	0	0	0	0
LT934125.1	68922	-	27.285874	0	0	0	0	0
LT934125.1	69025	-	0	0	0	241.779497	0	0
LT934125.1	69140	-	27.285874	0	0	0	0	0
LT934125.1	69285	-	0	567.859171	0	0	0	0
LT934125.1	69304	-	27.285874	0	0	0	0	0
LT934125.1	69382	-	0	0	0	0	0	62.932662
LT934125.1	69500	-	0	0	24.301041	0	0	0
LT934125.1	69515	-	27.285874	0	0	0	0	0
LT934125.1	69593	-	27.285874	0	0	0	0	0
LT934125.1	69596	-	0	0	0	241.779497	0	0
LT934125.1	70464	-	27.285874	0	0	0	0	0
LT934125.1	71162	-	27.285874	0	0	0	0	0
LT934125.1	71270	-	0	0	0	241.779497	0	0
LT934125.1	71369	-	0	567.859171	0	0	0	0
LT934125.1	71486	-	0	0	24.301041	0	0	0
LT934125.1	71532	-	27.285874	0	0	0	0	0
LT934125.1	71776	-	0	0	36.451562	0	0	0
LT934125.1	71778	-	0	0	0	0	0	62.932662
LT934125.1	71811	-	27.285874	0	0	0	0	0
LT934125.1	71832	-	27.285874	0	0	0	0	0
LT934125.1	71850	-	27.285874	0	0	0	0	0
LT934125.1	71851	-	0	0	24.301041	0	0	0
LT934125.1	71854	-	27.285874	0	0	0	0	0
LT934125.1	71881	-	0	0	24.301041	0	0	0
LT934125.1	71882	-	81.857622	567.859171	48.602083	241.779497	21.608618	188.797986
LT934125.1	71886	-	191.001119	0	243.010413	241.779497	61.224416	0
LT934125.1	71889	-	27.285874	0	48.602083	0	25.210054	125.865324
LT934125.1	71911	-	27.285874	0	0	0	0	0
LT934125.1	71949	-	0	567.859171	0	0	0	0
LT934125.1	72006	-	27.285874	0	0	0	0	0
LT934125.1	72080	-	27.285874	0	0	0	0	0
LT934125.1	72170	-	0	567.859171	0	0	0	0
LT934125.1	72174	-	0	0	0	241.779497	0	0
LT934125.1	72311	-	27.285874	0	0	0	0	0
LT934125.1	72321	-	0	0	0	0	0	62.932662
LT934125.1	72486	-	27.285874	0	0	0	0	0
LT934125.1	72498	-	27.285874	0	0	0	0	0
LT934125.1	72510	-	27.285874	0	0	0	0	0
LT934125.1	72705	-	0	0	0	0	0	62.932662
LT934125.1	72732	-	27.285874	0	0	0	0	0
LT934125.1	72738	-	27.285874	0	24.301041	0	0	0
LT934125.1	72741	-	27.285874	0	0	0	0	125.865324
LT934125.1	72742	-	27.285874	0	85.053645	0	0	0
LT934125.1	72759	-	27.285874	0	0	0	0	0
LT934125.1	72769	-	0	0	24.301041	0	0	0
LT934125.1	72776	-	27.285874	0	0	0	0	0
LT934125.1	72782	-	27.285874	0	0	0	0	0
LT934125.1	72783	-	27.285874	0	0	0	0	0
LT934125.1	72827	-	27.285874	0	0	241.779497	0	0
LT934125.1	72850	-	27.285874	0	0	0	0	0
LT934125.1	72871	-	81.857622	0	0	241.779497	0	0
LT934125.1	72874	-	0	0	24.301041	0	0	0
LT934125.1	72885	-	27.285874	0	0	0	0	0
LT934125.1	72941	-	0	0	0	0	0	62.932662
LT934125.1	72977	-	0	0	0	241.779497	0	0
LT934125.1	73108	-	27.285874	0	97.204165	0	46.818671	125.865324
LT934125.1	73111	-	0	0	0	0	0	62.932662
LT934125.1	73136	-	0	0	0	0	32.412926	0
LT934125.1	73139	-	0	0	0	0	18.007181	0
LT934125.1	73235	-	27.285874	0	0	0	0	0
LT934125.1	73274	-	0	0	0	0	0	62.932662
LT934125.1	73686	-	27.285874	0	0	0	0	0
LT934125.1	73983	-	0	0	0	0	0	62.932662
LT934125.1	74345	-	109.143496	0	121.505206	0	208.883303	0
LT934125.1	74348	-	0	0	36.451562	0	14.405745	0
LT934125.1	74349	-	0	0	0	0	0	62.932662
LT934125.1	74352	-	0	0	0	0	0	62.932662
LT934125.1	74958	-	0	0	0	0	0	62.932662
LT934125.1	75599	-	27.285874	567.859171	0	0	21.608618	0
LT934125.1	75600	-	27.285874	0	0	0	0	0
LT934125.1	75601	-	0	0	0	0	43.217235	0
LT934125.1	75734	-	54.571748	0	36.451562	0	0	0
LT934125.1	75736	-	109.143496	0	0	0	0	0
LT934125.1	75754	-	81.857622	0	0	0	0	0
LT934125.1	75767	-	27.285874	0	0	0	0	0
LT934125.1	75915	-	0	0	0	0	0	62.932662
LT934125.1	75949	-	27.285874	0	0	0	0	0
LT934125.1	75957	-	54.571748	0	0	0	0	0
LT934125.1	76021	-	27.285874	0	0	0	0	0
LT934125.1	76056	-	0	0	0	0	0	62.932662
LT934125.1	76058	-	27.285874	0	0	0	0	0
LT934125.1	76079	-	27.285874	0	0	0	0	0
LT934125.1	76080	-	0	0	0	0	0	62.932662
LT934125.1	76089	-	27.285874	0	0	0	0	0
LT934125.1	76120	-	0	0	0	0	0	62.932662
LT934125.1	76680	-	27.285874	0	0	0	0	0
LT934125.1	76836	-	0	0	0	0	0	62.932662
LT934125.1	76860	-	27.285874	0	48.602083	483.558994	54.021544	314.66331
LT934125.1	76861	-	0	0	0	241.779497	0	0
LT934125.1	76862	-	27.285874	0	0	0	0	0
LT934125.1	76863	-	245.572867	567.859171	109.354686	725.338491	43.217235	440.528634
LT934125.1	76865	-	27.285874	0	0	0	0	0
LT934125.1	76866	-	27.285874	0	0	0	0	0
LT934125.1	76867	-	0	0	24.301041	0	0	0
LT934125.1	76869	-	27.285874	0	0	0	0	62.932662
LT934125.1	76870	-	27.285874	0	0	0	0	0
LT934125.1	77066	-	0	0	0	0	0	62.932662
LT934125.1	77137	-	27.285874	0	0	0	0	0
LT934125.1	77139	-	109.143496	0	24.301041	0	0	0
LT934125.1	77180	-	27.285874	0	0	0	0	0
LT934125.1	77605	-	0	0	24.301041	0	0	62.932662
LT934125.1	77804	-	27.285874	0	0	0	0	0
LT934125.1	77824	-	27.285874	0	0	0	0	0
LT934125.1	77985	-	81.857622	0	36.451562	0	46.818671	0
LT934125.1	77987	-	0	0	0	0	61.224416	0
LT934125.1	78186	-	0	1135.718342	0	0	0	0
LT934125.1	79145	-	27.285874	0	0	0	0	0
LT934125.1	79230	-	0	0	0	0	0	62.932662
LT934125.1	79388	-	27.285874	0	0	0	14.405745	0
LT934125.1	79389	-	0	0	0	0	25.210054	0
LT934125.1	79390	-	0	0	0	0	50.420108	62.932662
LT934125.1	79513	-	0	0	0	0	0	62.932662
LT934125.1	79576	-	27.285874	0	0	0	0	0
LT934125.1	79899	-	27.285874	0	0	0	0	0
LT934125.1	79955	-	27.285874	0	0	0	0	0
LT934125.1	80050	-	27.285874	0	0	0	0	0
LT934125.1	80238	-	27.285874	0	0	0	0	0
LT934125.1	80621	-	0	0	24.301041	0	0	0
LT934125.1	80633	-	27.285874	0	0	0	0	0
LT934125.1	80645	-	27.285874	0	0	0	0	0
LT934125.1	80654	-	27.285874	0	0	0	0	0
LT934125.1	80655	-	0	0	0	0	28.81149	0
LT934125.1	80678	-	27.285874	0	0	0	0	0
LT934125.1	80699	-	27.285874	0	0	0	0	0
LT934125.1	80711	-	27.285874	0	0	0	0	0
LT934125.1	80749	-	27.285874	0	0	0	0	0
LT934125.1	80750	-	27.285874	0	0	0	0	0
LT934125.1	80785	-	27.285874	0	0	0	0	0
LT934125.1	80835	-	54.571748	0	0	0	0	0
LT934125.1	80842	-	27.285874	0	0	0	0	0
LT934125.1	80858	-	54.571748	0	36.451562	0	0	0
LT934125.1	80889	-	109.143496	0	0	0	0	0
LT934125.1	80897	-	27.285874	0	0	0	0	0
LT934125.1	80900	-	0	0	0	0	0	62.932662
LT934125.1	80903	-	109.143496	0	0	0	0	0
LT934125.1	80911	-	27.285874	0	0	0	0	0
LT934125.1	80947	-	27.285874	0	0	0	0	0
LT934125.1	80958	-	54.571748	0	24.301041	0	0	0
LT934125.1	80965	-	0	0	0	0	0	62.932662
LT934125.1	80966	-	27.285874	0	24.301041	0	0	0
LT934125.1	80968	-	27.285874	0	0	0	0	0
LT934125.1	80982	-	27.285874	0	0	0	0	0
LT934125.1	80996	-	27.285874	0	0	0	0	0
LT934125.1	81003	-	0	0	0	0	0	62.932662
LT934125.1	81007	-	163.715245	0	0	0	14.405745	0
LT934125.1	81008	-	0	0	60.752603	0	0	0
LT934125.1	81033	-	27.285874	0	36.451562	0	0	0
LT934125.1	81074	-	27.285874	0	0	0	0	0
LT934125.1	81080	-	27.285874	0	0	0	0	0
LT934125.1	81085	-	27.285874	0	0	0	0	0
LT934125.1	81086	-	0	0	72.903124	0	0	0
LT934125.1	81087	-	354.716363	0	0	0	0	0
LT934125.1	81093	-	27.285874	0	0	0	0	0
LT934125.1	81111	-	27.285874	0	0	0	0	0
LT934125.1	81161	-	27.285874	0	36.451562	0	0	0
LT934125.1	81163	-	0	0	0	0	18.007181	0
LT934125.1	81180	-	0	0	24.301041	0	0	0
LT934125.1	81212	-	27.285874	0	0	0	0	0
LT934125.1	81220	-	27.285874	0	0	0	0	0
LT934125.1	81229	-	0	0	24.301041	0	0	0
LT934125.1	81232	-	27.285874	0	0	0	0	0
LT934125.1	81241	-	27.285874	0	0	0	0	0
LT934125.1	81245	-	54.571748	0	0	0	0	62.932662
LT934125.1	81246	-	0	0	24.301041	0	0	0
LT934125.1	81247	-	27.285874	0	0	0	0	0
LT934125.1	81365	-	81.857622	0	0	0	0	62.932662
LT934125.1	81366	-	0	0	0	0	36.014363	0
LT934125.1	81426	-	27.285874	0	0	0	0	0
LT934125.1	81427	-	245.572867	0	36.451562	0	75.630161	125.865324
LT934125.1	81428	-	0	0	157.956768	241.779497	0	0
LT934125.1	81490	-	0	0	24.301041	0	46.818671	62.932662
LT934125.1	81491	-	382.002237	0	315.913537	0	0	188.797986
LT934125.1	81492	-	0	0	0	0	72.028725	0
LT934125.1	81493	-	191.001119	0	0	241.779497	0	0
LT934125.1	81497	-	27.285874	0	0	0	0	0
LT934125.1	81504	-	27.285874	0	0	0	0	0
LT934125.1	81524	-	0	0	48.602083	0	0	0
LT934125.1	81526	-	0	0	0	0	14.405745	0
LT934125.1	81527	-	54.571748	0	0	0	25.210054	0
LT934125.1	81528	-	0	0	72.903124	0	0	0
LT934125.1	81543	-	27.285874	0	0	0	0	0
LT934125.1	81544	-	0	0	24.301041	0	0	0
LT934125.1	81545	-	54.571748	0	0	0	0	0
LT934125.1	81547	-	27.285874	0	0	0	0	0
LT934125.1	81563	-	27.285874	0	121.505206	0	0	0
LT934125.1	81565	-	0	0	0	0	79.231598	0
LT934125.1	81576	-	27.285874	0	0	0	0	62.932662
LT934125.1	81585	-	27.285874	0	0	0	0	0
LT934125.1	81608	-	81.857622	0	0	0	14.405745	0
LT934125.1	81609	-	27.285874	0	0	0	0	0
LT934125.1	81620	-	27.285874	0	0	0	0	0
LT934125.1	81628	-	27.285874	0	0	0	0	0
LT934125.1	81645	-	27.285874	0	0	0	0	0
LT934125.1	81648	-	54.571748	0	0	0	0	0
LT934125.1	81670	-	54.571748	0	0	0	0	0
LT934125.1	81672	-	27.285874	0	0	0	0	0
LT934125.1	81686	-	163.715245	567.859171	0	0	39.615799	0
LT934125.1	81687	-	0	0	97.204165	483.558994	0	0
LT934125.1	81689	-	0	0	0	0	0	125.865324
LT934125.1	81707	-	0	0	60.752603	0	0	62.932662
LT934125.1	81708	-	0	0	0	0	61.224416	0
LT934125.1	81709	-	54.571748	0	0	0	0	0
LT934125.1	81710	-	27.285874	0	0	0	0	0
LT934125.1	81725	-	54.571748	0	0	0	0	0
LT934125.1	81730	-	27.285874	0	0	0	0	0
LT934125.1	81738	-	27.285874	0	24.301041	0	0	0
LT934125.1	81739	-	0	0	0	0	14.405745	0
LT934125.1	81745	-	54.571748	0	0	0	0	0
LT934125.1	81746	-	0	0	0	0	18.007181	0
LT934125.1	81773	-	0	0	0	241.779497	0	188.797986
LT934125.1	81776	-	0	0	0	0	57.62298	0
LT934125.1	81777	-	0	0	0	0	0	62.932662
LT934125.1	81800	-	27.285874	0	0	0	14.405745	0
LT934125.1	81802	-	0	0	24.301041	0	0	0
LT934125.1	81803	-	109.143496	0	145.806248	0	93.637343	0
LT934125.1	81804	-	13206.363066	2839.295855	7594.075406	1692.45648	5114.039479	2706.104468
LT934125.1	81805	-	10586.919152	4542.873367	6889.345208	1692.45648	6183.666046	2013.845186
LT934125.1	81806	-	1882.725313	0	2102.040072	725.338491	4397.353665	1384.518565
LT934125.1	81807	-	0	0	0	0	18.007181	0
LT934125.1	81808	-	245.572867	567.859171	400.967181	483.558994	795.917412	377.595972
LT934125.1	81810	-	354.716363	0	680.429156	725.338491	1188.473963	1132.787917
LT934125.1	81812	-	0	0	0	0	108.043088	377.595972
LT934125.1	81813	-	0	0	72.903124	0	0	62.932662
LT934125.1	81814	-	0	0	0	0	14.405745	0
LT934125.1	81815	-	27.285874	0	0	241.779497	0	0
LT934125.1	81821	-	0	0	24.301041	0	0	62.932662
LT934125.1	81831	-	0	0	0	0	0	62.932662
LT934125.1	81834	-	0	0	48.602083	0	25.210054	62.932662
LT934125.1	81836	-	27.285874	0	97.204165	0	0	188.797986
LT934125.1	81840	-	327.430489	0	0	0	36.014363	0
LT934125.1	81842	-	27.285874	0	24.301041	0	21.608618	125.865324
LT934125.1	81854	-	0	0	0	0	0	62.932662
LT934125.1	81856	-	0	0	0	0	0	62.932662
LT934125.1	81862	-	0	0	0	0	0	62.932662
LT934125.1	81872	-	0	0	0	0	0	62.932662
LT934125.1	81874	-	0	0	0	0	0	62.932662
LT934125.1	81879	-	0	0	0	0	0	62.932662
LT934125.1	81881	-	0	0	0	241.779497	0	62.932662
LT934125.1	81884	-	0	0	0	0	0	62.932662
LT934125.1	81886	-	27.285874	0	0	0	0	0
LT934125.1	81887	-	0	0	0	0	0	62.932662
LT934125.1	81889	-	0	0	48.602083	0	54.021544	629.326621
LT934125.1	81893	-	81.857622	0	145.806248	241.779497	54.021544	440.528634
LT934125.1	81897	-	136.429371	0	145.806248	0	64.825853	62.932662
LT934125.1	81900	-	27.285874	0	0	0	0	566.393958
LT934125.1	81902	-	0	0	24.301041	0	0	0
LT934125.1	81920	-	27.285874	0	0	0	0	0
LT934125.1	82010	-	27.285874	0	0	0	0	0
LT934125.1	82023	-	0	0	60.752603	0	36.014363	0
LT934125.1	82024	-	54.571748	0	0	0	18.007181	0
LT934125.1	82026	-	0	0	0	0	28.81149	0
LT934125.1	82057	-	27.285874	0	0	0	0	0
LT934125.1	82076	-	54.571748	0	0	0	0	0
LT934125.1	82139	-	0	0	24.301041	0	0	0
LT934125.1	82203	-	0	0	0	0	0	62.932662
LT934125.1	82212	-	0	0	0	0	0	62.932662
LT934125.1	82433	-	27.285874	0	0	0	0	0
LT934125.1	82812	-	27.285874	0	0	0	0	0
LT934125.1	83103	-	0	0	24.301041	0	0	0
LT934125.1	83202	-	0	0	24.301041	0	28.81149	62.932662
LT934125.1	83205	-	27.285874	0	0	0	0	0
LT934125.1	83225	-	27.285874	0	0	0	0	0
LT934125.1	83286	-	0	567.859171	0	0	0	0
LT934125.1	83713	-	27.285874	0	0	0	0	0
LT934125.1	83926	-	0	0	0	0	14.405745	0
LT934125.1	84476	-	27.285874	0	0	0	0	0
LT934125.1	84518	-	27.285874	0	0	0	0	0
LT934125.1	84963	-	27.285874	0	0	0	0	0
LT934125.1	85656	-	0	0	0	0	54.021544	0
LT934125.1	85981	-	27.285874	0	0	0	0	0
LT934125.1	86359	-	27.285874	0	0	0	0	0
LT934125.1	86403	-	0	0	0	0	0	62.932662
LT934125.1	86459	-	27.285874	0	0	0	0	0
LT934125.1	86486	-	27.285874	0	0	0	0	0
LT934125.1	86581	-	0	0	0	0	0	62.932662
LT934125.1	86584	-	27.285874	0	0	0	0	0
LT934125.1	86620	-	27.285874	0	0	0	0	0
LT934125.1	86709	-	27.285874	0	0	0	0	0
LT934125.1	86752	-	0	0	0	0	0	62.932662
LT934125.1	86821	-	0	0	0	0	0	62.932662
LT934125.1	86889	-	0	0	0	0	0	62.932662
LT934125.1	86898	-	27.285874	0	0	0	0	0
LT934125.1	86907	-	27.285874	0	0	0	0	0
LT934125.1	86928	-	0	0	0	0	0	62.932662
LT934125.1	86941	-	27.285874	0	0	0	0	0
LT934125.1	86978	-	27.285874	0	0	0	0	0
LT934125.1	86999	-	27.285874	0	0	0	0	0
LT934125.1	87028	-	27.285874	0	0	0	0	0
LT934125.1	87039	-	27.285874	0	0	0	0	0
LT934125.1	87129	-	27.285874	0	0	0	0	0
LT934125.1	87157	-	0	0	97.204165	241.779497	72.028725	125.865324
LT934125.1	87158	-	0	0	24.301041	0	0	0
LT934125.1	87160	-	0	567.859171	0	0	0	0
LT934125.1	87161	-	27.285874	1135.718342	267.311454	0	144.05745	755.191945
LT934125.1	87162	-	27.285874	0	0	0	0	377.595972
LT934125.1	87163	-	54.571748	0	0	0	0	0
LT934125.1	87165	-	0	0	0	0	302.520645	0
LT934125.1	87209	-	27.285874	0	0	0	0	0
LT934125.1	87415	-	0	0	0	0	0	62.932662
LT934125.1	87446	-	0	0	0	0	0	62.932662
LT934125.1	87447	-	27.285874	0	0	0	14.405745	125.865324
LT934125.1	87448	-	0	0	0	0	0	62.932662
LT934125.1	87680	-	27.285874	0	0	0	0	0
LT934125.1	87726	-	0	0	0	0	0	62.932662
LT934125.1	87883	-	0	0	0	0	0	62.932662
LT934125.1	87956	-	27.285874	0	0	0	0	0
LT934125.1	87977	-	27.285874	0	0	0	0	0
LT934125.1	88003	-	0	0	24.301041	0	0	62.932662
LT934125.1	88471	-	27.285874	0	0	0	0	0
LT934125.1	88555	-	0	0	0	241.779497	0	0
LT934125.1	88864	-	0	0	0	0	0	62.932662
LT934125.1	88900	-	27.285874	0	0	0	0	0
LT934125.1	89077	-	54.571748	0	0	0	82.833034	0
LT934125.1	89078	-	0	0	194.40833	0	201.68043	0
LT934125.1	89079	-	272.858741	0	656.128115	241.779497	471.788149	692.259283
LT934125.1	89080	-	0	0	0	0	0	62.932662
LT934125.1	89081	-	27.285874	0	60.752603	0	64.825853	125.865324
LT934125.1	89082	-	0	0	0	0	43.217235	0
LT934125.1	89083	-	0	0	0	241.779497	0	0
LT934125.1	89145	-	27.285874	0	0	0	0	0
LT934125.1	89152	-	0	0	0	0	0	62.932662
LT934125.1	89153	-	191.001119	567.859171	157.956768	483.558994	25.210054	251.730648
LT934125.1	89156	-	0	0	24.301041	0	0	0
LT934125.1	89162	-	27.285874	0	0	0	0	62.932662
LT934125.1	89226	-	27.285874	0	0	0	0	0
LT934125.1	89377	-	27.285874	0	0	0	0	0
LT934125.1	89380	-	27.285874	0	0	0	0	0
LT934125.1	89388	-	27.285874	0	0	0	0	0
LT934125.1	89404	-	0	0	24.301041	0	0	0
LT934125.1	89437	-	0	0	24.301041	0	0	0
LT934125.1	89612	-	27.285874	0	0	0	0	0
LT934125.1	89614	-	0	0	0	0	0	62.932662
LT934125.1	89627	-	0	0	0	241.779497	0	0
LT934125.1	89628	-	81.857622	0	36.451562	0	0	0
LT934125.1	89634	-	27.285874	0	0	241.779497	0	0
LT934125.1	89638	-	27.285874	0	0	0	0	0
LT934125.1	89642	-	0	567.859171	0	0	0	0
LT934125.1	89693	-	27.285874	0	0	0	0	0
LT934125.1	89828	-	54.571748	0	0	0	0	0
LT934125.1	89855	-	27.285874	0	0	0	0	0
LT934125.1	89868	-	27.285874	0	0	0	0	0
LT934125.1	90202	-	27.285874	0	0	0	0	0
LT934125.1	90326	-	27.285874	0	0	0	0	0
LT934125.1	90327	-	0	0	0	0	0	62.932662
LT934125.1	90482	-	27.285874	0	0	0	0	0
LT934125.1	90997	-	27.285874	0	0	0	0	0
LT934125.1	91115	-	0	0	0	0	0	62.932662
LT934125.1	91127	-	54.571748	0	24.301041	0	0	0
LT934125.1	91130	-	0	0	24.301041	0	0	0
LT934125.1	91133	-	27.285874	0	0	0	0	0
LT934125.1	91257	-	27.285874	0	0	0	0	0
LT934125.1	91277	-	81.857622	0	0	0	21.608618	0
LT934125.1	91309	-	27.285874	0	0	0	0	0
LT934125.1	91355	-	0	0	0	0	72.028725	0
LT934125.1	91356	-	0	0	0	241.779497	25.210054	0
LT934125.1	91357	-	81.857622	567.859171	48.602083	0	162.064631	62.932662
LT934125.1	91359	-	54.571748	0	0	0	0	0
LT934125.1	91361	-	0	0	0	0	14.405745	0
LT934125.1	91437	-	27.285874	0	0	0	0	0
LT934125.1	91493	-	27.285874	0	0	0	14.405745	0
LT934125.1	91515	-	0	0	24.301041	0	0	0
LT934125.1	91520	-	0	0	24.301041	0	0	0
LT934125.1	91797	-	27.285874	0	0	0	0	0
LT934125.1	91995	-	0	0	0	0	14.405745	0
LT934125.1	92074	-	27.285874	0	0	0	0	0
LT934125.1	92125	-	27.285874	0	0	0	0	0
LT934125.1	92157	-	27.285874	0	0	0	0	0
LT934125.1	92217	-	27.285874	0	0	0	0	0
LT934125.1	92219	-	27.285874	0	0	0	0	0
LT934125.1	92274	-	27.285874	0	0	0	0	0
LT934125.1	92283	-	27.285874	0	0	0	0	0
LT934125.1	92303	-	54.571748	0	0	0	0	0
LT934125.1	92362	-	27.285874	0	0	0	0	0
LT934125.1	92377	-	0	0	0	0	0	62.932662
LT934125.1	92413	-	0	567.859171	0	0	0	0
LT934125.1	92418	-	27.285874	0	0	0	0	0
LT934125.1	92481	-	136.429371	0	97.204165	0	0	0
LT934125.1	92489	-	27.285874	0	36.451562	0	0	0
LT934125.1	92494	-	54.571748	0	0	0	0	0
LT934125.1	92503	-	109.143496	0	24.301041	0	0	0
LT934125.1	92509	-	54.571748	0	24.301041	0	0	0
LT934125.1	92515	-	0	0	0	0	0	62.932662
LT934125.1	92516	-	0	0	24.301041	0	0	0
LT934125.1	92518	-	0	0	0	0	21.608618	0
LT934125.1	92521	-	0	0	24.301041	0	0	0
LT934125.1	92527	-	163.715245	0	145.806248	0	18.007181	0
LT934125.1	92528	-	0	0	0	0	54.021544	0
LT934125.1	92530	-	0	0	24.301041	0	0	0
LT934125.1	92532	-	0	0	24.301041	0	0	0
LT934125.1	92550	-	27.285874	0	0	0	0	0
LT934125.1	92554	-	27.285874	0	0	0	0	0
LT934125.1	92565	-	0	0	0	0	36.014363	0
LT934125.1	92566	-	27.285874	0	24.301041	0	0	0
LT934125.1	92568	-	136.429371	0	0	0	0	0
LT934125.1	92571	-	27.285874	0	0	0	0	0
LT934125.1	92584	-	27.285874	0	0	0	21.608618	0
LT934125.1	92585	-	27.285874	0	24.301041	0	14.405745	0
LT934125.1	92587	-	27.285874	0	0	0	18.007181	0
LT934125.1	92588	-	81.857622	0	0	0	0	0
LT934125.1	92600	-	27.285874	0	0	0	0	0
LT934125.1	92605	-	0	0	0	0	18.007181	0
LT934125.1	92609	-	27.285874	0	0	0	0	0
LT934125.1	92624	-	0	0	0	0	0	62.932662
LT934125.1	92627	-	27.285874	0	0	0	0	0
LT934125.1	92629	-	136.429371	0	72.903124	0	0	62.932662
LT934125.1	92630	-	0	0	0	0	46.818671	0
LT934125.1	92631	-	163.715245	567.859171	0	0	111.644524	62.932662
LT934125.1	92632	-	81.857622	0	0	0	39.615799	0
LT934125.1	92633	-	0	0	24.301041	0	0	0
LT934125.1	92647	-	27.285874	0	0	0	0	0
LT934125.1	92670	-	109.143496	0	0	0	0	0
LT934125.1	92686	-	0	0	0	0	0	62.932662
LT934125.1	92687	-	0	0	0	0	18.007181	0
LT934125.1	92734	-	109.143496	0	24.301041	0	0	0
LT934125.1	92735	-	0	567.859171	0	0	21.608618	0
LT934125.1	92755	-	27.285874	0	24.301041	0	0	0
LT934125.1	92766	-	0	0	24.301041	0	0	0
LT934125.1	92772	-	54.571748	0	0	0	0	0
LT934125.1	92773	-	27.285874	567.859171	24.301041	0	0	62.932662
LT934125.1	92774	-	81.857622	0	0	0	61.224416	62.932662
LT934125.1	92777	-	0	0	0	0	14.405745	0
LT934125.1	92783	-	0	0	24.301041	0	0	0
LT934125.1	92786	-	27.285874	0	0	0	0	0
LT934125.1	92791	-	27.285874	0	24.301041	0	0	0
LT934125.1	92806	-	27.285874	0	0	0	0	0
LT934125.1	92808	-	27.285874	0	0	0	0	0
LT934125.1	92883	-	27.285874	0	0	0	0	0
LT934125.1	92913	-	0	0	0	0	14.405745	0
LT934125.1	92915	-	0	0	24.301041	0	0	62.932662
LT934125.1	92916	-	0	0	0	0	39.615799	0
LT934125.1	92917	-	0	0	0	0	18.007181	0
LT934125.1	92928	-	0	0	0	0	18.007181	0
LT934125.1	92931	-	682.146853	1135.718342	947.740611	0	2650.657082	251.730648
LT934125.1	92932	-	0	567.859171	0	0	0	0
LT934125.1	92933	-	6548.609785	5678.591709	9999.878495	4110.251451	35103.199156	4845.814978
LT934125.1	92934	-	327.430489	0	0	483.558994	1332.531414	377.595972
LT934125.1	92935	-	0	0	0	0	579.831237	0
LT934125.1	92936	-	300.144615	567.859171	157.956768	725.338491	2196.876114	629.326621
LT934125.1	92937	-	0	0	388.816661	0	0	0
LT934125.1	92939	-	0	0	340.214578	0	0	0
LT934125.1	92940	-	163.715245	0	0	0	0	0
LT934125.1	92941	-	0	0	0	0	14.405745	0
LT934125.1	92969	-	27.285874	0	0	0	0	0
LT934125.1	92982	-	27.285874	0	0	0	0	0
LT934125.1	93102	-	27.285874	0	0	0	0	0
LT934125.1	93166	-	27.285874	0	0	0	0	0
LT934125.1	93186	-	0	0	0	241.779497	0	0
LT934125.1	93195	-	0	0	48.602083	0	0	0
LT934125.1	93211	-	0	0	0	0	0	62.932662
LT934125.1	93234	-	0	0	0	0	0	62.932662
LT934125.1	93240	-	0	0	24.301041	0	0	0
LT934125.1	93262	-	0	0	36.451562	0	0	0
LT934125.1	93263	-	27.285874	567.859171	0	0	64.825853	0
LT934125.1	93264	-	0	0	48.602083	0	14.405745	0
LT934125.1	93266	-	0	0	0	0	0	125.865324
LT934125.1	93278	-	27.285874	0	0	0	21.608618	125.865324
LT934125.1	93280	-	27.285874	0	0	0	0	0
LT934125.1	93287	-	54.571748	0	0	0	0	0
LT934125.1	93289	-	81.857622	567.859171	24.301041	0	36.014363	125.865324
LT934125.1	93290	-	54.571748	0	72.903124	0	39.615799	0
LT934125.1	93291	-	0	0	36.451562	0	0	0
LT934125.1	93293	-	0	0	0	0	0	62.932662
LT934125.1	93294	-	0	0	0	0	21.608618	62.932662
LT934125.1	93295	-	54.571748	0	0	0	0	0
LT934125.1	93296	-	81.857622	0	24.301041	0	0	0
LT934125.1	93309	-	27.285874	0	0	0	0	0
LT934125.1	93360	-	27.285874	0	0	0	0	0
LT934125.1	93363	-	0	0	0	0	0	62.932662
LT934125.1	93376	-	27.285874	0	0	0	0	0
LT934125.1	93377	-	27.285874	0	0	0	0	0
LT934125.1	93378	-	54.571748	0	0	241.779497	43.217235	0
LT934125.1	93379	-	0	0	60.752603	0	0	0
LT934125.1	93386	-	27.285874	0	0	0	0	0
LT934125.1	93394	-	27.285874	0	0	0	0	62.932662
LT934125.1	93402	-	27.285874	0	0	0	0	0
LT934125.1	93418	-	27.285874	0	0	0	0	0
LT934125.1	93441	-	27.285874	567.859171	0	0	0	0
LT934125.1	93443	-	27.285874	0	0	0	0	0
LT934125.1	93445	-	0	0	24.301041	0	0	0
LT934125.1	93453	-	27.285874	0	0	0	0	0
LT934125.1	93455	-	27.285874	0	0	0	0	62.932662
LT934125.1	93456	-	0	0	36.451562	0	0	0
LT934125.1	93466	-	600.28923	0	0	0	165.666068	188.797986
LT934125.1	93467	-	27.285874	0	267.311454	241.779497	0	62.932662
LT934125.1	93469	-	54.571748	0	0	0	0	0
LT934125.1	93471	-	54.571748	0	0	0	0	62.932662
LT934125.1	93472	-	136.429371	567.859171	0	0	147.658886	881.057269
LT934125.1	93473	-	0	0	48.602083	241.779497	0	0
