chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC	gene_mean_dominant_TSS	gene_dominant_TSS_shift	gene_mean_shift_TSS	gene_sd_shift_TSS	gene_varcoeff_shif_TSS
LT934125.1	-	UL25	PK_15_4h	1812	58570	58571	58570	81.188602	40.594301	58570	58571	2		2	4h	PK_15	4	1812	56951	58555	58555	56951	-15	1812	58570	0	0	0	
LT934125.1	-	UL25	PK_15_6h	1812	58570	58575	58570	508.068613	387.099896	58570	58572	3		6	6h	PK_15	6	1812	56951	58555	58555	56951	-15	1812	58570	0	0	0	
LT934125.1	-	UL25	PK_15_8h	1812	58570	58575	58570	745.617306	491.230225	58570	58572	3		6	8h	PK_15	8	1812	56951	58555	58555	56951	-15	1812	58570	0	0	0	
LT934125.1	-	UL26	C6_12h	1788	56944	56950	56946	7832.770353	6727.79025	56945	56946	2		7	12h	C6	12	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	C6_1h	1788	56948	56948	56948	1540.832049	1540.832049	56948	56948	1		1	1h	C6	1	1788	55343	56917	56917	55343	-31	1788	56946	-2	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	C6_2h	1788	56946	56946	56946	2478.314746	2478.314746	56946	56946	1		1	2h	C6	2	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	C6_4h	1788	56946	56947	56946	4729.374672	4203.888597	56946	56947	2		2	4h	C6	4	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	C6_6h	1788	56944	56950	56946	4743.42389	3708.495041	56944	56946	3		7	6h	C6	6	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	C6_8h	1788	56944	56947	56946	3131.557708	2744.148507	56946	56946	1		4	8h	C6	8	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_12h	1788	56944	56950	56946	3242.165904	2798.501096	56946	56946	1		7	12h	PC_12	12	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_1h	1788	56942	56942	56942	2227.171492	2227.171492	56942	56942	1		1	1h	PC_12	1	1788	55343	56917	56917	55343	-25	1788	56946	4	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_2.5h	1788	56946	56946	56946	740.19245	740.19245	56946	56946	1		1	2.5h	PC_12	2.5	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_2h	1788	56946	56946	56946	2001.334223	2001.334223	56946	56946	1		1	2h	PC_12	2	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_4h	1788	56946	56948	56946	5420.598274	5119.453925	56946	56946	1		3	4h	PC_12	4	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_6h	1788	56944	56955	56946	4983.742869	4317.467086	56946	56946	1		12	6h	PC_12	6	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PC_12_8h	1788	56944	56950	56946	3898.760067	3195.704973	56946	56946	1		7	8h	PC_12	8	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PK_15_12h	1788	56944	56950	56946	4691.075514	4151.029748	56946	56946	1		7	12h	PK_15	12	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PK_15_2h	1788	56946	56946	56946	1448.225923	1448.225923	56946	56946	1		1	2h	PK_15	2	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PK_15_4h	1788	56943	56948	56946	2354.469434	1867.337826	56944	56946	3		6	4h	PK_15	4	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PK_15_6h	1788	56946	56950	56946	2677.440948	2435.503512	56946	56946	1		5	6h	PK_15	6	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26	PK_15_8h	1788	56944	56950	56946	4039.491401	3469.313462	56946	56946	1		7	8h	PK_15	8	1788	55343	56917	56917	55343	-29	1788	56946	0	0.333333333333333	1.02899151085505	3.08697453256516
LT934125.1	-	UL26.5	C6_12h	1778	56185	56194	56188	70362.05582	51584.38761	56187	56189	3	UL26	10	12h	C6	12	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	C6_1h	1778	56185	56194	56188	67796.610169	41602.465331	56187	56190	4	UL26	10	1h	C6	1	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	C6_2h	1778	56185	56194	56188	69392.812887	47087.980173	56187	56189	3	UL26	10	2h	C6	2	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	C6_4h	1778	56185	56194	56188	42038.885969	27850.761955	56187	56189	3	UL26	10	4h	C6	4	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	C6_6h	1778	56185	56194	56188	38896.075895	27598.10263	56187	56189	3	UL26	10	6h	C6	6	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	C6_8h	1778	56185	56194	56188	43228.410006	30476.190476	56187	56189	3	UL26	10	8h	C6	8	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	NRK_1h	1778	56188	56188	56188	30303.030303	30303.030303	56188	56188	1	UL26	1	1h	NRK	1	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	NRK_2h	1778	56182	56194	56194	32362.459547	12944.983819	56182	56194	13	UL26	13	2h	NRK	2	1778	55343	56179	56179	55343	-15	1778	56188	-6	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_0.5h	1778	56188	56194	56188	161290.32258	96774.193548	56188	56194	7	UL26	7	0.5h	PC_12	0.5	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_1.5h	1778	56185	56194	56188	30973.451329	15486.725664	56186	56194	9	UL26	10	1.5h	PC_12	1.5	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_12h	1778	56185	56194	56188	28626.618524	18224.385183	56187	56190	4	UL26	10	12h	PC_12	12	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_1h	1778	56188	56191	56188	22271.714922	13363.028953	56188	56189	2	UL26	4	1h	PC_12	1	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_2.5h	1778	56185	56194	56188	34789.045151	19985.196151	56185	56194	10	UL26	10	2.5h	PC_12	2.5	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_2h	1778	56185	56194	56188	38025.350235	22014.676451	56186	56190	5	UL26	10	2h	PC_12	2	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_4h	1778	56185	56194	56188	23991.166434	14756.073078	56187	56190	4	UL26	10	4h	PC_12	4	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_6h	1778	56185	56195	56188	26624.380365	16390.384308	56187	56190	4	UL26	11	6h	PC_12	6	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PC_12_8h	1778	56185	56195	56188	28729.387703	17608.334399	56187	56190	4	UL26	11	8h	PC_12	8	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_12h	1778	56185	56194	56188	40439.359267	25837.528604	56187	56189	3	UL26	10	12h	PK_15	12	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_1h	1778	56188	56189	56188	5847.953216	2923.976608	56188	56189	2	UL26	2	1h	PK_15	1	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_2h	1778	56185	56195	56188	30774.800868	16292.541636	56187	56194	8	UL26	11	2h	PK_15	2	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_4h	1778	56185	56194	56188	28578.387595	16359.503126	56187	56190	4	UL26	10	4h	PK_15	4	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_6h	1778	56185	56194	56188	27467.963449	16000.129033	56187	56190	4	UL26	10	6h	PK_15	6	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL26.5	PK_15_8h	1778	56185	56200	56188	34693.13462	21324.654933	56187	56190	4	UL26	16	8h	PK_15	8	1778	55343	56179	56179	55343	-9	1778	56188	0	0.260869565217391	1.25108648434245	4.79583152331272
LT934125.1	-	UL27	C6_12h	1456	19470	19474	19471	6063.403479	3007.224332	19470	19473	4	UL28	5	12h	C6	12	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	C6_1h	1456	19467	19473	19471	10785.824345	4622.496148	19467	19473	7	UL28	7	1h	C6	1	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	C6_2h	1456	19470	19473	19473	3717.472119	2478.314746	19470	19473	4	UL28	4	2h	C6	2	1456	16625	19375	19375	16625	-98	1456	19471	-2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	C6_4h	1456	19470	19473	19471	14188.124015	9984.235418	19471	19473	3	UL28	4	4h	C6	4	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	C6_6h	1456	19470	19473	19471	12074.169901	6640.793445	19471	19473	3	UL28	4	6h	C6	6	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	C6_8h	1456	19470	19473	19471	4164.648911	2324.455206	19470	19473	4	UL28	4	8h	C6	8	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	NRK_1h	1456	19473	19473	19473	10101.010101	10101.010101	19473	19473	1	UL28	1	1h	NRK	1	1456	16625	19375	19375	16625	-98	1456	19471	-2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	NRK_2h	1456	19470	19473	19473	12944.983819	6472.491909	19470	19473	4	UL28	4	2h	NRK	2	1456	16625	19375	19375	16625	-98	1456	19471	-2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_1.5h	1456	19469	19473	19469	4424.778762	2212.389381	19469	19473	5	UL28	5	1.5h	PC_12	1.5	1456	16625	19375	19375	16625	-94	1456	19471	2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_12h	1456	19470	19474	19471	7050.857638	3023.746306	19470	19473	4	UL28	5	12h	PC_12	12	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_1h	1456	19471	19471	19471	4454.342984	4454.342984	19471	19471	1	UL28	1	1h	PC_12	1	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_2.5h	1456	19471	19473	19471	1480.3849	740.19245	19471	19473	3	UL28	3	2.5h	PC_12	2.5	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_2h	1456	19470	19473	19471	5336.891261	3335.557038	19470	19473	4	UL28	4	2h	PC_12	2	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_4h	1456	19470	19473	19473	7127.082916	3111.824935	19470	19473	4	UL28	4	4h	PC_12	4	1456	16625	19375	19375	16625	-98	1456	19471	-2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PC_12_6h	1456	19469	19474	19473	6342.945472	3118.170673	19470	19473	4	UL28	6	6h	PC_12	6	1456	16625	19375	19375	16625	-98	1456	19471	-2	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PK_15_12h	1456	19470	19474	19471	9578.947369	5659.038902	19470	19473	4	UL28	5	12h	PK_15	12	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PK_15_2h	1456	19469	19473	19471	4706.734252	2534.395366	19469	19473	5	UL28	5	2h	PK_15	2	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PK_15_4h	1456	19468	19473	19471	2882.195339	1258.423317	19470	19473	4	UL28	6	4h	PK_15	4	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PK_15_6h	1456	19470	19473	19471	3282.284535	1717.755788	19470	19473	4	UL28	4	6h	PK_15	6	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL27	PK_15_8h	1456	19470	19477	19471	8973.723567	4828.968548	19470	19473	4	UL28	8	8h	PK_15	8	1456	16625	19375	19375	16625	-96	1456	19471	0	0.6	0.940324691963255	1.56720781993876
LT934125.1	-	UL28	C6_12h	1473	21473	21473	21473	41.96127	41.96127	21473	21473	1		1	12h	C6	12	1473	19246	21402	21402	19246	-71	1473	21475	2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	C6_4h	1473	21473	21473	21473	525.486075	525.486075	21473	21473	1		1	4h	C6	4	1473	19246	21402	21402	19246	-71	1473	21475	2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PC_12_12h	1473	21473	21473	21473	27.30245	27.30245	21473	21473	1		1	12h	PC_12	12	1473	19246	21402	21402	19246	-71	1473	21475	2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PC_12_6h	1473	21480	21480	21480	26.651031	26.651031	21480	21480	1		1	6h	PC_12	6	1473	19246	21402	21402	19246	-78	1473	21475	-5	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PK_15_2h	1473	21473	21473	21473	362.056481	362.056481	21473	21473	1		1	2h	PK_15	2	1473	19246	21402	21402	19246	-71	1473	21475	2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PK_15_4h	1473	21475	21475	21475	40.594301	40.594301	21475	21475	1		1	4h	PK_15	4	1473	19246	21402	21402	19246	-73	1473	21475	0	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PK_15_6h	1473	21473	21473	21473	24.193743	24.193743	21473	21473	1		1	6h	PK_15	6	1473	19246	21402	21402	19246	-71	1473	21475	2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL28	PK_15_8h	1473	21477	21477	21477	13.157952	13.157952	21477	21477	1		1	8h	PK_15	8	1473	19246	21402	21402	19246	-75	1473	21475	-2	2.125	1.35620268186054	0.6382130267579
LT934125.1	-	UL29	C6_2h	1523	25313	25313	25313	1239.157373	1239.157373	25313	25313	1		1	2h	C6	2	1523	21554	25087	25087	21554	-226	1523	25299	-14	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL29	NRK_2h	1523	25313	25313	25313	6472.491909	6472.491909	25313	25313	1		1	2h	NRK	2	1523	21554	25087	25087	21554	-226	1523	25299	-14	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL29	PC_12_2.5h	1523	25313	25313	25313	1480.3849	1480.3849	25313	25313	1		1	2.5h	PC_12	2.5	1523	21554	25087	25087	21554	-226	1523	25299	-14	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL29	PC_12_2h	1523	25310	25313	25313	2668.445631	2001.334223	25310	25313	4		4	2h	PC_12	2	1523	21554	25087	25087	21554	-226	1523	25299	-14	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL29	PC_12_4h	1521	25229	25233	25229	200.7629	100.38145	25229	25233	5		5	4h	PC_12	4	1521	21554	25087	25087	21554	-142	1521	25299	70	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL29	PK_15_2h	1523	25310	25315	25313	7241.129617	6154.960174	25310	25313	4		6	2h	PK_15	2	1523	21554	25087	25087	21554	-226	1523	25299	-14	23.3333333333333	22.8619042659763	0.979795897113271
LT934125.1	-	UL3	PC_12_12h	2131	93482	93482	93482	27.30245	27.30245	93482	93482	1		1	12h	PC_12	12	2131	92749	93465	93465	92749	-17	2131	93489	7	19	14.9888847706114	0.788888672137443
LT934125.1	-	UL3	PC_12_6h	2132	93527	93527	93527	26.651031	26.651031	93527	93527	1	UL2	1	6h	PC_12	6	2132	92749	93465	93465	92749	-62	2132	93489	-38	19	14.9888847706114	0.788888672137443
LT934125.1	-	UL3	PK_15_12h	2131	93482	93482	93482	20.594966	20.594966	93482	93482	1		1	12h	PK_15	12	2131	92749	93465	93465	92749	-17	2131	93489	7	19	14.9888847706114	0.788888672137443
LT934125.1	-	UL3	PK_15_4h	2131	93465	93470	93465	81.188602	40.594301	93465	93470	6	UL3	6	4h	PK_15	4	2131	92749	93465	93465	92749	0	2131	93489	24	19	14.9888847706114	0.788888672137443
LT934125.1	-	UL3.5	C6_12h	2121	92774	92774	92774	111.896719	111.896719	92774	92774	1	UL3	1	12h	C6	12	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	C6_6h	2121	92774	92774	92774	172.488141	172.488141	92774	92774	1	UL3	1	6h	C6	6	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	C6_8h	2121	92774	92783	92774	161.4205	96.8523	92774	92783	10	UL3	10	8h	C6	8	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	PC_12_12h	2121	92765	92774	92774	54.604899	34.128062	92765	92774	10	UL3	10	12h	PC_12	12	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	PC_12_2.5h	2121	92774	92774	92774	740.19245	740.19245	92774	92774	1	UL3	1	2.5h	PC_12	2.5	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	PC_12_8h	2121	92785	92785	92785	63.914099	63.914099	92785	92785	1	UL3	1	8h	PC_12	8	2121	92099	92752	92752	92099	-33	2121	92775	-10	2	3	1.5
LT934125.1	-	UL3.5	PK_15_4h	2121	92773	92785	92774	243.565805	121.782902	92773	92785	13	UL3	13	4h	PK_15	4	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	PK_15_6h	2121	92773	92774	92774	72.58123	56.452068	92773	92774	2	UL3	2	6h	PK_15	6	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL3.5	PK_15_8h	2121	92774	92774	92774	52.63181	52.63181	92774	92774	1	UL3	1	8h	PK_15	8	2121	92099	92752	92752	92099	-22	2121	92775	1	2	3	1.5
LT934125.1	-	UL31	C6_12h	1557	29407	29417	29414	23197.588628	7070.473953	29408	29414	7	UL32	11	12h	C6	12	1557	28501	29316	29316	28501	-98	1557	29411	-3	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	C6_1h	1557	29404	29414	29404	6163.328196	1540.832049	29404	29414	11	UL32	11	1h	C6	1	1557	28501	29316	29316	28501	-88	1557	29411	7	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	C6_2h	1557	29404	29414	29409	12391.57373	3717.472119	29409	29414	6	UL32	11	2h	C6	2	1557	28501	29316	29316	28501	-93	1557	29411	2	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	C6_4h	1557	29407	29414	29414	20493.95691	7882.291119	29409	29414	6	UL32	8	4h	C6	4	1557	28501	29316	29316	28501	-98	1557	29411	-3	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	NRK_2h	1557	29408	29414	29412	16181.229774	9708.737864	29408	29414	7	UL32	7	2h	NRK	2	1557	28501	29316	29316	28501	-96	1557	29411	-1	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_1.5h	1557	29407	29414	29412	8849.557523	4424.778761	29407	29414	8	UL32	8	1.5h	PC_12	1.5	1557	28501	29316	29316	28501	-96	1557	29411	-1	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_2.5h	1557	29403	29414	29412	13323.4641	4441.1547	29404	29414	11	UL32	12	2.5h	PC_12	2.5	1557	28501	29316	29316	28501	-96	1557	29411	-1	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_2h	1557	29409	29414	29414	10673.782522	4669.779853	29411	29414	4	UL32	6	2h	PC_12	2	1557	28501	29316	29316	28501	-98	1557	29411	-3	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_4h	1557	29406	29417	29411	12949.206988	4818.309576	29409	29414	6	UL32	12	4h	PC_12	4	1557	28501	29316	29316	28501	-95	1557	29411	0	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_6h	1557	29407	29417	29411	15164.436863	6209.690315	29409	29414	6	UL32	11	6h	PC_12	6	1557	28501	29316	29316	28501	-95	1557	29411	0	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PC_12_8h	1557	29407	29418	29411	30838.552986	8979.930973	29409	29414	6	UL32	12	8h	PC_12	8	1557	28501	29316	29316	28501	-95	1557	29411	0	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PK_15_2h	1557	29404	29414	29411	7603.186098	2534.395366	29407	29414	8	UL32	11	2h	PK_15	2	1557	28501	29316	29316	28501	-95	1557	29411	0	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL31	PK_15_4h	1557	29407	29417	29411	26589.266867	9620.849233	29409	29414	6	UL32	11	4h	PK_15	4	1557	28501	29316	29316	28501	-95	1557	29411	0	1.61538461538462	2.02231144726612	1.25190708640284
LT934125.1	-	UL32	C6_12h	1578	30877	30882	30877	538.502962	468.567512	30877	30878	2		6	12h	C6	12	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	C6_4h	1577	30851	30851	30851	525.486075	525.486075	30851	30851	1		1	4h	C6	4	1577	29309	30721	30721	29309	-130	1577	30874	23	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	C6_8h	1578	30873	30882	30877	322.841001	225.988701	30877	30878	2		10	8h	C6	8	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PC_12_12h	1578	30877	30882	30877	163.814698	129.686636	30877	30882	6		6	12h	PC_12	12	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PC_12_4h	1578	30873	30882	30877	501.907249	200.762899	30873	30882	10		10	4h	PC_12	4	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PC_12_8h	1578	30876	30882	30877	383.484596	255.656398	30876	30882	7		7	8h	PC_12	8	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PK_15_12h	1578	30877	30882	30877	260.869565	221.967963	30877	30878	2		6	12h	PK_15	12	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PK_15_4h	1578	30877	30877	30877	121.782902	121.782902	30877	30877	1		1	4h	PK_15	4	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PK_15_6h	1578	30877	30877	30877	225.808273	225.808273	30877	30877	1		1	6h	PK_15	6	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL32	PK_15_8h	1578	30877	30882	30877	377.194636	307.01889	30877	30878	2		6	8h	PK_15	8	1578	29309	30721	30721	29309	-156	1578	30874	-3	5	6.32455532033676	1.26491106406735
LT934125.1	-	UL36	C6_12h	1654	41995	41997	41995	748.309311	699.354496	41995	41995	1		3	12h	C6	12	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	C6_4h	1654	41995	41995	41995	525.486075	525.486075	41995	41995	1		1	4h	C6	4	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	C6_6h	1654	41995	41995	41995	86.244071	86.244071	41995	41995	1		1	6h	C6	6	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	C6_8h	1654	41994	41997	41995	322.841001	258.272801	41995	41995	1		4	8h	C6	8	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	PC_12_12h	1654	41994	41997	41995	750.817367	641.607568	41995	41997	3		4	12h	PC_12	12	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	PC_12_4h	1654	41994	41995	41995	401.525799	301.144349	41994	41995	2		2	4h	PC_12	4	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	PC_12_6h	1654	41995	41995	41995	133.255157	133.255157	41995	41995	1		1	6h	PC_12	6	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	PC_12_8h	1654	41992	41997	41995	575.226895	415.441646	41993	41995	3		6	8h	PC_12	8	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
LT934125.1	-	UL36	PK_15_12h	1654	41992	41997	41995	405.034325	356.979405	41995	41995	1		6	12h	PK_15	12	1654	32705	41983	41983	32705	-12	1654	41995	0	0	0	
