chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	117040	-	1	0	0	0	0	0
LT934125.1	117042	+	0	0	1	0	0	0
LT934125.1	117043	+	0	0	0	0	1	0
LT934125.1	117058	-	0	0	0	0	1	0
LT934125.1	117149	+	0	0	0	0	1	0
LT934125.1	117154	+	0	0	1	0	0	0
LT934125.1	117155	+	0	0	0	0	1	0
LT934125.1	117176	+	0	0	1	0	0	0
LT934125.1	117183	+	0	0	0	0	1	0
LT934125.1	117189	+	0	0	0	0	1	0
LT934125.1	117192	+	0	0	1	0	0	0
LT934125.1	117193	+	1	0	0	0	1	0
LT934125.1	117198	+	0	0	0	0	1	0
LT934125.1	117205	+	0	0	0	0	1	0
LT934125.1	117207	+	0	0	1	0	0	0
LT934125.1	117216	+	0	0	1	0	0	0
LT934125.1	117224	+	0	0	0	0	2	0
LT934125.1	117229	+	0	0	0	0	1	0
LT934125.1	117230	+	0	0	0	0	1	0
LT934125.1	117231	+	0	0	0	0	3	0
LT934125.1	117239	-	0	0	0	0	1	0
LT934125.1	117244	+	0	0	0	0	4	0
LT934125.1	117245	+	0	0	0	0	1	0
LT934125.1	117267	+	0	0	0	0	1	0
LT934125.1	117275	+	0	0	0	0	1	0
LT934125.1	117293	+	0	0	1	0	0	0
LT934125.1	117294	+	0	0	0	0	1	0
LT934125.1	117295	+	1	0	0	0	1	0
LT934125.1	117297	+	0	0	9	0	0	0
LT934125.1	117299	+	0	0	0	0	1	0
LT934125.1	117302	+	1	0	0	0	3	0
LT934125.1	117305	+	0	0	0	0	1	0
LT934125.1	117313	+	0	0	0	0	1	0
LT934125.1	117315	-	0	0	0	0	1	0
LT934125.1	117410	+	0	0	0	0	2	0
LT934125.1	117412	+	1	0	0	0	1	0
LT934125.1	117416	-	0	0	0	0	0	1
LT934125.1	117437	+	0	0	0	0	1	0
LT934125.1	117440	+	0	0	0	0	1	0
LT934125.1	117441	+	0	0	0	0	1	0
LT934125.1	117448	+	0	0	0	0	1	0
LT934125.1	117452	+	0	0	0	0	2	0
LT934125.1	117454	+	0	0	0	0	1	0
LT934125.1	117477	+	0	0	0	0	1	0
LT934125.1	117506	-	0	0	0	0	1	0
LT934125.1	117534	+	0	0	0	1	0	0
LT934125.1	117566	+	1	0	0	0	0	0
LT934125.1	117567	-	0	0	1	0	0	0
LT934125.1	117601	+	0	0	0	1	0	0
LT934125.1	117602	+	0	0	0	0	1	0
LT934125.1	117603	+	36	0	3	1	13	1
LT934125.1	117604	+	0	0	0	0	1	0
LT934125.1	117605	+	1	0	5	1	20	0
LT934125.1	117606	+	1	0	7	0	13	0
LT934125.1	117607	+	0	1	55	3	166	2
LT934125.1	117608	+	0	0	4	0	5	0
LT934125.1	117638	+	0	0	0	1	0	0
LT934125.1	117672	-	0	0	1	0	0	0
LT934125.1	117673	+	1	0	0	0	0	0
LT934125.1	117682	+	0	0	0	0	1	0
LT934125.1	117684	+	0	0	0	0	1	0
LT934125.1	117742	-	0	0	0	0	1	0
LT934125.1	117756	+	0	0	0	0	1	0
LT934125.1	117765	+	0	0	0	0	1	0
LT934125.1	117766	+	20	0	0	0	0	0
LT934125.1	117768	+	11	1	32	3	35	22
LT934125.1	117769	+	0	4	126	22	204	78
LT934125.1	117770	+	0	1	7	0	6	1
LT934125.1	117771	+	0	0	3	0	1	0
LT934125.1	117788	+	0	0	3	1	0	0
LT934125.1	117790	+	0	0	1	0	0	0
LT934125.1	117791	+	0	0	1	0	0	0
LT934125.1	117792	+	0	0	1	0	4	2
LT934125.1	117793	+	0	0	0	0	1	0
LT934125.1	117796	+	1	0	6	0	8	0
LT934125.1	117798	+	0	0	0	0	1	0
LT934125.1	117799	+	0	0	1	0	1	0
LT934125.1	117810	-	0	0	0	0	1	0
LT934125.1	117845	+	0	0	1	0	0	0
LT934125.1	117856	+	0	0	0	0	1	0
LT934125.1	117857	+	1	0	0	0	0	0
LT934125.1	117859	+	0	0	0	0	0	1
LT934125.1	117884	+	0	0	2	0	0	0
LT934125.1	117887	+	3	0	4	1	14	3
LT934125.1	117889	+	0	0	0	1	1	0
LT934125.1	117893	+	1	0	0	0	0	0
LT934125.1	117896	+	0	0	0	0	1	0
LT934125.1	117902	+	0	0	0	0	1	1
LT934125.1	117912	+	0	0	0	0	1	0
LT934125.1	117914	+	0	0	1	0	0	0
LT934125.1	117920	+	0	0	0	0	4	0
LT934125.1	117944	+	0	0	2	0	0	1
LT934125.1	117945	+	1	0	0	0	1	1
LT934125.1	117946	+	0	0	0	0	0	1
LT934125.1	118008	+	0	0	1	0	0	0
LT934125.1	118011	+	0	0	0	0	1	0
LT934125.1	118015	+	1	0	1	0	0	0
LT934125.1	118017	+	1	0	0	0	0	0
LT934125.1	118024	+	0	0	0	0	1	0
LT934125.1	118026	+	1	0	0	0	0	0
LT934125.1	118029	+	0	0	0	1	0	0
LT934125.1	118031	+	0	0	0	0	1	0
LT934125.1	118044	+	0	0	1	0	0	0
LT934125.1	118049	-	0	0	0	0	1	0
LT934125.1	118052	+	0	0	1	0	0	0
LT934125.1	118057	+	0	0	0	2	0	0
LT934125.1	118060	+	0	0	0	0	1	0
LT934125.1	118060	-	0	0	0	1	0	0
LT934125.1	118063	-	0	0	1	0	1	0
LT934125.1	118068	-	0	0	0	0	1	0
LT934125.1	118070	+	1	0	0	0	0	0
LT934125.1	118074	-	1	0	0	0	0	0
LT934125.1	118075	+	0	0	0	0	1	0
LT934125.1	118076	-	0	0	1	0	0	0
LT934125.1	118080	-	0	0	1	0	0	0
LT934125.1	118085	-	0	0	0	1	0	0
LT934125.1	118086	+	1	0	0	0	0	0
LT934125.1	118095	-	1	0	0	0	2	0
LT934125.1	118102	+	0	0	0	0	2	0
LT934125.1	118105	+	0	0	0	0	2	0
LT934125.1	118108	+	0	0	3	0	0	0
LT934125.1	118109	+	0	0	0	0	2	0
LT934125.1	118112	+	0	0	2	0	1	0
LT934125.1	118114	+	1	0	0	0	0	0
LT934125.1	118117	+	2	0	0	0	0	0
LT934125.1	118120	+	1	0	0	0	1	0
LT934125.1	118128	-	0	0	1	0	0	0
LT934125.1	118136	+	1	0	0	0	0	0
LT934125.1	118142	+	1	0	0	0	1	0
LT934125.1	118145	+	0	0	0	0	1	0
LT934125.1	118152	+	1	0	0	0	0	0
LT934125.1	118160	+	0	0	1	0	0	0
LT934125.1	118168	-	0	0	0	0	2	0
LT934125.1	118169	+	0	0	1	0	1	0
LT934125.1	118180	+	0	0	2	0	3	1
LT934125.1	118186	+	0	0	0	0	1	0
LT934125.1	118189	+	0	0	1	0	0	0
LT934125.1	118190	+	1	0	0	0	0	0
LT934125.1	118197	+	0	0	0	2	0	0
LT934125.1	118198	+	2	0	1	0	0	0
LT934125.1	118200	+	0	0	4	0	0	0
LT934125.1	118205	-	0	0	1	0	0	0
LT934125.1	118206	+	1	0	0	0	0	0
LT934125.1	118209	+	3	0	4	0	4	1
LT934125.1	118210	+	0	0	0	0	1	0
LT934125.1	118215	+	0	0	2	0	0	0
LT934125.1	118216	+	1	0	0	0	0	0
LT934125.1	118218	+	1	0	0	0	0	0
LT934125.1	118226	+	1	0	1	0	0	0
LT934125.1	118228	+	0	0	0	0	1	0
LT934125.1	118235	+	0	0	0	0	1	0
LT934125.1	118236	+	0	0	0	1	0	0
LT934125.1	118241	+	0	0	1	0	0	0
LT934125.1	118249	+	1	0	0	0	0	0
LT934125.1	118253	+	1	0	0	0	1	0
LT934125.1	118265	+	0	0	0	0	1	0
LT934125.1	118269	+	0	1	0	0	0	0
LT934125.1	118278	-	0	0	0	1	0	0
LT934125.1	118290	+	1	0	0	0	0	0
LT934125.1	118293	+	0	0	0	0	0	1
LT934125.1	118326	+	0	0	1	0	0	0
LT934125.1	118327	-	0	0	1	0	0	0
LT934125.1	118342	+	0	0	1	0	0	0
LT934125.1	118345	+	0	0	0	0	1	0
LT934125.1	118349	+	0	0	0	1	0	0
LT934125.1	118372	+	0	0	1	0	0	0
LT934125.1	118375	+	0	0	0	0	2	0
LT934125.1	118376	-	3	0	1	1	0	0
LT934125.1	118378	+	0	0	0	0	1	0
LT934125.1	118379	-	1	0	1	0	0	0
LT934125.1	118380	-	1	0	0	0	0	0
LT934125.1	118382	-	1	0	0	0	0	0
LT934125.1	118388	+	1	0	0	0	0	0
LT934125.1	118388	-	0	0	1	0	0	0
LT934125.1	118398	-	0	0	0	0	1	0
LT934125.1	118399	+	0	0	0	0	2	0
LT934125.1	118400	-	0	1	8	0	6	0
LT934125.1	118413	+	0	0	0	0	1	0
LT934125.1	118417	+	1	0	0	0	0	0
LT934125.1	118429	+	0	0	0	0	1	0
LT934125.1	118436	+	0	0	0	0	1	0
LT934125.1	118445	+	0	0	1	0	0	0
LT934125.1	118448	+	1	0	0	0	0	0
LT934125.1	118450	+	1	0	0	0	0	0
LT934125.1	118458	-	0	0	0	0	1	0
LT934125.1	118476	+	0	0	0	0	1	0
LT934125.1	118490	+	0	0	0	0	1	0
LT934125.1	118498	-	0	0	0	0	1	0
LT934125.1	118501	+	1	0	0	0	0	0
LT934125.1	118501	-	0	0	0	0	2	0
LT934125.1	118507	+	0	0	1	0	0	0
LT934125.1	118508	-	0	0	0	0	1	0
LT934125.1	118509	+	0	1	0	0	0	0
LT934125.1	118513	+	1	0	2	0	1	0
LT934125.1	118514	+	0	0	2	0	1	0
LT934125.1	118515	+	0	0	0	0	1	0
LT934125.1	118516	+	1	0	1	0	2	0
LT934125.1	118520	+	1	0	0	0	0	0
LT934125.1	118522	+	0	0	0	0	3	1
LT934125.1	118528	+	0	0	0	0	0	1
LT934125.1	118529	+	2	0	2	0	6	1
LT934125.1	118536	+	0	0	1	0	0	0
LT934125.1	118547	+	1	0	0	0	0	0
LT934125.1	118564	+	0	0	2	0	0	0
LT934125.1	118565	+	0	0	0	0	2	0
LT934125.1	118596	-	0	0	0	0	1	0
LT934125.1	118613	-	0	0	0	0	1	0
LT934125.1	118627	+	1	0	0	0	0	0
LT934125.1	118628	+	0	0	0	0	1	0
LT934125.1	118633	+	0	0	0	0	1	0
LT934125.1	118634	+	2	0	0	0	2	0
LT934125.1	118644	+	0	0	0	0	1	0
LT934125.1	118650	-	0	0	1	0	0	0
LT934125.1	118658	-	0	0	1	0	0	0
LT934125.1	118659	+	1	0	0	0	0	0
LT934125.1	118661	+	0	0	0	0	0	2
LT934125.1	118663	+	0	0	0	0	1	0
LT934125.1	118664	+	3	0	4	0	0	0
LT934125.1	118674	+	0	0	0	0	0	1
LT934125.1	118679	+	2	0	0	0	0	1
LT934125.1	118680	+	0	0	0	0	1	0
LT934125.1	118681	+	0	1	0	0	0	0
LT934125.1	118682	+	0	0	1	0	0	1
LT934125.1	118688	-	0	0	1	0	0	0
LT934125.1	118692	+	0	0	0	0	1	0
LT934125.1	118712	+	1	0	0	0	0	0
LT934125.1	118715	+	0	0	0	0	2	0
LT934125.1	118715	-	0	0	0	0	1	0
LT934125.1	118716	+	4	0	0	0	0	3
LT934125.1	118724	-	0	0	0	1	0	0
LT934125.1	118734	-	4	1	1	0	0	0
LT934125.1	118737	+	0	0	0	0	1	0
LT934125.1	118743	-	2	0	0	0	0	0
LT934125.1	118746	+	0	0	3	0	0	0
LT934125.1	118747	+	2	0	1	1	7	3
LT934125.1	118748	+	2	0	0	0	3	2
LT934125.1	118750	-	0	0	1	0	0	0
LT934125.1	118774	+	0	0	1	0	0	0
LT934125.1	118778	+	0	0	0	0	2	0
LT934125.1	118781	+	0	0	0	0	1	0
LT934125.1	118782	-	0	0	1	0	0	0
LT934125.1	118788	+	0	0	1	0	0	0
LT934125.1	118791	+	0	0	0	0	1	0
LT934125.1	118794	+	0	0	0	0	1	0
LT934125.1	118802	+	0	0	0	0	1	0
LT934125.1	118809	-	1	0	1	0	1	1
LT934125.1	118813	-	0	0	0	0	1	0
LT934125.1	118834	+	0	0	1	0	1	0
LT934125.1	118836	+	0	0	0	0	1	0
LT934125.1	118841	+	0	0	0	0	0	1
LT934125.1	118853	+	0	0	0	0	0	1
LT934125.1	118855	+	0	0	0	0	1	0
LT934125.1	118858	+	1	27	0	0	0	0
LT934125.1	118859	+	0	0	0	0	1	1
LT934125.1	118860	+	4	0	1109	80	11	0
LT934125.1	118861	+	531	0	3	0	2756	219
LT934125.1	118862	+	28	1	72	2	38	5
LT934125.1	118863	+	3	0	0	0	32	3
LT934125.1	118864	+	1342	64	2645	233	8600	658
LT934125.1	118865	+	27	0	41	2	43	1
LT934125.1	118866	+	40	4	98	13	208	23
LT934125.1	118868	+	2	0	7	1	12	0
LT934125.1	118870	+	2	0	0	0	1	0
LT934125.1	118871	+	0	0	4	0	5	0
LT934125.1	118872	+	0	0	0	0	3	1
LT934125.1	118873	+	1	0	0	0	1	0
LT934125.1	118874	+	0	0	2	0	0	0
LT934125.1	118875	+	1	0	0	0	0	0
LT934125.1	118876	+	0	0	3	0	1	0
LT934125.1	118877	+	0	0	0	0	1	0
LT934125.1	118878	+	1	0	0	0	0	0
LT934125.1	118882	-	1	0	0	0	0	0
LT934125.1	118886	+	0	1	1	0	0	0
LT934125.1	118888	+	1	1	0	0	1	0
LT934125.1	118899	+	0	0	0	0	1	0
LT934125.1	118901	-	0	0	1	0	0	0
LT934125.1	118905	+	0	0	3	0	2	0
LT934125.1	118906	+	3	0	0	0	14	0
LT934125.1	118910	+	0	0	0	0	2	0
LT934125.1	118913	+	0	0	1	0	0	0
LT934125.1	118924	+	1	0	0	0	0	0
LT934125.1	118924	-	0	0	1	0	0	0
LT934125.1	118926	+	0	0	0	0	1	0
LT934125.1	118927	+	0	0	0	0	1	0
LT934125.1	118928	+	0	0	0	0	1	0
LT934125.1	118935	+	0	0	1	0	0	0
LT934125.1	118964	-	1	0	0	0	0	0
LT934125.1	118969	+	0	0	0	1	0	0
LT934125.1	118971	+	0	0	1	0	1	0
LT934125.1	118974	+	0	0	1	0	1	0
LT934125.1	118984	+	0	0	2	0	1	1
LT934125.1	118985	+	2	0	0	0	0	0
LT934125.1	119001	+	1	0	1	0	0	0
LT934125.1	119013	-	0	0	1	0	0	0
LT934125.1	119020	+	0	0	1	0	3	0
LT934125.1	119021	+	0	0	0	0	6	0
LT934125.1	119023	+	0	0	5	0	0	1
LT934125.1	119032	+	1	0	1	0	1	0
LT934125.1	119039	+	0	0	0	0	3	0
LT934125.1	119041	+	0	0	2	0	0	0
LT934125.1	119043	+	0	0	0	0	1	0
LT934125.1	119055	+	0	0	1	0	0	0
LT934125.1	119058	-	1	0	0	0	0	0
LT934125.1	119068	+	0	0	0	0	9	0
LT934125.1	119071	+	2	0	5	1	0	1
LT934125.1	119072	+	0	0	2	0	0	0
LT934125.1	119073	+	0	0	0	0	2	0
LT934125.1	119076	+	0	0	2	0	0	0
LT934125.1	119077	+	0	0	0	0	0	2
LT934125.1	119080	-	0	0	0	0	1	0
LT934125.1	119083	+	0	0	0	0	1	0
LT934125.1	119089	+	0	0	1	0	0	0
LT934125.1	119090	+	1	0	0	0	1	0
LT934125.1	119094	+	0	0	0	0	3	0
LT934125.1	119099	-	0	0	0	0	1	0
LT934125.1	119100	+	0	0	0	0	1	0
LT934125.1	119101	+	0	0	0	0	1	0
LT934125.1	119102	+	1	0	0	1	0	0
LT934125.1	119109	+	0	0	1	0	0	0
LT934125.1	119110	+	0	1	0	0	1	0
LT934125.1	119115	+	0	0	1	0	0	0
LT934125.1	119121	+	0	0	0	0	2	0
LT934125.1	119138	-	0	0	0	0	1	0
LT934125.1	119145	+	0	0	0	0	1	0
LT934125.1	119149	+	0	0	2	0	0	1
LT934125.1	119152	+	0	0	0	0	1	0
LT934125.1	119155	+	0	0	4	0	1	0
LT934125.1	119163	+	0	0	0	0	1	0
LT934125.1	119168	+	0	0	2	0	0	0
LT934125.1	119169	+	0	0	0	0	1	0
LT934125.1	119177	+	0	0	0	0	1	0
LT934125.1	119178	+	0	0	0	0	1	0
LT934125.1	119182	+	4	0	4	0	2	0
LT934125.1	119183	+	0	0	0	0	2	0
LT934125.1	119184	+	0	0	0	0	1	0
LT934125.1	119186	+	2	0	1	0	1	0
LT934125.1	119188	-	0	0	0	0	1	0
LT934125.1	119189	+	0	0	0	0	1	0
LT934125.1	119190	-	0	0	3	0	1	0
LT934125.1	119194	+	0	0	0	0	1	0
LT934125.1	119195	+	0	0	1	0	0	0
LT934125.1	119200	+	1	0	0	0	0	0
LT934125.1	119207	+	0	0	0	0	1	0
LT934125.1	119210	+	0	0	1	0	0	0
LT934125.1	119211	+	0	0	0	0	3	0
LT934125.1	119212	+	1	0	2	0	0	0
LT934125.1	119220	+	0	0	0	0	2	0
LT934125.1	119222	+	0	0	0	0	0	1
LT934125.1	119230	+	0	0	2	0	0	0
LT934125.1	119231	+	0	0	1	0	7	1
LT934125.1	119232	+	1	0	3	0	1	0
LT934125.1	119233	+	1	0	0	0	10	0
LT934125.1	119235	+	0	0	0	0	2	0
LT934125.1	119238	+	1	0	0	0	0	0
LT934125.1	119244	+	1	0	0	0	0	0
LT934125.1	119246	+	1	0	0	0	0	0
LT934125.1	119248	+	1	0	0	0	0	0
LT934125.1	119251	+	0	0	1	0	0	0
LT934125.1	119256	+	1	0	0	0	0	0
LT934125.1	119263	+	0	0	2	0	0	0
LT934125.1	119264	+	1	0	0	0	1	0
LT934125.1	119265	+	0	1	0	0	48	0
LT934125.1	119266	+	4	0	36	0	0	12
LT934125.1	119267	+	0	0	0	0	1	0
LT934125.1	119268	+	0	0	0	0	2	0
LT934125.1	119270	+	0	1	0	0	0	0
LT934125.1	119285	+	0	0	0	0	1	0
LT934125.1	119288	+	1	0	2	0	0	0
LT934125.1	119296	+	1	0	0	0	0	0
LT934125.1	119298	+	0	0	0	0	1	0
LT934125.1	119302	+	0	0	3	0	0	0
LT934125.1	119304	+	0	0	0	0	1	0
LT934125.1	119305	+	1	0	0	0	2	0
LT934125.1	119307	+	0	0	0	0	2	0
LT934125.1	119312	-	0	0	0	0	1	0
LT934125.1	119316	+	0	0	0	0	2	0
LT934125.1	119323	+	1	0	0	0	2	0
LT934125.1	119327	+	0	0	1	0	0	0
LT934125.1	119329	-	0	0	0	0	1	0
LT934125.1	119332	+	0	0	1	0	0	0
LT934125.1	119333	+	1	0	0	0	0	0
LT934125.1	119345	+	0	0	0	1	1	0
LT934125.1	119346	+	2	0	0	0	4	0
LT934125.1	119348	-	0	0	0	0	1	0
LT934125.1	119353	+	0	0	1	0	0	0
LT934125.1	119359	+	0	0	1	0	0	0
LT934125.1	119360	+	0	0	0	0	2	0
LT934125.1	119374	+	0	0	0	0	1	0
LT934125.1	119386	+	0	0	0	0	1	0
LT934125.1	119388	+	0	0	0	0	2	0
LT934125.1	119389	+	0	0	1	0	0	2
LT934125.1	119391	+	0	0	0	0	1	0
LT934125.1	119393	+	0	1	0	0	0	0
LT934125.1	119394	+	0	0	0	0	6	0
LT934125.1	119395	+	1	0	6	0	0	0
LT934125.1	119403	+	0	0	0	0	1	0
LT934125.1	119404	+	1	0	0	0	0	0
LT934125.1	119406	+	0	0	0	0	1	0
LT934125.1	119418	+	0	0	0	0	1	0
LT934125.1	119421	+	0	0	1	0	0	0
LT934125.1	119422	+	0	0	0	0	1	0
LT934125.1	119427	+	2	0	19	1	3	2
LT934125.1	119428	+	15	0	0	0	28	5
LT934125.1	119435	+	0	0	1	0	0	0
LT934125.1	119437	+	1	0	0	0	0	0
LT934125.1	119440	-	0	0	0	0	1	0
LT934125.1	119448	+	0	0	0	0	2	0
LT934125.1	119449	+	0	0	2	0	0	0
LT934125.1	119459	+	0	0	0	0	4	0
LT934125.1	119461	+	0	0	2	0	0	0
LT934125.1	119462	+	0	0	1	0	0	0
LT934125.1	119463	+	2	0	0	0	1	0
LT934125.1	119463	-	0	0	0	0	1	0
LT934125.1	119468	+	0	0	0	0	1	0
LT934125.1	119476	-	0	0	1	0	0	0
LT934125.1	119477	+	0	0	0	0	0	1
LT934125.1	119482	+	0	0	1	0	0	0
LT934125.1	119483	+	0	0	1	1	2	0
LT934125.1	119484	+	3	0	63	5	0	1
LT934125.1	119485	+	37	4	0	0	168	15
LT934125.1	119488	+	1	0	0	0	0	0
LT934125.1	119491	-	1	0	1	0	0	0
LT934125.1	119496	+	0	0	1	0	0	0
LT934125.1	119498	-	0	0	0	0	1	0
LT934125.1	119505	-	0	0	1	0	0	0
LT934125.1	119511	+	0	0	2	0	0	0
LT934125.1	119513	+	1	0	0	0	2	0
LT934125.1	119515	+	0	0	6	0	0	0
LT934125.1	119516	+	0	0	0	0	7	1
LT934125.1	119517	+	0	0	0	0	4	0
LT934125.1	119518	+	0	0	1	0	2	0
LT934125.1	119531	+	0	0	0	0	1	0
LT934125.1	119533	+	0	1	0	0	8	0
LT934125.1	119534	+	1	0	1	0	0	0
LT934125.1	119535	+	0	1	0	0	23	0
LT934125.1	119536	+	9	0	6	0	1	7
LT934125.1	119537	+	0	0	2	0	1	0
LT934125.1	119538	+	1	0	0	0	1	3
LT934125.1	119539	+	2	0	0	0	0	0
LT934125.1	119540	+	0	1	6	0	7	0
LT934125.1	119542	+	0	0	0	0	1	0
LT934125.1	119544	-	1	0	0	0	0	0
LT934125.1	119551	+	0	0	0	0	1	0
LT934125.1	119559	+	0	0	0	0	1	0
LT934125.1	119560	+	0	0	0	0	1	1
LT934125.1	119561	+	0	0	0	0	1	0
LT934125.1	119562	+	0	1	0	0	3	0
LT934125.1	119563	+	2	0	3	0	0	0
LT934125.1	119566	+	0	0	4	0	0	0
LT934125.1	119567	+	0	0	0	1	0	1
LT934125.1	119568	+	2	0	12	0	4	0
LT934125.1	119569	+	4	0	0	0	8	1
LT934125.1	119571	+	0	0	1	0	0	0
LT934125.1	119574	+	0	0	0	0	2	0
LT934125.1	119577	+	0	0	1	0	0	0
LT934125.1	119580	+	1	0	0	0	0	0
LT934125.1	119582	+	0	0	0	0	1	0
LT934125.1	119583	-	0	0	0	0	1	0
LT934125.1	119584	+	1	0	0	0	0	0
LT934125.1	119585	+	0	0	0	0	3	0
LT934125.1	119587	+	0	0	2	0	0	0
LT934125.1	119589	+	0	0	0	0	1	0
LT934125.1	119591	+	0	0	0	0	0	2
LT934125.1	119592	+	1	0	0	0	0	1
LT934125.1	119593	+	0	0	6	1	2	0
LT934125.1	119594	+	1	0	0	0	5	0
LT934125.1	119598	+	0	0	1	0	0	0
LT934125.1	119604	+	0	0	0	0	1	0
LT934125.1	119605	+	1	0	1	0	0	2
LT934125.1	119608	-	0	0	0	0	1	0
LT934125.1	119610	-	0	0	0	0	2	0
LT934125.1	119614	+	0	0	0	0	1	1
LT934125.1	119618	+	0	0	1	0	0	0
LT934125.1	119629	-	0	0	0	0	1	0
LT934125.1	119632	+	1	0	0	0	0	0
LT934125.1	119638	-	0	0	1	0	0	0
LT934125.1	119639	-	0	0	0	0	1	0
LT934125.1	119642	+	0	0	1	0	0	0
LT934125.1	119643	+	0	0	0	0	2	0
LT934125.1	119646	+	0	0	1	0	1	0
LT934125.1	119652	+	0	0	0	0	1	0
LT934125.1	119666	+	0	0	0	0	1	0
LT934125.1	119667	+	0	0	0	0	2	0
LT934125.1	119673	+	1	0	0	0	0	0
LT934125.1	119690	+	0	0	0	0	0	2
LT934125.1	119692	+	0	0	0	0	2	0
LT934125.1	119693	+	2	0	0	0	9	0
LT934125.1	119694	+	0	0	0	0	5	0
LT934125.1	119695	+	1	0	1	1	0	0
LT934125.1	119701	+	0	0	0	0	0	1
LT934125.1	119707	+	0	0	1	0	0	1
LT934125.1	119709	+	0	0	1	0	1	0
LT934125.1	119710	+	1	0	0	0	2	1
LT934125.1	119712	+	0	0	0	1	1	0
LT934125.1	119715	+	0	0	1	0	0	0
LT934125.1	119716	+	3	0	0	0	3	0
LT934125.1	119717	+	0	0	0	0	3	0
LT934125.1	119719	+	0	0	3	0	0	0
LT934125.1	119721	+	3	0	1	0	1	0
LT934125.1	119731	+	0	1	0	0	1	0
LT934125.1	119734	+	0	0	0	0	1	0
LT934125.1	119751	+	0	0	1	0	0	0
LT934125.1	119754	+	0	0	0	0	1	0
LT934125.1	119762	+	0	0	1	0	0	0
LT934125.1	119764	+	2	0	0	0	11	0
LT934125.1	119765	+	1	0	0	0	2	0
LT934125.1	119766	+	1	0	0	0	1	1
LT934125.1	119777	-	1	0	0	0	0	0
LT934125.1	119786	+	0	0	0	0	0	1
LT934125.1	119788	+	0	0	1	0	0	0
LT934125.1	119789	+	0	0	0	0	2	0
LT934125.1	119795	+	2	0	0	0	3	1
LT934125.1	119796	+	0	0	0	0	1	0
LT934125.1	119797	+	1	0	0	0	0	0
LT934125.1	119800	+	1	0	0	0	0	0
LT934125.1	119803	+	1	0	1	0	0	0
LT934125.1	119810	+	1	0	0	0	0	0
LT934125.1	119813	+	1	0	0	0	0	0
LT934125.1	119815	+	0	0	1	0	0	0
LT934125.1	119816	+	0	0	0	0	1	0
LT934125.1	119817	+	1	0	6	0	0	0
LT934125.1	119818	+	4	0	0	0	7	1
LT934125.1	119820	+	0	0	0	0	2	0
LT934125.1	119823	+	0	0	2	0	0	0
LT934125.1	119827	+	3	2	0	0	4	0
LT934125.1	119829	+	0	0	0	0	1	0
LT934125.1	119830	+	2	0	2	0	0	0
LT934125.1	119832	+	0	0	3	0	0	0
LT934125.1	119833	+	2	0	0	0	0	0
LT934125.1	119835	+	3	0	1	0	1	0
LT934125.1	119863	+	0	0	0	0	2	0
LT934125.1	119869	+	0	0	0	0	1	0
LT934125.1	119871	+	0	0	0	0	0	1
LT934125.1	119874	+	0	0	0	0	1	0
LT934125.1	119875	+	0	0	0	0	1	0
LT934125.1	119876	+	1	0	18	0	0	0
LT934125.1	119877	+	1	0	1	0	0	0
LT934125.1	119878	+	37	1	5	0	32	0
LT934125.1	119879	+	3	1	0	0	2	0
LT934125.1	119881	+	0	0	0	0	1	0
LT934125.1	119883	+	0	0	0	0	1	0
LT934125.1	119885	+	0	0	0	0	1	0
LT934125.1	119887	+	3	0	1	1	0	0
LT934125.1	119889	+	0	0	2	0	0	0
LT934125.1	119890	+	2	0	0	0	2	1
LT934125.1	119893	+	0	0	2	0	0	0
LT934125.1	119895	+	0	0	0	0	3	0
LT934125.1	119897	+	3	0	3	0	0	0
LT934125.1	119905	+	4	0	0	1	0	0
LT934125.1	119906	+	0	0	0	0	8	0
LT934125.1	119907	+	0	1	0	0	0	0
LT934125.1	119908	+	0	0	6	0	1	1
LT934125.1	119908	-	0	0	0	0	1	0
LT934125.1	119922	+	0	0	0	0	2	0
LT934125.1	119924	+	1	0	0	0	0	0
LT934125.1	119925	+	0	0	0	0	2	0
LT934125.1	119926	+	0	0	0	0	1	0
LT934125.1	119938	+	0	0	0	0	1	0
LT934125.1	119940	+	2	0	3	1	1	0
LT934125.1	119941	+	7	1	0	0	9	0
LT934125.1	119942	+	0	0	0	0	1	0
LT934125.1	119952	+	0	0	1	0	0	0
LT934125.1	119962	+	0	0	0	0	1	0
LT934125.1	119971	+	0	0	0	0	0	1
LT934125.1	119976	+	0	0	2	0	0	0
LT934125.1	119982	+	1	0	0	0	0	0
LT934125.1	119983	+	0	0	0	0	1	0
LT934125.1	119986	+	0	0	3	0	0	0
LT934125.1	119988	+	1	0	0	0	0	0
LT934125.1	119989	+	1	0	0	0	0	0
LT934125.1	119996	+	2	0	0	0	2	0
LT934125.1	119997	+	0	0	0	0	2	0
LT934125.1	119998	+	4	0	6	1	3	0
LT934125.1	119999	+	0	1	0	0	1	0
LT934125.1	120007	+	0	0	1	0	0	0
LT934125.1	120007	-	0	0	0	0	1	0
LT934125.1	120010	-	0	0	0	0	1	0
LT934125.1	120013	-	0	0	0	0	1	0
LT934125.1	120014	+	4	0	0	0	0	0
LT934125.1	120015	+	0	0	0	0	1	0
