seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	dcDNA.TSS_TC_significance
LT934125.1	-	TC_2077	2077	90326	90326	0	1	20.476837	0	0	0	90326	90326	90326	12h	PC_12	*
LT934125.1	-	TC_2078	2078	90454	90454	0	1	32.2841	0	0	0	90454	90454	90454	8h	C6	*
LT934125.1	-	TC_2079	2079	90571	90586	15	3	99.202382	0	0	0	90578	90571	90586	6h, 8h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_2080	2080	90875	90875	0	1	31.95705	0	0	0	90875	90875	90875	8h	PC_12	*
LT934125.1	-	TC_2081	2081	91130	91130	0	1	172.488141	0	0	0	91130	91130	91130	6h	C6	*
LT934125.1	-	TC_2082	2082	91287	91287	0	1	31.95705	0	0	0	91287	91287	91287	8h	PC_12	*
LT934125.1	-	TC_2083	2083	91355	91355	0	1	27.97418	0	0	0	91355	91355	91355	12h	C6	*
LT934125.1	-	TC_2084	2084	91493	91493	0	1	63.914099	0	0	0	91493	91493	91493	8h	PC_12	*
LT934125.1	-	TC_2085	2085	91569	91569	0	1	81.685999	0	0	0	91569	91569	91569	8h	NRK	*
LT934125.1	-	TC_2086	2086	91704	91704	0	1	26.651031	0	0	0	91704	91704	91704	6h	PC_12	*
LT934125.1	-	TC_2087	2087	91799	91799	0	1	31.95705	0	0	0	91799	91799	91799	8h	PC_12	*
LT934125.1	-	TC_2088	2088	91854	91854	0	1	40.594301	0	0	0	91854	91854	91854	4h	PK_15	*
LT934125.1	-	TC_2089	2089	91992	91992	0	1	81.685999	0	0	0	91992	91992	91992	8h	NRK	*
LT934125.1	-	TC_2090	2090	92022	92022	0	1	32.2841	0	0	0	92022	92022	92022	8h	C6	*
LT934125.1	-	TC_2091	2091	92061	92061	0	1	134.535181	0	0	0	92061	92061	92061	6h	NRK	*
LT934125.1	-	TC_2092	2092	92150	92231	81	12	1638.59248	0	0	13.3538211939931	92198	92150	92231	12h, 4h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2093	2093	92261	92283	13	4	2935.109206	0	0	3.05051273056363	92271	92261	92274	4h, 8h, 1.5h	C6, PC_12	**
LT934125.1	-	TC_2094	2094	92289	92312	9	12	2762.612174	0	0	5.6517730776163	92304	92303	92312	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2095	2095	92343	92387	34	9	496.381266	0	0	6.33985000288462	92362	92343	92377	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2096	2096	92412	92574	149	14	3889.272814	0	0	17.356286230786	92476	92412	92561	12h, 8h, 2.5h, 4h, 6h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2097	2097	92588	92635	42	10	1324.984295	0	0	10.3384891005445	92620	92589	92631	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2098	2098	92672	92744	54	12	1784.462961	0	0	12	92691	92672	92726	12h, 4h, 8h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2099	2099	92764	92785	11	15	3130.609173	0	0	6.63296882489748	92775	92774	92785	12h, 6h, 8h, 4h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2100	2100	92814	92853	35	12	1648.846067	0	0	4.84933703799079	92830	92814	92849	12h, 6h, 4h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2101	2101	92927	92958	29	25	225549.665299	0	0	6.99976495268231	92934	92929	92958	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2102	2102	93046	93186	140	13	4888.926878	0	0	16.521286803482	93126	93046	93186	12h, 8h, 4h, 6h, 1h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2103	2103	93217	93296	64	14	4592.856401	0	0	13.5601390410364	93242	93217	93281	12h, 6h, 8h, 4h, 1h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2104	2104	93337	93337	0	1	667.111408	0	0	0	93337	93337	93337	2h	PC_12	*
LT934125.1	-	TC_2105	2105	93367	93418	51	8	2649.754524	0	0	0	93392	93367	93418	8h, 1h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2106	2106	93445	93482	37	10	1864.694373	0	0	2.91312952426191	93460	93445	93482	12h, 6h, 4h, 2.5h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2107	2107	93527	93549	22	2	44.575872	0	0	0	93538	93527	93549	12h, 6h	NRK, PC_12	*
LT934125.1	-	TC_2108	2108	93583	93590	7	2	58.608081	0	0	0	93586	93583	93590	6h, 8h	PC_12	*
LT934125.1	-	TC_2109	2109	93644	93657	4	19	35346.332599	0	0	3.62594686269261	93654	93650	93654	12h, 2h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2110	2110	93696	93696	0	1	16.129162	0	0	0	93696	93696	93696	6h	PK_15	*
LT934125.1	-	TC_2111	2111	93729	93729	0	1	31.95705	0	0	0	93729	93729	93729	8h	PC_12	*
LT934125.1	-	TC_2112	2112	93765	93775	10	3	255.082575	0	0	3.68016895976738	93768	93765	93775	6h, 4h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2113	2113	93816	93830	14	3	164.6226	0	0	0	93824	93816	93830	8h, 4h	C6, PC_12	**
LT934125.1	-	TC_2114	2114	93907	93907	0	1	26.651031	0	0	0	93907	93907	93907	6h	PC_12	*
LT934125.1	-	TC_2115	2115	93957	93957	0	1	31.95705	0	0	0	93957	93957	93957	8h	PC_12	*
LT934125.1	-	TC_2116	2116	93985	93985	0	1	16.129162	0	0	0	93985	93985	93985	6h	PK_15	*
LT934125.1	-	TC_2117	2117	94047	94047	0	1	31.95705	0	0	0	94047	94047	94047	8h	PC_12	*
LT934125.1	-	TC_2118	2118	94108	94108	0	1	667.111408	0	0	0	94108	94108	94108	2h	PC_12	*
LT934125.1	-	TC_2119	2119	94145	94166	21	2	619.13856	0	0	0	94156	94145	94166	8h, 4h	C6, NRK	*
LT934125.1	-	TC_2120	2120	94203	94203	0	2	58.608081	0	0	0	94203	94203	94203	6h, 8h	PC_12	*
LT934125.1	-	TC_2121	2121	94250	94251	1	2	132.3385	0	0	0	94250	94250	94251	4h, 8h	PC_12	*
LT934125.1	-	TC_2122	2122	94286	94286	0	1	16.129162	0	0	0	94286	94286	94286	6h	PK_15	*
LT934125.1	-	TC_2123	2123	94319	94357	38	3	782.972643	0	0	0	94338	94319	94357	2.5h, 6h	PC_12, PK_15	**
LT934125.1	-	TC_2124	2124	94411	94411	0	1	26.651031	0	0	0	94411	94411	94411	6h	PC_12	*
LT934125.1	-	TC_2125	2125	94438	94481	43	5	304.72257	0	0	0	94459	94438	94481	6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2126	2126	94515	94536	3	21	28986.02911	0	0	4.34918547626509	94526	94526	94529	12h, 1h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2127	2127	94568	94568	0	1	740.19245	0	0	0	94568	94568	94568	2.5h	PC_12	*
LT934125.1	-	TC_2128	2128	94602	94602	0	1	31.95705	0	0	0	94602	94602	94602	8h	PC_12	*
LT934125.1	-	TC_2129	2129	94648	94648	0	1	32.2841	0	0	0	94648	94648	94648	8h	C6	*
LT934125.1	-	TC_2130	2130	94686	94686	0	1	31.95705	0	0	0	94686	94686	94686	8h	PC_12	*
LT934125.1	-	TC_2131	2131	94749	94774	25	3	70.481622	0	0	0	94759	94749	94774	12h, 8h	C6, PC_12, PK_15	*
LT934125.1	-	TC_2132	2132	94824	94824	0	1	100.38145	0	0	0	94824	94824	94824	4h	PC_12	*
LT934125.1	-	TC_2133	2133	94850	94850	0	2	707.705709	0	0	0	94850	94850	94850	2h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_2134	2134	94887	94887	0	1	26.651031	0	0	0	94887	94887	94887	6h	PC_12	*
LT934125.1	-	TC_2135	2135	94941	94950	6	23	60563.938974	0	0	4.27259232853645	94947	94941	94947	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2136	2136	95006	95006	0	1	34.967725	0	0	0	95006	95006	95006	12h	C6	*
LT934125.1	-	TC_2137	2137	95154	95156	2	3	144.852152	0	0	0	95155	95154	95156	6h, 8h	C6, PC_12	*
LT934125.1	-	TC_2138	2138	95357	95357	0	1	134.535181	0	0	0	95357	95357	95357	6h	NRK	*
LT934125.1	-	TC_2139	2139	95392	95392	0	2	60.779093	0	0	0	95392	95392	95392	12h, 6h	PC_12	*
LT934125.1	-	TC_2140	2140	95426	95426	0	1	134.535181	0	0	0	95426	95426	95426	6h	NRK	*
LT934125.1	-	TC_2141	2141	95501	95506	5	3	90.892181	0	0	0	95504	95501	95506	8h, 6h	C6, PC_12	*
LT934125.1	-	TC_2142	2142	95569	95569	0	1	100.38145	0	0	0	95569	95569	95569	4h	PC_12	*
LT934125.1	-	TC_2143	2143	95651	95651	0	1	31.95705	0	0	0	95651	95651	95651	8h	PC_12	*
LT934125.1	-	TC_2144	2144	95679	95698	18	11	817.290508	0	0	2.13221690458223	95693	95679	95697	12h, 6h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2145	2145	95744	95744	0	1	40.594301	0	0	0	95744	95744	95744	4h	PK_15	*
LT934125.1	-	TC_2146	2146	95829	95829	0	1	31.95705	0	0	0	95829	95829	95829	8h	PC_12	*
LT934125.1	-	TC_2147	2147	95871	95882	11	3	85.910531	0	0	0	95878	95871	95882	12h, 6h, 8h	PC_12	*
LT934125.1	-	TC_2148	2148	95973	95973	0	1	362.056481	0	0	0	95973	95973	95973	2h	PK_15	*
LT934125.1	-	TC_2149	2149	96009	96015	0	1	64.5682	2.8073549220576	2.8073549220576	2.8073549220576	96009	96009	96009	8h	C6	*
LT934125.1	-	TC_2150	2150	96040	96050	4	3	247.680833	0	0	2.8073549220576	96041	96040	96044	6h, 8h, 4h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2151	2151	96072	96094	17	11	888.47716	0	0	2.37376030267464	96085	96072	96089	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2152	2152	96115	96201	81	15	3862.18288	0	0	14.6005632735094	96153	96115	96196	12h, 6h, 8h, 4h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2153	2153	96235	96252	17	6	4414.708359	0	0	2.58496250072116	96243	96235	96252	12h, 4h, 8h, 1.5h, 2.5h	NRK, PC_12, PK_15	***
LT934125.1	-	TC_2154	2154	96288	96332	36	13	4817.080514	0	0	6.08771237954945	96314	96288	96324	2h, 6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2155	2155	96351	96351	0	1	86.244071	0	0	0	96351	96351	96351	6h	C6	*
LT934125.1	-	TC_2156	2156	96382	96555	173	18	13455.863732	0	0	21.0753294701056	96453	96382	96555	12h, 1h, 4h, 8h, 6h, 1.5h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2157	2157	96590	96608	5	17	13548.668822	0	0	7.91949147763709	96597	96596	96601	12h, 2h, 6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2158	2158	96628	96702	74	14	16991.946167	0	0	2.8073549220576	96675	96628	96702	12h, 1h, 2h, 6h, 8h, 4h, 1.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2159	2159	96722	96750	19	5	785.355194	0	0	2.8073549220576	96736	96731	96750	12h, 8h, 6h, 2h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2160	2160	96776	96807	31	6	1011.072861	0	0	0	96785	96776	96807	6h, 12h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2161	2161	96830	96852	18	14	3035.955257	0	0	6.4199346362404	96841	96834	96852	12h, 4h, 8h, 6h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2162	2162	96904	97126	218	16	19249.536116	0	0	23.6512578272918	96978	96908	97126	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2163	2163	97173	97297	124	18	16695.76206	0	0	17.4611308896826	97216	97173	97297	12h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2164	2164	97321	97368	24	27	733073.097701	0	0	11.932204939177	97351	97337	97361	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2165	2165	97471	97471	0	1	26.651031	0	0	0	97471	97471	97471	6h	PC_12	*
LT934125.1	-	TC_2166	2166	97523	97545	22	10	1950.120803	0	0	5.26513146048854	97534	97523	97545	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12	***
LT934125.1	-	TC_2167	2167	97621	97621	0	2	150.664343	0	0	0	97621	97621	97621	6h	NRK, PK_15	*
LT934125.1	-	TC_2168	2168	97787	97787	0	1	100.38145	0	0	0	97787	97787	97787	4h	PC_12	*
LT934125.1	-	TC_2169	2169	97886	97927	41	4	294.962551	0	0	0	97911	97886	97927	6h, 8h, 4h	C6, NRK, PC_12	**
LT934125.1	-	TC_2170	2170	98025	98025	0	1	86.244071	0	0	0	98025	98025	98025	6h	C6	*
LT934125.1	-	TC_2171	2171	98231	98231	0	2	45.442052	0	0	0	98231	98231	98231	8h	C6, PK_15	*
LT934125.1	-	TC_2172	2172	98326	98326	0	1	134.535181	0	0	0	98326	98326	98326	6h	NRK	*
LT934125.1	-	TC_2173	2173	98397	98415	18	9	1102.643511	0	0	0	98409	98397	98415	8h, 12h, 6h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2174	2174	98596	98596	0	5	252.742099	0	0	0	98596	98596	98596	12h, 6h, 8h	C6, PC_12	**
LT934125.1	-	TC_2175	2175	98742	98742	0	1	31.95705	0	0	0	98742	98742	98742	8h	PC_12	
LT934125.1	-	TC_2176	2176	98793	98793	0	1	32.2841	0	0	0	98793	98793	98793	8h	C6	
LT934125.1	-	TC_2177	2177	98884	98884	0	1	86.244071	0	0	0	98884	98884	98884	6h	C6	
LT934125.1	-	TC_2178	2178	98985	98985	0	1	86.244071	0	0	0	98985	98985	98985	6h	C6	
LT934125.1	-	TC_2179	2179	99058	99058	0	1	667.111408	0	0	0	99058	99058	99058	2h	PC_12	
LT934125.1	-	TC_2180	2180	99452	99452	0	1	31.95705	0	0	0	99452	99452	99452	8h	PC_12	
LT934125.1	-	TC_2181	2181	99619	99619	0	1	525.486075	0	0	0	99619	99619	99619	4h	C6	
LT934125.1	-	TC_2182	2182	99876	99876	0	1	81.685999	0	0	0	99876	99876	99876	8h	NRK	
LT934125.1	-	TC_2183	2183	100047	100047	0	1	32.2841	0	0	0	100047	100047	100047	8h	C6	
LT934125.1	-	TC_2184	2184	100128	100128	0	1	667.111408	0	0	0	100128	100128	100128	2h	PC_12	
LT934125.1	-	TC_2185	2185	100233	100235	2	2	127.032481	0	0	0	100234	100233	100235	4h, 6h	PC_12	
LT934125.1	-	TC_2186	2186	100281	100281	0	1	17.924841	0	0	0	100281	100281	100281	12h	NRK	
LT934125.1	-	TC_2187	2187	101731	101731	0	1	31.95705	0	0	0	101731	101731	101731	8h	PC_12	*
LT934125.1	-	TC_2188	2188	101899	101905	0	1	26.315904	2.8073549220576	2.8073549220576	2.8073549220576	101899	101899	101899	8h	PK_15	*
LT934125.1	-	TC_2189	2189	101939	101939	0	1	86.244071	0	0	0	101939	101939	101939	6h	C6	*
LT934125.1	-	TC_2190	2190	102042	102042	0	1	31.95705	0	0	0	102042	102042	102042	8h	PC_12	*
LT934125.1	-	TC_2191	2191	102135	102135	0	1	362.056481	0	0	0	102135	102135	102135	2h	PK_15	*
LT934125.1	-	TC_2192	2192	102299	102299	0	1	100.38145	0	0	0	102299	102299	102299	4h	PC_12	*
LT934125.1	-	TC_2193	2193	102465	102550	69	15	9954.165564	0	0	9.2846802072144	102511	102478	102547	12h, 8h, 6h, 1h, 2.5h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2194	2194	102586	102723	97	15	9806.70725	0	0	14.0738216828737	102635	102586	102683	12h, 2h, 6h, 8h, 2.5h, 4h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2195	2195	102762	102842	80	7	11066.585248	0	0	6.06608919045777	102796	102762	102842	8h, 12h, 1.5h, 2h, 6h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2196	2196	102909	103016	104	13	9975.576685	0	0	10.4408442772755	102952	102909	103013	8h, 12h, 4h, 6h, 1.5h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2197	2197	103040	103076	36	6	3079.411671	0	0	0	103055	103040	103076	8h, 1.5h, 2h, 4h, 6h	C6, PC_12, PK_15	***
LT934125.1	-	TC_2198	2198	103103	103172	45	7	3260.789007	0	0	5.97727992349992	103119	103103	103148	8h, 12h, 4h, 6h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2199	2199	103220	103230	10	3	1061.451989	0	0	0	103227	103220	103230	8h, 2h	C6, PC_12, PK_15	**
LT934125.1	-	TC_2200	2200	103283	103306	23	3	140.62113	0	0	0	103293	103283	103306	8h, 6h	C6, NRK, PC_12	*
LT934125.1	-	TC_2201	2201	103331	103425	94	10	4226.737738	0	0	12	103389	103331	103425	8h, 12h, 4h, 6h, 1h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2202	2202	103470	103546	63	5	6071.420128	0	0	5.6724253419715	103494	103470	103533	8h, 12h, 4h, 1h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2203	2203	103605	103616	11	3	193.706543	0	0	0	103610	103605	103616	8h, 12h, 6h	C6, NRK	**
LT934125.1	-	TC_2204	2204	103644	103645	1	2	10182.6961	0	0	0	103644	103644	103645	1h, 8h	NRK	*
LT934125.1	-	TC_2205	2205	103673	103695	22	2	49.881891	0	0	0	103684	103673	103695	12h, 8h	NRK, PC_12	*
LT934125.1	-	TC_2206	2206	103733	103736	0	10	1076.150278	0	0	1.45546446588304	103735	103735	103735	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2207	2207	103782	103788	6	3	2378.881612	0	0	0	103784	103782	103788	6h, 1.5h, 8h	NRK, PC_12	**
LT934125.1	-	TC_2208	2208	103815	103834	19	4	3028.812059	0	0	0	103827	103815	103834	8h, 1h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_2209	2209	103872	103901	29	4	180.376665	0	0	0	103888	103872	103901	6h, 12h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2210	2210	103933	103969	36	5	989.896284	0	0	1	103953	103933	103969	8h, 12h, 2.5h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2211	2211	104019	104019	0	1	32.2841	0	0	0	104019	104019	104019	8h	C6	*
LT934125.1	-	TC_2212	2212	104047	104052	5	5	541.167098	0	0	0	104048	104047	104052	12h, 8h, 2h, 4h	C6, NRK, PK_15	**
LT934125.1	-	TC_2213	2213	104083	104083	0	1	16.129162	0	0	0	104083	104083	104083	6h	PK_15	*
LT934125.1	-	TC_2214	2214	104152	104162	10	2	69.431225	0	0	0	104157	104152	104162	6h	PC_12, PK_15	*
LT934125.1	-	TC_2215	2215	104200	104241	41	10	2613.909121	0	0	2.13221690286452	104229	104200	104241	2h, 12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2216	2216	104315	104315	0	1	40.594301	0	0	0	104315	104315	104315	4h	PK_15	*
LT934125.1	-	TC_2217	2217	104360	104360	0	1	32.2841	0	0	0	104360	104360	104360	8h	C6	*
LT934125.1	-	TC_2218	2218	104448	104464	16	2	32620.120997	0	0	0	104456	104448	104464	0.5h, 2h	PC_12, PK_15	*
LT934125.1	-	TC_2219	2219	104520	104522	2	2	127.032481	0	0	0	104521	104520	104522	4h, 6h	PC_12	*
LT934125.1	-	TC_2220	2220	104577	104577	0	1	740.19245	0	0	0	104577	104577	104577	2.5h	PC_12	*
LT934125.1	-	TC_2221	2221	104602	104626	24	4	840.044209	0	0	0	104610	104602	104626	2h, 4h, 8h	PC_12, PK_15	**
LT934125.1	-	TC_2222	2222	104714	104714	0	1	26.651031	0	0	0	104714	104714	104714	6h	PC_12	*
LT934125.1	-	TC_2223	2223	104762	104767	5	2	72.878401	0	0	0	104764	104762	104767	8h, 4h	C6, PK_15	*
LT934125.1	-	TC_2224	2224	104793	104854	54	6	359.535765	0	0	5.8073549220576	104809	104793	104847	12h, 6h, 4h, 8h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2225	2225	104904	104904	0	1	2923.976608	0	0	0	104904	104904	104904	1h	PK_15	*
LT934125.1	-	TC_2226	2226	104962	104962	0	1	26.651031	0	0	0	104962	104962	104962	6h	PC_12	*
LT934125.1	-	TC_2227	2227	105005	105080	75	9	991.266719	0	0	3.16992500144231	105040	105005	105080	8h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2228	2228	105116	105131	15	2	402.650782	0	0	0	105124	105116	105131	2h, 4h	PK_15	*
LT934125.1	-	TC_2229	2229	105192	105210	18	2	3024.358058	0	0	0	105201	105192	105210	4h, 1h	PC_12, PK_15	*
LT934125.1	-	TC_2230	2230	105263	105263	0	1	2923.976608	0	0	0	105263	105263	105263	1h	PK_15	*
LT934125.1	-	TC_2231	2231	105320	105320	0	1	26.651031	0	0	0	105320	105320	105320	6h	PC_12	*
LT934125.1	-	TC_2232	2232	105353	105355	2	3	3021.791769	0	0	0	105354	105353	105355	8h, 1h, 6h	NRK, PK_15	**
LT934125.1	-	TC_2233	2233	105391	105391	0	1	26.651031	0	0	0	105391	105391	105391	6h	PC_12	*
LT934125.1	-	TC_2234	2234	105486	105489	3	2	104.569295	0	0	2	105488	105486	105489	8h, 12h	NRK, PK_15	*
LT934125.1	-	TC_2235	2235	105529	105539	10	2	1279.751674	0	0	0	105534	105529	105539	2h, 4h	C6, PK_15	*
LT934125.1	-	TC_2236	2236	105614	105618	4	2	113.643049	0	0	0	105616	105614	105618	8h	NRK, PC_12	*
LT934125.1	-	TC_2237	2237	105655	105655	0	1	81.685999	0	0	0	105655	105655	105655	8h	NRK	*
LT934125.1	-	TC_2238	2238	105760	105765	5	2	379.981322	0	0	0	105762	105760	105765	12h, 2h	NRK, PK_15	*
LT934125.1	-	TC_2239	2239	105842	105863	21	2	58.608081	0	0	0	105852	105842	105863	6h, 8h	PC_12	*
LT934125.1	-	TC_2240	2240	105895	105895	0	1	2923.976608	0	0	0	105895	105895	105895	1h	PK_15	*
LT934125.1	-	TC_2241	2241	105966	105966	0	1	40.594301	0	0	0	105966	105966	105966	4h	PK_15	*
LT934125.1	-	TC_2242	2242	106049	106049	0	1	17.924841	0	0	0	106049	106049	106049	12h	NRK	*
LT934125.1	-	TC_2243	2243	106189	106189	0	1	32.2841	0	0	0	106189	106189	106189	8h	C6	*
LT934125.1	-	TC_2244	2244	106235	106245	10	2	2964.570909	0	0	0	106240	106235	106245	1h, 4h	PK_15	*
LT934125.1	-	TC_2245	2245	106297	106297	0	1	16.129162	0	0	0	106297	106297	106297	6h	PK_15	*
LT934125.1	-	TC_2246	2246	106325	106325	0	1	26.651031	0	0	0	106325	106325	106325	6h	PC_12	*
LT934125.1	-	TC_2247	2247	106377	106377	0	1	525.486075	0	0	0	106377	106377	106377	4h	C6	*
LT934125.1	-	TC_2248	2248	106506	106506	0	1	81.685999	0	0	0	106506	106506	106506	8h	NRK	*
LT934125.1	-	TC_2249	2249	106532	106532	0	1	16.129162	0	0	0	106532	106532	106532	6h	PK_15	*
LT934125.1	-	TC_2250	2250	106566	106577	11	2	64.24115	0	0	0	106572	106566	106577	8h	C6, PC_12	*
LT934125.1	-	TC_2251	2251	106605	106609	4	7	372.763166	0	0	0	106606	106605	106609	12h, 6h, 4h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2252	2252	106644	106673	29	3	153.489403	0	0	0	106658	106644	106673	6h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_2253	2253	106706	106706	0	1	134.535181	0	0	0	106706	106706	106706	6h	NRK	*
LT934125.1	-	TC_2254	2254	106734	106734	0	1	26.651031	0	0	0	106734	106734	106734	6h	PC_12	*
LT934125.1	-	TC_2255	2255	106793	106796	3	2	140.975751	0	0	0	106794	106793	106796	4h	PC_12, PK_15	*
LT934125.1	-	TC_2256	2256	106855	106870	15	4	3007.351102	0	0	0	106861	106855	106870	6h, 1h, 4h	PC_12, PK_15	**
LT934125.1	-	TC_2257	2257	106911	106952	41	4	3408.313389	0	0	0	106936	106911	106952	8h, 1h, 2h, 4h	NRK, PK_15	**
LT934125.1	-	TC_2258	2258	107001	107012	11	3	201.780513	0	0	0	107005	107001	107012	6h, 4h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2259	2259	107044	107063	16	14	12467.667903	0	0	7.08771884980443	107052	107047	107063	6h, 8h, 1h, 4h, 12h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2260	2260	107093	107099	0	4	234.366581	0	0	2.67943497377901	107099	107099	107099	6h, 4h, 8h	PC_12, PK_15	**
LT934125.1	-	TC_2261	2261	107130	107130	0	1	667.111408	0	0	0	107130	107130	107130	2h	PC_12	*
LT934125.1	-	TC_2262	2262	107167	107211	44	5	3063.501896	0	0	0	107190	107167	107211	6h, 8h, 1h, 4h	PC_12, PK_15	**
LT934125.1	-	TC_2263	2263	107268	107285	17	5	532.422993	0	0	0	107276	107268	107285	8h, 2h, 4h, 6h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2264	2264	107362	107395	3	19	28546.920304	0	0	8.74649820936806	107369	107366	107369	12h, 2h, 6h, 8h, 4h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2265	2265	107411	107428	17	5	3080.229502	0	0	0	107425	107411	107428	8h, 6h, 1h, 4h	C6, PC_12, PK_15	**
LT934125.1	-	TC_2266	2266	107472	107564	22	19	232863.966285	0	0	4.6185294417591	107558	107537	107559	12h, 6h, 8h, 0.5h, 1h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2267	2267	107600	107662	62	9	954.975814	0	0	7.30363309617111	107631	107600	107662	6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2268	2268	107687	107687	0	1	134.535181	0	0	0	107687	107687	107687	6h	NRK	*
LT934125.1	-	TC_2269	2269	107722	107737	15	2	10687.864561	0	0	0	107730	107722	107737	1h, 4h	NRK	*
LT934125.1	-	TC_2270	2270	107792	107792	0	1	81.685999	0	0	0	107792	107792	107792	8h	NRK	*
LT934125.1	-	TC_2271	2271	107834	107834	0	1	16.129162	0	0	0	107834	107834	107834	6h	PK_15	*
LT934125.1	-	TC_2272	2272	107917	107917	0	2	161.186212	0	0	0	107917	107917	107917	6h	NRK, PC_12	*
LT934125.1	-	TC_2273	2273	108046	108046	0	1	586.85446	0	0	0	108046	108046	108046	4h	NRK	*
LT934125.1	-	TC_2274	2274	108136	108136	0	1	134.535181	0	0	0	108136	108136	108136	6h	NRK	*
