group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_8h	2162	LT934125.1	96921	97126	-	96921	319.5705	31.95705	96932	97062	131	206	8h	PC_12	8
PC_12_8h	2163	LT934125.1	97173	97174	-	97174	95.871149	63.914099	97173	97174	2	2	8h	PC_12	8
PC_12_8h	2164	LT934125.1	97358	97367	-	97361	2652.435126	2045.251182	97359	97361	3	10	8h	PC_12	8
PC_12_8h	2166	LT934125.1	97529	97538	-	97529	95.87115	31.95705	97529	97538	10	10	8h	PC_12	8
PC_12_8h	2173	LT934125.1	98415	98415	-	98415	31.95705	31.95705	98415	98415	1	1	8h	PC_12	8
PC_12_8h	2174	LT934125.1	98596	98596	-	98596	31.95705	31.95705	98596	98596	1	1	8h	PC_12	8
PC_12_8h	2175	LT934125.1	98742	98742	-	98742	31.95705	31.95705	98742	98742	1	1	8h	PC_12	8
PC_12_8h	2180	LT934125.1	99452	99452	-	99452	31.95705	31.95705	99452	99452	1	1	8h	PC_12	8
PC_12_8h	2187	LT934125.1	101731	101731	-	101731	31.95705	31.95705	101731	101731	1	1	8h	PC_12	8
PC_12_8h	2190	LT934125.1	102042	102042	-	102042	31.95705	31.95705	102042	102042	1	1	8h	PC_12	8
PC_12_8h	2193	LT934125.1	102478	102478	-	102478	31.95705	31.95705	102478	102478	1	1	8h	PC_12	8
PC_12_8h	2194	LT934125.1	102634	102685	-	102634	63.9141	31.95705	102634	102685	52	52	8h	PC_12	8
PC_12_8h	2195	LT934125.1	102800	102800	-	102800	31.95705	31.95705	102800	102800	1	1	8h	PC_12	8
PC_12_8h	2196	LT934125.1	102920	102929	-	102920	63.9141	31.95705	102920	102929	10	10	8h	PC_12	8
PC_12_8h	2198	LT934125.1	103110	103172	-	103110	63.9141	31.95705	103110	103172	63	63	8h	PC_12	8
PC_12_8h	2201	LT934125.1	103401	103401	-	103401	31.95705	31.95705	103401	103401	1	1	8h	PC_12	8
PC_12_8h	2202	LT934125.1	103496	103546	-	103496	63.9141	31.95705	103496	103546	51	51	8h	PC_12	8
PC_12_8h	2205	LT934125.1	103695	103695	-	103695	31.95705	31.95705	103695	103695	1	1	8h	PC_12	8
PC_12_8h	2207	LT934125.1	103788	103788	-	103788	31.95705	31.95705	103788	103788	1	1	8h	PC_12	8
PC_12_8h	2208	LT934125.1	103834	103834	-	103834	31.95705	31.95705	103834	103834	1	1	8h	PC_12	8
PC_12_8h	2215	LT934125.1	104211	104211	-	104211	31.95705	31.95705	104211	104211	1	1	8h	PC_12	8
PC_12_8h	2221	LT934125.1	104602	104602	-	104602	31.95705	31.95705	104602	104602	1	1	8h	PC_12	8
PC_12_8h	2224	LT934125.1	104799	104854	-	104799	63.9141	31.95705	104799	104854	56	56	8h	PC_12	8
PC_12_8h	2227	LT934125.1	105016	105016	-	105016	31.95705	31.95705	105016	105016	1	1	8h	PC_12	8
PC_12_8h	2236	LT934125.1	105618	105618	-	105618	31.95705	31.95705	105618	105618	1	1	8h	PC_12	8
PC_12_8h	2239	LT934125.1	105863	105863	-	105863	31.95705	31.95705	105863	105863	1	1	8h	PC_12	8
PC_12_8h	2250	LT934125.1	106577	106577	-	106577	31.95705	31.95705	106577	106577	1	1	8h	PC_12	8
PC_12_8h	2259	LT934125.1	107053	107053	-	107053	31.95705	31.95705	107053	107053	1	1	8h	PC_12	8
PC_12_8h	2262	LT934125.1	107193	107193	-	107193	31.95705	31.95705	107193	107193	1	1	8h	PC_12	8
PC_12_8h	2263	LT934125.1	107279	107279	-	107279	31.95705	31.95705	107279	107279	1	1	8h	PC_12	8
PC_12_8h	2264	LT934125.1	107362	107395	-	107369	735.012146	351.527547	107366	107382	17	34	8h	PC_12	8
PC_12_8h	2266	LT934125.1	107559	107559	-	107559	862.840343	862.840343	107559	107559	1	1	8h	PC_12	8
PC_12_8h	2267	LT934125.1	107613	107618	-	107613	63.9141	31.95705	107613	107618	6	6	8h	PC_12	8
PC_12_8h	2276	LT934125.1	108450	108456	-	108450	95.87115	31.95705	108450	108456	7	7	8h	PC_12	8
PC_12_8h	2278	LT934125.1	108671	108671	-	108671	31.95705	31.95705	108671	108671	1	1	8h	PC_12	8
PC_12_8h	2279	LT934125.1	108721	108727	-	108727	191.742299	127.828199	108721	108727	7	7	8h	PC_12	8
PC_12_8h	2282	LT934125.1	109437	109437	-	109437	31.95705	31.95705	109437	109437	1	1	8h	PC_12	8
PC_12_8h	2283	LT934125.1	109749	109749	-	109749	63.914099	63.914099	109749	109749	1	1	8h	PC_12	8
PC_12_8h	2285	LT934125.1	110589	110589	-	110589	31.95705	31.95705	110589	110589	1	1	8h	PC_12	8
PC_12_8h	2287	LT934125.1	110702	110702	-	110702	31.95705	31.95705	110702	110702	1	1	8h	PC_12	8
PC_12_8h	2288	LT934125.1	110773	110781	-	110773	63.9141	31.95705	110773	110781	9	9	8h	PC_12	8
PC_12_8h	2290	LT934125.1	110950	110950	-	110950	31.95705	31.95705	110950	110950	1	1	8h	PC_12	8
PC_12_8h	2291	LT934125.1	111027	111027	-	111027	31.95705	31.95705	111027	111027	1	1	8h	PC_12	8
PC_12_8h	2292	LT934125.1	111099	111103	-	111103	223.699349	159.785249	111099	111103	5	5	8h	PC_12	8
PC_12_8h	2295	LT934125.1	111662	111662	-	111662	31.95705	31.95705	111662	111662	1	1	8h	PC_12	8
PC_12_8h	2297	LT934125.1	112058	112058	-	112058	31.95705	31.95705	112058	112058	1	1	8h	PC_12	8
PC_12_8h	2299	LT934125.1	112864	112864	-	112864	31.95705	31.95705	112864	112864	1	1	8h	PC_12	8
PC_12_8h	2300	LT934125.1	113002	113002	-	113002	31.95705	31.95705	113002	113002	1	1	8h	PC_12	8
PC_12_8h	2302	LT934125.1	113523	113523	-	113523	31.95705	31.95705	113523	113523	1	1	8h	PC_12	8
PC_12_8h	2306	LT934125.1	113816	113816	-	113816	31.95705	31.95705	113816	113816	1	1	8h	PC_12	8
PC_12_8h	2308	LT934125.1	114506	114506	-	114506	31.95705	31.95705	114506	114506	1	1	8h	PC_12	8
PC_12_8h	2310	LT934125.1	115346	115346	-	115346	31.95705	31.95705	115346	115346	1	1	8h	PC_12	8
PC_12_8h	2311	LT934125.1	115527	115543	-	115528	1278.281989	543.269845	115528	115533	6	17	8h	PC_12	8
PC_12_8h	2313	LT934125.1	115606	115699	-	115634	1917.422985	319.570497	115628	115680	53	94	8h	PC_12	8
PC_12_8h	2315	LT934125.1	115929	115929	-	115929	31.95705	31.95705	115929	115929	1	1	8h	PC_12	8
PC_12_8h	2319	LT934125.1	116910	116910	-	116910	31.95705	31.95705	116910	116910	1	1	8h	PC_12	8
PC_12_8h	2321	LT934125.1	117340	117340	-	117340	31.95705	31.95705	117340	117340	1	1	8h	PC_12	8
PC_12_8h	2323	LT934125.1	117733	117733	-	117733	31.95705	31.95705	117733	117733	1	1	8h	PC_12	8
PC_12_8h	2326	LT934125.1	117853	117853	-	117853	31.95705	31.95705	117853	117853	1	1	8h	PC_12	8
PC_12_8h	2327	LT934125.1	118008	118008	-	118008	31.95705	31.95705	118008	118008	1	1	8h	PC_12	8
PC_12_8h	2329	LT934125.1	118199	118199	-	118199	63.914099	63.914099	118199	118199	1	1	8h	PC_12	8
PC_12_8h	2330	LT934125.1	118395	118400	-	118400	191.742299	127.828199	118395	118400	6	6	8h	PC_12	8
PC_12_8h	2332	LT934125.1	118724	118724	-	118724	31.95705	31.95705	118724	118724	1	1	8h	PC_12	8
PC_12_8h	2335	LT934125.1	119057	119070	-	119058	415.441647	287.613448	119058	119061	4	14	8h	PC_12	8
PC_12_8h	2336	LT934125.1	119134	119149	-	119148	351.527547	191.742298	119136	119148	13	16	8h	PC_12	8
PC_12_8h	2340	LT934125.1	119359	119362	-	119359	63.9141	31.95705	119359	119362	4	4	8h	PC_12	8
PC_12_8h	2341	LT934125.1	119442	119446	-	119442	95.87115	31.95705	119442	119446	5	5	8h	PC_12	8
PC_12_8h	2342	LT934125.1	119499	119501	-	119499	95.871149	63.914099	119499	119501	3	3	8h	PC_12	8
PC_12_8h	2343	LT934125.1	119641	119641	-	119641	31.95705	31.95705	119641	119641	1	1	8h	PC_12	8
PC_12_8h	2345	LT934125.1	119841	119841	-	119841	31.95705	31.95705	119841	119841	1	1	8h	PC_12	8
PC_12_8h	2346	LT934125.1	119910	119935	-	119923	798.926244	255.656398	119910	119931	22	26	8h	PC_12	8
PC_12_8h	2347	LT934125.1	119990	119994	-	119990	191.742298	95.871149	119990	119994	5	5	8h	PC_12	8
PC_12_8h	2348	LT934125.1	120036	120036	-	120036	63.914099	63.914099	120036	120036	1	1	8h	PC_12	8
PC_12_8h	2349	LT934125.1	120138	120139	-	120138	63.9141	31.95705	120138	120139	2	2	8h	PC_12	8
PC_12_8h	2350	LT934125.1	120187	120187	-	120187	31.95705	31.95705	120187	120187	1	1	8h	PC_12	8
PC_12_8h	2351	LT934125.1	120234	120250	-	120241	127.828199	63.914099	120234	120250	17	17	8h	PC_12	8
PC_12_8h	2352	LT934125.1	120408	120433	-	120433	543.269846	127.828199	120409	120433	25	26	8h	PC_12	8
PC_12_8h	2353	LT934125.1	120676	120676	-	120676	31.95705	31.95705	120676	120676	1	1	8h	PC_12	8
PC_12_8h	2355	LT934125.1	121344	121361	-	121344	127.8282	31.95705	121344	121361	18	18	8h	PC_12	8
PC_12_8h	2357	LT934125.1	121498	121498	-	121498	31.95705	31.95705	121498	121498	1	1	8h	PC_12	8
PC_12_8h	2360	LT934125.1	121604	121604	-	121604	31.95705	31.95705	121604	121604	1	1	8h	PC_12	8
PC_12_8h	2362	LT934125.1	121832	121832	-	121832	31.95705	31.95705	121832	121832	1	1	8h	PC_12	8
PC_12_8h	2365	LT934125.1	122086	122086	-	122086	31.95705	31.95705	122086	122086	1	1	8h	PC_12	8
PC_12_8h	2367	LT934125.1	122318	122322	-	122320	223.699349	127.828199	122318	122322	5	5	8h	PC_12	8
PC_12_8h	2369	LT934125.1	122424	122428	-	122424	191.742299	159.785249	122424	122428	5	5	8h	PC_12	8
PC_12_8h	2372	LT934125.1	122719	122723	-	122719	63.9141	31.95705	122719	122723	5	5	8h	PC_12	8
PC_12_8h	2373	LT934125.1	122806	122806	-	122806	31.95705	31.95705	122806	122806	1	1	8h	PC_12	8
PC_12_8h	2375	LT934125.1	123008	123008	-	123008	31.95705	31.95705	123008	123008	1	1	8h	PC_12	8
PC_12_8h	2379	LT934125.1	123663	123663	-	123663	31.95705	31.95705	123663	123663	1	1	8h	PC_12	8
PC_12_8h	2382	LT934125.1	123859	123859	-	123859	31.95705	31.95705	123859	123859	1	1	8h	PC_12	8
PC_12_8h	2383	LT934125.1	124278	124278	-	124278	31.95705	31.95705	124278	124278	1	1	8h	PC_12	8
PC_12_8h	2388	LT934125.1	124703	124703	-	124703	31.95705	31.95705	124703	124703	1	1	8h	PC_12	8
PC_12_8h	2389	LT934125.1	124814	124819	-	124819	191.742299	127.828199	124814	124819	6	6	8h	PC_12	8
PC_12_8h	2390	LT934125.1	124859	124862	-	124862	95.871149	63.914099	124859	124862	4	4	8h	PC_12	8
PC_12_8h	2391	LT934125.1	124932	124932	-	124932	31.95705	31.95705	124932	124932	1	1	8h	PC_12	8
PC_12_8h	2393	LT934125.1	125130	125130	-	125130	63.914099	63.914099	125130	125130	1	1	8h	PC_12	8
PC_12_8h	2395	LT934125.1	125505	125505	-	125505	63.914099	63.914099	125505	125505	1	1	8h	PC_12	8
PC_12_8h	2396	LT934125.1	125589	125589	-	125589	31.95705	31.95705	125589	125589	1	1	8h	PC_12	8
PC_12_8h	2399	LT934125.1	125803	125805	-	125803	63.9141	31.95705	125803	125805	3	3	8h	PC_12	8
PC_12_8h	2401	LT934125.1	126103	126112	-	126112	191.742298	127.828199	126103	126112	10	10	8h	PC_12	8
PC_12_8h	2402	LT934125.1	126208	126208	-	126208	31.95705	31.95705	126208	126208	1	1	8h	PC_12	8
PC_12_8h	2403	LT934125.1	126881	126958	-	126945	1022.625593	223.699348	126881	126949	69	78	8h	PC_12	8
PC_12_8h	2404	LT934125.1	126968	127140	-	127111	1565.895442	127.828199	126978	127122	145	173	8h	PC_12	8
PC_12_8h	2405	LT934125.1	127176	127195	-	127191	319.570497	159.785249	127176	127195	20	20	8h	PC_12	8
PC_12_8h	2406	LT934125.1	127226	127350	-	127246	1246.324943	127.828199	127239	127336	98	125	8h	PC_12	8
PC_12_8h	2407	LT934125.1	127434	127617	-	127441	1693.723639	159.785249	127441	127597	157	184	8h	PC_12	8
PC_12_8h	2408	LT934125.1	127713	127718	-	127718	383.484597	223.699348	127716	127718	3	6	8h	PC_12	8
PC_12_8h	2409	LT934125.1	127797	127806	-	127797	159.785249	127.828199	127797	127806	10	10	8h	PC_12	8
PC_12_8h	2410	LT934125.1	127876	127876	-	127876	31.95705	31.95705	127876	127876	1	1	8h	PC_12	8
PC_12_8h	2413	LT934125.1	128115	128161	-	128115	63.9141	31.95705	128115	128161	47	47	8h	PC_12	8
PC_12_8h	2414	LT934125.1	128253	128253	-	128253	31.95705	31.95705	128253	128253	1	1	8h	PC_12	8
PC_12_8h	2416	LT934125.1	128441	128441	-	128441	31.95705	31.95705	128441	128441	1	1	8h	PC_12	8
PC_12_8h	2417	LT934125.1	128601	128601	-	128601	31.95705	31.95705	128601	128601	1	1	8h	PC_12	8
PC_12_8h	2418	LT934125.1	128729	128738	-	128732	44292.47092	38316.50262	128731	128732	2	10	8h	PC_12	8
PC_12_8h	2424	LT934125.1	130273	130284	-	130284	223.699348	95.871149	130273	130284	12	12	8h	PC_12	8
PC_12_8h	2425	LT934125.1	130445	130445	-	130445	31.95705	31.95705	130445	130445	1	1	8h	PC_12	8
PC_12_8h	2426	LT934125.1	130527	130527	-	130527	31.95705	31.95705	130527	130527	1	1	8h	PC_12	8
PC_12_8h	2428	LT934125.1	130833	130833	-	130833	63.914099	63.914099	130833	130833	1	1	8h	PC_12	8
PC_12_8h	2432	LT934125.1	132828	132828	-	132828	31.95705	31.95705	132828	132828	1	1	8h	PC_12	8
PC_12_8h	2434	LT934125.1	133024	133024	-	133024	31.95705	31.95705	133024	133024	1	1	8h	PC_12	8
PC_12_8h	2439	LT934125.1	133315	133315	-	133315	31.95705	31.95705	133315	133315	1	1	8h	PC_12	8
PC_12_8h	2440	LT934125.1	133620	133620	-	133620	31.95705	31.95705	133620	133620	1	1	8h	PC_12	8
PC_12_8h	2447	LT934125.1	134981	134981	-	134981	63.914099	63.914099	134981	134981	1	1	8h	PC_12	8
PC_12_8h	2449	LT934125.1	135095	135095	-	135095	31.95705	31.95705	135095	135095	1	1	8h	PC_12	8
PC_12_8h	2451	LT934125.1	135193	135193	-	135193	31.95705	31.95705	135193	135193	1	1	8h	PC_12	8
PC_12_8h	2452	LT934125.1	135268	135410	-	135407	255.656398	127.828199	135268	135410	143	143	8h	PC_12	8
PC_12_8h	2454	LT934125.1	135498	135507	-	135498	95.87115	31.95705	135498	135507	10	10	8h	PC_12	8
PC_12_8h	2457	LT934125.1	135666	135666	-	135666	31.95705	31.95705	135666	135666	1	1	8h	PC_12	8
PC_12_8h	2458	LT934125.1	135748	135748	-	135748	31.95705	31.95705	135748	135748	1	1	8h	PC_12	8
PC_12_8h	2461	LT934125.1	135899	135899	-	135899	31.95705	31.95705	135899	135899	1	1	8h	PC_12	8
PC_12_8h	2463	LT934125.1	135962	135963	-	135962	63.9141	31.95705	135962	135963	2	2	8h	PC_12	8
PC_12_8h	2465	LT934125.1	136103	136103	-	136103	31.95705	31.95705	136103	136103	1	1	8h	PC_12	8
PC_12_8h	2467	LT934125.1	136232	136244	-	136235	1629.809537	894.797392	136233	136238	6	13	8h	PC_12	8
PC_12_8h	2468	LT934125.1	136285	136302	-	136295	575.226894	191.742298	136285	136297	13	18	8h	PC_12	8
PC_12_8h	2470	LT934125.1	136404	136409	-	136404	63.9141	31.95705	136404	136409	6	6	8h	PC_12	8
PC_12_8h	2472	LT934125.1	136546	136546	-	136546	31.95705	31.95705	136546	136546	1	1	8h	PC_12	8
PC_12_8h	2474	LT934125.1	136682	136689	-	136682	95.87115	31.95705	136682	136689	8	8	8h	PC_12	8
PC_12_8h	2475	LT934125.1	136772	136772	-	136772	31.95705	31.95705	136772	136772	1	1	8h	PC_12	8
PC_12_8h	2477	LT934125.1	136887	136887	-	136887	31.95705	31.95705	136887	136887	1	1	8h	PC_12	8
PC_12_8h	2478	LT934125.1	136974	136974	-	136974	31.95705	31.95705	136974	136974	1	1	8h	PC_12	8
PC_12_8h	2479	LT934125.1	137055	137055	-	137055	31.95705	31.95705	137055	137055	1	1	8h	PC_12	8
PC_12_8h	2480	LT934125.1	137121	137132	-	137121	191.742298	95.871149	137121	137132	12	12	8h	PC_12	8
PC_12_8h	2481	LT934125.1	137319	137322	-	137319	63.9141	31.95705	137319	137322	4	4	8h	PC_12	8
PC_12_8h	2484	LT934125.1	137504	137504	-	137504	31.95705	31.95705	137504	137504	1	1	8h	PC_12	8
PC_12_8h	2486	LT934125.1	137727	137730	-	137727	63.9141	31.95705	137727	137730	4	4	8h	PC_12	8
PC_12_8h	2487	LT934125.1	137776	137846	-	137776	127.8282	31.95705	137776	137846	71	71	8h	PC_12	8
PC_12_8h	2488	LT934125.1	137901	137901	-	137901	31.95705	31.95705	137901	137901	1	1	8h	PC_12	8
PC_12_8h	2489	LT934125.1	138184	138184	-	138184	63.914099	63.914099	138184	138184	1	1	8h	PC_12	8
PC_12_8h	2490	LT934125.1	138324	138328	-	138324	95.87115	31.95705	138324	138328	5	5	8h	PC_12	8
PC_12_8h	2492	LT934125.1	138540	138545	-	138545	159.785249	127.828199	138540	138545	6	6	8h	PC_12	8
PC_12_8h	2493	LT934125.1	138700	138700	-	138700	31.95705	31.95705	138700	138700	1	1	8h	PC_12	8
PC_12_8h	2495	LT934125.1	138855	138859	-	138855	63.9141	31.95705	138855	138859	5	5	8h	PC_12	8
PC_12_8h	2497	LT934125.1	138952	138957	-	138953	191.742299	95.871149	138952	138957	6	6	8h	PC_12	8
PC_12_8h	2500	LT934125.1	139188	139188	-	139188	31.95705	31.95705	139188	139188	1	1	8h	PC_12	8
PC_12_8h	2502	LT934125.1	139418	139419	-	139418	63.9141	31.95705	139418	139419	2	2	8h	PC_12	8
PC_12_8h	2503	LT934125.1	139498	139498	-	139498	31.95705	31.95705	139498	139498	1	1	8h	PC_12	8
PC_12_8h	2505	LT934125.1	139725	139725	-	139725	31.95705	31.95705	139725	139725	1	1	8h	PC_12	8
PC_12_8h	2506	LT934125.1	139785	139785	-	139785	31.95705	31.95705	139785	139785	1	1	8h	PC_12	8
PC_12_8h	2509	LT934125.1	140089	140089	-	140089	31.95705	31.95705	140089	140089	1	1	8h	PC_12	8
PC_12_8h	2510	LT934125.1	140189	140189	-	140189	31.95705	31.95705	140189	140189	1	1	8h	PC_12	8
PC_12_8h	2511	LT934125.1	140513	140513	-	140513	31.95705	31.95705	140513	140513	1	1	8h	PC_12	8
PC_12_8h	2512	LT934125.1	140873	140879	-	140873	63.9141	31.95705	140873	140879	7	7	8h	PC_12	8
PC_12_8h	2515	LT934125.1	141655	141655	-	141655	31.95705	31.95705	141655	141655	1	1	8h	PC_12	8
PC_12_8h	2517	LT934125.1	141914	141914	-	141914	95.871149	95.871149	141914	141914	1	1	8h	PC_12	8
PC_12_8h	2518	LT934125.1	141985	141985	-	141985	31.95705	31.95705	141985	141985	1	1	8h	PC_12	8
PC_12_8h	2521	LT934125.1	142114	142114	-	142114	31.95705	31.95705	142114	142114	1	1	8h	PC_12	8
PC_12_8h	2526	LT934125.1	142717	142717	-	142717	31.95705	31.95705	142717	142717	1	1	8h	PC_12	8
PK_15_12h	4	LT934125.1	779	779	+	779	20.594966	20.594966	779	779	1	1	12h	PK_15	12
PK_15_12h	6	LT934125.1	986	990	+	990	862.700229	622.425629	987	990	4	5	12h	PK_15	12
PK_15_12h	12	LT934125.1	1334	1337	+	1337	80.091533	54.919908	1334	1337	4	4	12h	PK_15	12
PK_15_12h	16	LT934125.1	1600	1603	+	1600	1478.260869	1162.471396	1600	1603	4	4	12h	PK_15	12
PK_15_12h	18	LT934125.1	1815	1815	+	1815	11.441648	11.441648	1815	1815	1	1	12h	PK_15	12
PK_15_12h	19	LT934125.1	1912	1912	+	1912	11.441648	11.441648	1912	1912	1	1	12h	PK_15	12
PK_15_12h	54	LT934125.1	7588	7596	+	7588	718.53547	354.691076	7588	7594	7	9	12h	PK_15	12
PK_15_12h	57	LT934125.1	7811	7811	+	7811	16.018307	16.018307	7811	7811	1	1	12h	PK_15	12
PK_15_12h	75	LT934125.1	9106	9113	+	9113	8590.389016	6549.199085	9107	9113	7	8	12h	PK_15	12
PK_15_12h	77	LT934125.1	9208	9208	+	9208	25.171625	25.171625	9208	9208	1	1	12h	PK_15	12
PK_15_12h	78	LT934125.1	9267	9270	+	9270	12171.624714	10533.180778	9269	9270	2	4	12h	PK_15	12
PK_15_12h	81	LT934125.1	9454	9456	+	9456	36.613272	22.883295	9454	9456	3	3	12h	PK_15	12
PK_15_12h	82	LT934125.1	9548	9556	+	9548	473.684211	290.617849	9548	9550	3	9	12h	PK_15	12
PK_15_12h	83	LT934125.1	9640	9648	+	9646	7210.526316	2082.379863	9643	9646	4	9	12h	PK_15	12
PK_15_12h	85	LT934125.1	9817	9821	+	9817	54.919908	41.189931	9817	9821	5	5	12h	PK_15	12
PK_15_12h	86	LT934125.1	9930	9930	+	9930	38.901602	38.901602	9930	9930	1	1	12h	PK_15	12
PK_15_12h	87	LT934125.1	10075	10161	+	10075	336.384441	80.091533	10075	10156	82	87	12h	PK_15	12
PK_15_12h	89	LT934125.1	10252	10252	+	10252	100.686499	100.686499	10252	10252	1	1	12h	PK_15	12
PK_15_12h	90	LT934125.1	10331	10337	+	10337	34.324943	20.594966	10331	10337	7	7	12h	PK_15	12
PK_15_12h	91	LT934125.1	10431	10433	+	10431	1290.617849	1196.796339	10431	10431	1	3	12h	PK_15	12
PK_15_12h	102	LT934125.1	11788	11800	+	11793	697.940505	178.489703	11791	11798	8	13	12h	PK_15	12
PK_15_12h	106	LT934125.1	12015	12015	+	12015	16.018307	16.018307	12015	12015	1	1	12h	PK_15	12
PK_15_12h	122	LT934125.1	13263	13263	+	13263	20.594966	20.594966	13263	13263	1	1	12h	PK_15	12
PK_15_12h	125	LT934125.1	13440	13440	+	13440	11.441648	11.441648	13440	13440	1	1	12h	PK_15	12
PK_15_12h	126	LT934125.1	13515	13521	+	13515	29.748284	16.018307	13515	13521	7	7	12h	PK_15	12
PK_15_12h	127	LT934125.1	13569	13569	+	13569	29.748284	29.748284	13569	13569	1	1	12h	PK_15	12
PK_15_12h	133	LT934125.1	13902	13902	+	13902	13.729977	13.729977	13902	13902	1	1	12h	PK_15	12
PK_15_12h	134	LT934125.1	13944	13944	+	13944	27.459954	27.459954	13944	13944	1	1	12h	PK_15	12
PK_15_12h	135	LT934125.1	13986	13986	+	13986	13.729977	13.729977	13986	13986	1	1	12h	PK_15	12
PK_15_12h	136	LT934125.1	14042	14048	+	14048	6594.965675	6249.427918	14048	14048	1	7	12h	PK_15	12
PK_15_12h	137	LT934125.1	14136	14136	+	14136	32.036613	32.036613	14136	14136	1	1	12h	PK_15	12
PK_15_12h	138	LT934125.1	14235	14235	+	14235	16.018307	16.018307	14235	14235	1	1	12h	PK_15	12
PK_15_12h	140	LT934125.1	14370	14370	+	14370	16.018307	16.018307	14370	14370	1	1	12h	PK_15	12
PK_15_12h	141	LT934125.1	14439	14439	+	14439	16.018307	16.018307	14439	14439	1	1	12h	PK_15	12
PK_15_12h	142	LT934125.1	14560	14818	+	14818	173.913044	45.76659	14560	14818	259	259	12h	PK_15	12
PK_15_12h	143	LT934125.1	14859	14859	+	14859	20.594966	20.594966	14859	14859	1	1	12h	PK_15	12
PK_15_12h	144	LT934125.1	14930	14930	+	14930	64.073227	64.073227	14930	14930	1	1	12h	PK_15	12
PK_15_12h	145	LT934125.1	15057	15170	+	15170	125.858125	59.496568	15057	15170	114	114	12h	PK_15	12
PK_15_12h	146	LT934125.1	15270	15287	+	15287	107.551487	45.76659	15270	15287	18	18	12h	PK_15	12
PK_15_12h	147	LT934125.1	15344	15351	+	15344	32.036614	20.594966	15344	15351	8	8	12h	PK_15	12
PK_15_12h	148	LT934125.1	15434	15439	+	15434	41.189932	29.748284	15434	15439	6	6	12h	PK_15	12
PK_15_12h	150	LT934125.1	15527	15527	+	15527	45.76659	45.76659	15527	15527	1	1	12h	PK_15	12
PK_15_12h	151	LT934125.1	15609	15802	+	15787	729.977115	75.514874	15615	15787	173	194	12h	PK_15	12
PK_15_12h	152	LT934125.1	15836	15836	+	15836	114.416476	114.416476	15836	15836	1	1	12h	PK_15	12
PK_15_12h	153	LT934125.1	15929	15929	+	15929	50.343249	50.343249	15929	15929	1	1	12h	PK_15	12
PK_15_12h	154	LT934125.1	16052	16108	+	16052	205.949657	70.938215	16052	16108	57	57	12h	PK_15	12
PK_15_12h	168	LT934125.1	19079	19079	+	19079	13.729977	13.729977	19079	19079	1	1	12h	PK_15	12
PK_15_12h	214	LT934125.1	27846	27846	+	27846	13.729977	13.729977	27846	27846	1	1	12h	PK_15	12
PK_15_12h	233	LT934125.1	29465	29465	+	29465	22.883295	22.883295	29465	29465	1	1	12h	PK_15	12
PK_15_12h	240	LT934125.1	30235	30241	+	30240	228.832952	112.128146	30235	30240	6	7	12h	PK_15	12
PK_15_12h	241	LT934125.1	30298	30298	+	30298	11.441648	11.441648	30298	30298	1	1	12h	PK_15	12
PK_15_12h	249	LT934125.1	30932	30938	+	30932	93.821511	77.803204	30932	30938	7	7	12h	PK_15	12
PK_15_12h	252	LT934125.1	31093	31098	+	31098	9864.988559	8089.244851	31096	31098	3	6	12h	PK_15	12
PK_15_12h	253	LT934125.1	31149	31150	+	31149	148.741419	135.011442	31149	31149	1	2	12h	PK_15	12
PK_15_12h	257	LT934125.1	31474	31474	+	31474	22.883295	22.883295	31474	31474	1	1	12h	PK_15	12
PK_15_12h	258	LT934125.1	31609	31690	+	31609	22.883296	11.441648	31609	31690	82	82	12h	PK_15	12
PK_15_12h	260	LT934125.1	31790	31859	+	31859	274.599543	196.796339	31795	31859	65	70	12h	PK_15	12
PK_15_12h	261	LT934125.1	31930	31973	+	31930	50.343249	36.613272	31930	31973	44	44	12h	PK_15	12
PK_15_12h	262	LT934125.1	32013	32038	+	32038	80899.313501	49162.471396	32036	32038	3	26	12h	PK_15	12
PK_15_12h	263	LT934125.1	32080	32102	+	32091	350.114418	153.318078	32080	32095	16	23	12h	PK_15	12
PK_15_12h	264	LT934125.1	32131	32185	+	32161	613.272313	155.606407	32135	32179	45	55	12h	PK_15	12
PK_15_12h	265	LT934125.1	32256	32322	+	32256	86.956523	29.748284	32256	32322	67	67	12h	PK_15	12
PK_15_12h	286	LT934125.1	34749	34749	+	34749	11.441648	11.441648	34749	34749	1	1	12h	PK_15	12
PK_15_12h	330	LT934125.1	44807	44812	+	44812	16272.311212	13242.562929	44810	44812	3	6	12h	PK_15	12
PK_15_12h	332	LT934125.1	44946	44946	+	44946	18.306636	18.306636	44946	44946	1	1	12h	PK_15	12
PK_15_12h	334	LT934125.1	45058	45058	+	45058	16.018307	16.018307	45058	45058	1	1	12h	PK_15	12
PK_15_12h	337	LT934125.1	45264	45264	+	45264	13.729977	13.729977	45264	45264	1	1	12h	PK_15	12
PK_15_12h	338	LT934125.1	45313	45313	+	45313	20.594966	20.594966	45313	45313	1	1	12h	PK_15	12
PK_15_12h	339	LT934125.1	45394	45394	+	45394	16.018307	16.018307	45394	45394	1	1	12h	PK_15	12
