sample	cluster_id	peak_id	chr	strand	cluster_start	cluster_end	peak_pos	gamma_TSS	gamma_shape	gamma_rate	sn_TSS	sn_location	sn_scale	sn_skew
PK_15_2h	1973	2	LT934125.1	-	92906	92966	92935.9811504885	92933	3.74330673019259	1.0079220502887	92934	-2.2890310988633	1.77491020248047	0.612523944997002
PK_15_6h	1973	1	LT934125.1	-	92903	92963	92933.0000433477	92933	7.48957216045555	2.09848727188202	92934	0.628337310426301	1.25245102512873	0.653101405629065
PK_15_6h	1973	2	LT934125.1	-	92906	92966	92935.9997832617	92933	7.48957216045555	2.09848727188202	92934	-2.37140260360027	1.25245102512873	0.653101405629066
PK_15_6h	1973	3	LT934125.1	-	92904	92964	92933.9999566523	92933	7.48957216045555	2.09848727188202	92934	-0.371575994239523	1.25245102512873	0.653101405629065
PK_15_6h	1973	4	LT934125.1	-	92901	92961	92931.0002167383	92933	7.48957216045555	2.09848727188202	92934	2.62816391978705	1.25245102512873	0.653101405629065
PK_15_6h	1973	5	LT934125.1	-	92902	92962	92932.000130043	92933	7.48957216045555	2.09848727188202	92934	1.62825061510667	1.25245102512873	0.653101405629063
PK_15_6h	1973	6	LT934125.1	-	92905	92965	92934.999869957	92933	7.48957216045555	2.09848727188202	92934	-1.3714892989199	1.25245102512873	0.653101405629065
PK_15_8h	1973	1	LT934125.1	-	92903	92963	92932.9987867103	92933	9.96375091357168	2.8468818166759				
PK_15_8h	1973	2	LT934125.1	-	92906	92966	92935.9936908117	92933	9.96375091357168	2.8468818166759				
PK_15_8h	1973	3	LT934125.1	-	92904	92964	92934.0012132897	92933	9.96375091357168	2.8468818166759				
PK_15_8h	1973	4	LT934125.1	-	92901	92961	92931.0063091883	92933	9.96375091357168	2.8468818166759				
PK_15_8h	1973	5	LT934125.1	-	92902	92962	92932.0087357677	92933	9.96375091357168	2.8468818166759				
PK_15_8h	1973	6	LT934125.1	-	92905	92965	92935.0036398691	92933	9.96375091357168	2.8468818166759				
PC_12_6h	1975	1	LT934125.1	-	93049	93109	93079.1749221427							
C6_12h	1975	1	LT934125.1	-	93063	93123	93093.0475608691	93091	1.02251079367806	0.127797375097708	93099	5.95243913088052	6.2449979983984	-2.91738196094566e-17
C6_12h	1975	2	LT934125.1	-	93075	93135	93104.9524391309	93091	1.02251079367806	0.127797375097708	93099	-6.34021601770538	5.68593101498239	-0.995149676118656
C6_8h	1977	1	LT934125.1	-	93189	93249	93218.5075058729	93204	1.33767255951034	0.0498130203914314				
C6_8h	1977	2	LT934125.1	-	93217	93277	93247.4871143285	93210	0.6835334766922	0.0561777567071215				
C6_8h	1977	3	LT934125.1	-	93169	93229	93198.6905677378	93183	1.24155250441846	0.0396189856587076				
PC_12_8h	1976	1	LT934125.1	-	93185	93245	93215.0990028436							
PC_12_8h	1976	2	LT934125.1	-	93159	93219	93188.7468900257							
C6_12h	1977	1	LT934125.1	-	93211	93271	93240.9782445411	93224	1.27948874866201	0.0592098155082835	93241	-0.421569555182481	13.8829562483055	0.362359017630551
C6_12h	1977	2	LT934125.1	-	93192	93252	93221.7026753953	93223	1.31165185631143	0.0786196647824592	93236	13.9651229188809	9.54862646780932	-0.950149562802893
C6_12h	1977	3	LT934125.1	-	93234	93294	93264.0219700613	93239	1.45736846957101	0.12205507685711	93248	-16.2834226937288	8.98494136502811	0.995149676118656
PC_12_8h	1980	1	LT934125.1	-	93386	93446	93415.8051794757							
C6_12h	1981	1	LT934125.1	-	93423	93483	93453.4888756828	93449	1.93033969442932	0.111140787002844	93458	4.8221226377291	9.85960989385922	0.623515944760649
C6_12h	1981	2	LT934125.1	-	93440	93500	93470.3498351501	93449	1.93033969442932	0.111140787002844	93458	-12.0388368296035	9.85960989385922	0.623515944760648
PK_15_6h	1981	1	LT934125.1	-	93436	93496	93465.9211883632	93455	1.39656254611053	0.132981975169885	93462	-4.19825643262959	4.82688940593473	-0.995149676118656
PK_15_6h	1981	2	LT934125.1	-	93423	93483	93453.0193657781	93455	1.39656254611053	0.132981975169885	93462	8.70356615245908	4.82688940593473	-0.995149676118656
PK_15_8h	1981	1	LT934125.1	-	93426	93486	93455.8451454013	93453	1.11305701121815	0.0916956402855476	93465	9.04908203113284	9.12887535983934	0.995149676118656
C6_6h	1983	1	LT934125.1	-	93624	93684	93653.8953116706	93654	23.0025811750113	5.94889226836464				
PC_12_4h	1983	1	LT934125.1	-	93624	93684	93653.9933860214	93651	5.32581393818939	0.546999110094009	93652	-2.33775436747018	1.80963411817054	-0.995149676118656
PC_12_4h	1983	2	LT934125.1	-	93614	93674	93644.0066139786	93651	5.32581393818939	0.546999110094009	93652	7.64901767534539	1.80963411817054	-0.995149676118656
PC_12_4h	1983	3	LT934125.1	-	93622	93682	93651.9916800782	93651	5.32581393818939	0.546999110094009	93652	-0.336048424241737	1.80963411817054	-0.995149676118656
PC_12_4h	1983	4	LT934125.1	-	93620	93680	93649.989974135	93651	5.32581393818939	0.546999110094009	93652	1.66565751897216	1.80963411817054	-0.995149676118656
PC_12_4h	1983	5	LT934125.1	-	93617	93677	93647.0091728934	93651	5.32581393818939	0.546999110094009	93652	4.64645876051728	1.80963411817054	-0.995149676118656
PC_12_4h	1983	6	LT934125.1	-	93623	93683	93652.9925330498	93651	5.32581393818939	0.546999110094009	93652	-1.33690139585596	1.80963411817054	-0.995149676118656
PC_12_8h	1983	1	LT934125.1	-	93624	93684	93653.9535116679	93653	5.79603205186541	0.673130485718955				
PC_12_8h	1983	2	LT934125.1	-	93654	93714	93683.9975689294	93652	0.753607009542077	0.269119821243126				
PK_15_6h	1983	1	LT934125.1	-	93624	93684	93653.9970718598	93653	14.1914829502572	3.00421741331949				
PK_15_6h	1983	2	LT934125.1	-	93622	93682	93651.9944371257	93653	14.1914829502572	3.00421741331949				
PK_15_6h	1983	3	LT934125.1	-	93620	93680	93650.0029281402	93653	14.1914829502572	3.00421741331949				
PK_15_6h	1983	4	LT934125.1	-	93621	93681	93651.0042455072	93653	14.1914829502572	3.00421741331949				
PK_15_8h	1983	1	LT934125.1	-	93624	93684	93653.9988577476	93654	19.3186508645107	4.03217427516955				
PK_15_8h	1983	2	LT934125.1	-	93622	93682	93651.9947536542	93654	19.3186508645107	4.03217427516955				
PK_15_8h	1983	3	LT934125.1	-	93620	93680	93650.0011422524	93654	19.3186508645107	4.03217427516955				
PK_15_8h	1983	4	LT934125.1	-	93621	93681	93650.9979479533	93654	19.3186508645107	4.03217427516955				
PK_15_8h	1983	5	LT934125.1	-	93623	93683	93653.0125447383	93654	19.3186508645107	4.03217427516955				
C6_12h	1983	1	LT934125.1	-	93624	93684	93653.9930912986	93654	22.9443030068829	5.84558696384484				
C6_12h	1983	2	LT934125.1	-	93621	93681	93650.9947149102	93654	23.1402515127486	5.8796372081251				
C6_12h	1983	3	LT934125.1	-	93623	93683	93652.9982383034	93654	22.9443030068829	5.84558696384484				
C6_12h	1983	4	LT934125.1	-	93627	93687	93657.0052850898	93654	22.9443030068829	5.84558696384484				
C6_12h	1983	5	LT934125.1	-	93622	93682	93652.0033853082	93654	22.9443030068829	5.84558696384484				
PC_12_6h	1983	1	LT934125.1	-	93624	93684	93653.9921383952	93654	11.254244397123	2.9053302759049				
PC_12_6h	1983	2	LT934125.1	-	93621	93681	93651.0047285737	93654	11.254244397123	2.9053302759049				
PC_12_6h	1983	3	LT934125.1	-	93622	93682	93651.9795675681	93654	11.254244397123	2.9053302759049				
PC_12_6h	1983	4	LT934125.1	-	93627	93687	93656.9952714263	93654	11.254244397123	2.9053302759049				
PK_15_12h	1983	1	LT934125.1	-	93624	93684	93653.9969777465	93654	17.0600021146052	4.47699223800936				
PK_15_12h	1983	2	LT934125.1	-	93621	93681	93651.0030222535	93654	17.0600021146052	4.47699223800936				
PK_15_12h	1983	3	LT934125.1	-	93622	93682	93652.0036974048	93654	17.0600021146052	4.47699223800936				
PK_15_12h	1983	4	LT934125.1	-	93623	93683	93652.9963025952	93654	17.0600021146052	4.47699223800936				
PK_15_4h	1983	1	LT934125.1	-	93624	93684	93653.90516237	93654	5.10200399832724	1.15610843586278				
PK_15_4h	1983	3	LT934125.1	-	93648	93708	93678.1720348857	93652	1.3706526649441	0.196934519790115				
C6_8h	1983	1	LT934125.1	-	93624	93684	93654.0013031233	93654	30.53243107421	10.4792441181665				
C6_8h	1983	2	LT934125.1	-	93622	93682	93651.9986968767	93654	30.6168391236233	10.4990213975891				
C6_8h	1983	3	LT934125.1	-	93623	93683	93653.0028205722	93654	30.53243107421	10.4792441181665				
C6_4h	1983	1	LT934125.1	-	93624	93684	93654.003236601							
C6_4h	1983	2	LT934125.1	-	93623	93683	93653.0129100279							
PC_12_12h	1983	1	LT934125.1	-	93624	93684	93654.0040442038	93654	12.9790628112114	12.0130611825669				
PC_12_12h	1983	2	LT934125.1	-	93627	93687	93656.9959557962	93654	12.9790628112114	12.0130611825669				
PC_12_12h	1983	3	LT934125.1	-	93625	93685	93655.0013480679	93654	12.9790628112114	12.0130611825669				
C6_8h	1995	1	LT934125.1	-	94496	94556	94525.9812013816	94526	15.0713277554328	0.80045692250483	94527	0.692496067385099	2.77004023123919	-0.396667102525579
C6_8h	1995	2	LT934125.1	-	94499	94559	94529.041883105	94526	15.0713277554328	0.80045692250483	94527	-2.36818565599327	2.77004023123919	-0.396667102525579
C6_8h	1995	3	LT934125.1	-	94506	94566	94535.9872762465	94526	15.0713277554328	0.80045692250483	94527	-9.31357879749788	2.77004023123919	-0.396667102525579
C6_8h	1995	5	LT934125.1	-	94479	94539	94509.0297333752	94522	11.9185883526331	0.258071427589686	94525	15.8870354491349	4.88960023103527	-0.797639652116789
C6_8h	1995	6	LT934125.1	-	94465	94525	94495.1389470922	94487	1.25173412720049	0.0368086001816094				
C6_8h	1995	7	LT934125.1	-	94465	94525	94494.7857915087	94487	1.25173412720049	0.0368086001816094				
C6_8h	1995	8	LT934125.1	-	94466	94526	94495.8452582591	94519	7.86638429155873	0.177155807738401				
C6_8h	1995	11	LT934125.1	-	94471	94531	94501.3780290668	94522	11.836639167244	0.257063093454149	94524	22.8882073193871	4.36874181719652	-0.995149676118656
C6_8h	1995	12	LT934125.1	-	94464	94524	94493.7263247583	94487	1.25173412720049	0.0368086001816094				
C6_8h	1995	13	LT934125.1	-	94466	94526	94496.1984138426	94519	7.86638429155873	0.177155807738401				
C6_8h	1995	14	LT934125.1	-	94471	94531	94500.9071549555	94522	11.836639167244	0.257063093454149	94524	23.3590814306716	4.36874181719652	-0.995149676118656
C6_8h	1995	16	LT934125.1	-	94464	94524	94494.3149173974	94487	1.25173412720049	0.0368086001816094				
C6_8h	1995	17	LT934125.1	-	94467	94527	94497.3755991208	94519	7.86638429155873	0.177155807738401				
C6_8h	1995	19	LT934125.1	-	94467	94527	94497.1401620652	94519	7.86638429155873	0.177155807738401				
C6_8h	1995	20	LT934125.1	-	94470	94530	94500.4362808442	94522	11.836639167244	0.257063093454149	94524	23.8299555419561	4.36874181719652	-0.995149676118656
C6_8h	1995	21	LT934125.1	-	94467	94527	94496.9047250095	94519	7.86638429155873	0.177155807738401				
C6_8h	1995	22	LT934125.1	-	94468	94528	94497.9641917599	94519	8.02981638019071	0.180519949580434				
C6_8h	1995	23	LT934125.1	-	94469	94529	94499.259095566	94522	11.6817964590225	0.254010946153995	94524	24.4122391375718	4.10513377209159	-0.995149676118656
C6_8h	1995	25	LT934125.1	-	94469	94529	94499.4945326216	94522	11.6817964590225	0.254010946153995	94524	24.1768020819296	4.10513377209159	-0.995149676118656
C6_8h	1995	26	LT934125.1	-	94468	94528	94498.4350658712	94519	8.02981638019071	0.180519949580434				
C6_8h	1995	28	LT934125.1	-	94469	94529	94499.0236585103	94522	11.6817964590225	0.254010946153995	94524	24.6476761932141	4.10513377209159	-0.995149676118656
C6_8h	1995	30	LT934125.1	-	94469	94529	94498.6705029268	94522	11.6817964590225	0.254010946153995	94524	25.000831776692	4.10513377209159	-0.995149676118656
C6_8h	1995	31	LT934125.1	-	94470	94530	94500.0831252607	94522	11.836639167244	0.257063093454149	94524	24.183111125434	4.36874181719652	-0.995149676118656
C6_6h	1995	1	LT934125.1	-	94496	94556	94526.0388880258	94523	5.9076973444748	0.335630401254192	94525	-1.23657568464173	3.22954262697143	-0.995149676118656
C6_6h	1995	2	LT934125.1	-	94499	94559	94528.823503069	94523	5.9076973444748	0.335630401254192	94525	-4.02119072781411	3.22954262697143	-0.995149676118656
C6_6h	1995	3	LT934125.1	-	94489	94549	94519.0773504179	94523	5.9076973444748	0.335630401254192	94525	5.72496192327466	3.22954262697143	-0.995149676118656
C6_6h	1995	4	LT934125.1	-	94479	94539	94509.0217960953	94523	5.9076973444748	0.335630401254192	94525	15.7805162458238	3.22954262697143	-0.995149676118656
PK_15_4h	1995	1	LT934125.1	-	94496	94556	94525.9826637919	94524	4.55542915130121	0.223645579142254	94529	2.95943787751963	7.57154046685683	0.483687704622969
PK_15_4h	1995	2	LT934125.1	-	94499	94559	94528.7826497895	94524	4.55542915130121	0.223645579142254	94529	0.159451879878867	7.57154046685683	0.483687704622969
PK_15_4h	1995	3	LT934125.1	-	94524	94584	94553.9825237683	94524	0.986959114903078	0.153173060021168	94534	-20.078503558158	6.81416537449018	0.995149676118656
PK_15_4h	1995	4	LT934125.1	-	94479	94539	94509.0610092844	94523	6.25953176940667	0.341685580220098	94525	16.2739630428033	2.82143957447706	-0.995149676118656
PK_15_4h	1995	6	LT934125.1	-	94514	94574	94543.5130109076	94524	0.986959114903078	0.153173060021168	94534	-9.60899069741616	6.81416537449018	0.995149676118656
PK_15_4h	1995	7	LT934125.1	-	94514	94574	94543.9999649941	94524	0.986959114903078	0.153173060021168	94534	-10.0959447839636	6.81416537449018	0.995149676118656
PK_15_4h	1995	8	LT934125.1	-	94513	94573	94542.9043182994	94524	0.986959114903078	0.153173060021168	94534	-9.00029808923908	6.81416537449018	0.995149676118656
PK_15_4h	1995	9	LT934125.1	-	94512	94572	94541.8086716046	94524	0.986959114903078	0.153173060021168	94534	-7.90465139449996	6.81416537449018	0.995149676118656
PK_15_4h	1995	10	LT934125.1	-	94512	94572	94542.2956256912	94524	0.986959114903078	0.153173060021168	94534	-8.39160548104744	6.81416537449018	0.995149676118656
PK_15_4h	1995	11	LT934125.1	-	94514	94574	94544.4869190807	94524	0.986959114903078	0.153173060021168	94534	-10.5828988705111	6.81416537449018	0.995149676118656
C6_12h	1995	1	LT934125.1	-	94496	94556	94526.0358179205	94526	4.16681729171145	0.571028722665297	94528	2.22097928448051	4.02554204923255	0.819734095036116
C6_12h	1995	2	LT934125.1	-	94499	94559	94529.0267480943	94526	4.16681729171145	0.571028722665297	94528	-0.769950849690877	4.0255420503779	0.819734111076462
C6_12h	1995	3	LT934125.1	-	94493	94553	94523.2318208826	94526	7.91080863288959	1.20519053416053	94527	3.4500445354962	2.22248508584778	0.438774062254532
C6_12h	1995	4	LT934125.1	-	94524	94584	94553.9823217319	94525	1.81323185026812	0.340425986369461	94531	-23.473808798945	4.97186036102437	0.995149676118656
C6_12h	1995	5	LT934125.1	-	94491	94551	94521.0820898201	94526	7.91080863288959	1.20519053416053	94527	5.59977559792162	2.22248508584778	0.438774062254532
C6_12h	1995	6	LT934125.1	-	94535	94595	94565.0113767478	94552	3.39072735186077	0.202946919484725	94557	-8.30547051846851	6.55085817190396	-0.213979928349986
C6_12h	1995	7	LT934125.1	-	94511	94571	94540.9904687895	94525	2.99159918391632	0.376457008448649	94530	-11.3898143421531	5.33442208591868	0.894064730341661
C6_12h	1995	8	LT934125.1	-	94520	94580	94549.9632593109	94525	2.99159918391632	0.376457008448649	94530	-20.3626048635626	5.33442208591868	0.89406473034166
C6_12h	1995	9	LT934125.1	-	94532	94592	94562.020446574	94552	3.39072735186077	0.202946919484725	94557	-5.31454034467505	6.55085817190395	-0.213979928349985
PK_15_6h	1995	1	LT934125.1	-	94496	94556	94525.9892313039	94526	4.59737608731107	0.629880129886777	94528	2.18301097948553	3.82166598675196	0.79844537639998
PK_15_6h	1995	2	LT934125.1	-	94499	94559	94528.8948622369	94526	4.59737608731107	0.629880129886777	94528	-0.722619953504351	3.82166598675196	0.79844537639998
PK_15_6h	1995	3	LT934125.1	-	94491	94551	94521.2210164395	94526	9.41076702943355	1.42874052848349	94527	5.35663454745099	1.75961492764001	-0.245162410119397
PK_15_6h	1995	4	LT934125.1	-	94524	94584	94554.0024936323	94526	2.84659578866677	0.620354478892459	94529	-25.0203377954387	3.36438230956484	0.947637426014861
PK_15_6h	1995	5	LT934125.1	-	94507	94567	94537.4627483214	94526	4.59737608731107	0.629880129886777	94528	-9.29050603799713	3.82166598675196	0.798445376399979
PK_15_6h	1995	6	LT934125.1	-	94508	94568	94537.6862583931	94526	4.59737608731107	0.629880129886777	94528	-9.51401610976335	3.82166598675196	0.798445376399979
PK_15_6h	1995	7	LT934125.1	-	94507	94567	94537.0902315351	94526	4.59737608731107	0.629880129886777	94528	-8.91798925171041	3.82166598675196	0.79844537639998
PK_15_6h	1995	8	LT934125.1	-	94508	94568	94538.0587751794	94526	4.59737608731107	0.629880129886777	94528	-9.88653289605007	3.82166598675196	0.798445376399979
PK_15_6h	1995	9	LT934125.1	-	94508	94568	94537.9097684649	94526	4.59737608731107	0.629880129886777	94528	-9.73752618154411	3.82166598675196	0.79844537639998
PK_15_6h	1995	10	LT934125.1	-	94510	94570	94539.9958624681	94526	4.59737608731107	0.629880129886777	94528	-11.8236201847148	3.82166598675196	0.798445376399979
PK_15_6h	1995	11	LT934125.1	-	94507	94567	94536.6432113916	94526	4.59737608731107	0.629880129886777	94528	-8.47096910817798	3.82166598675196	0.79844537639998
PK_15_6h	1995	12	LT934125.1	-	94507	94567	94536.9412248206	94526	4.59737608731107	0.629880129886777	94528	-8.76898253720445	3.82166598675196	0.798445376399981
PK_15_6h	1995	13	LT934125.1	-	94510	94570	94539.6233456818	94526	4.59737608731107	0.629880129886777	94528	-11.4511033984427	3.82166598675196	0.798445376399981
PK_15_6h	1995	14	LT934125.1	-	94510	94570	94540.3683792544	94526	4.59737608731107	0.629880129886777	94528	-12.1961369710016	3.82166598675196	0.798445376399981
PK_15_6h	1995	15	LT934125.1	-	94509	94569	94538.5802986802	94526	4.59737608731107	0.629880129886777	94528	-10.4080563968428	3.82166598675196	0.798445376399981
PK_15_6h	1995	16	LT934125.1	-	94513	94573	94542.9759967584	94526	4.59737608731107	0.629880129886777	94528	-14.8037544749795	3.82166598675196	0.798445376399981
PK_15_6h	1995	17	LT934125.1	-	94513	94573	94543.1250034729	94526	4.59737608731107	0.629880129886777	94528	-14.9527611894855	3.82166598675196	0.798445376399981
PK_15_6h	1995	18	LT934125.1	-	94509	94569	94538.803808752	94526	4.59737608731107	0.629880129886777	94528	-10.631566468609	3.82166598675196	0.79844537639998
PK_15_6h	1995	19	LT934125.1	-	94510	94570	94540.1448691826	94526	4.59737608731107	0.629880129886777	94528	-11.9726268992354	3.82166598675196	0.798445376399981
PK_15_6h	1995	20	LT934125.1	-	94511	94571	94541.0389094697	94526	4.59737608731107	0.629880129886777	94528	-12.8666671863148	3.82166598675196	0.79844537639998
PK_15_6h	1995	21	LT934125.1	-	94512	94572	94541.5604329705	94526	4.59737608731107	0.629880129886777	94528	-13.3881906871074	3.82166598675196	0.79844537639998
PK_15_6h	1995	22	LT934125.1	-	94511	94571	94540.8899027552	94526	4.59737608731107	0.629880129886777	94528	-12.7176604717942	3.82166598675196	0.798445376399981
PK_15_6h	1995	23	LT934125.1	-	94509	94569	94539.3253322528	94526	4.59737608731107	0.629880129886777	94528	-11.1530899694162	3.82166598675196	0.798445376399979
PK_15_6h	1995	24	LT934125.1	-	94516	94576	94545.8816276913	94526	4.59737608731107	0.629880129886777	94528	-17.7093854079694	3.82166598675196	0.798445376399979
PK_15_6h	1995	25	LT934125.1	-	94509	94569	94538.9528154665	94526	4.59737608731107	0.629880129886777	94528	-10.7805731831295	3.82166598675196	0.79844537639998
PK_15_6h	1995	26	LT934125.1	-	94513	94573	94542.6034799721	94526	4.59737608731107	0.629880129886777	94528	-14.4312376886928	3.82166598675196	0.79844537639998
PK_15_6h	1995	27	LT934125.1	-	94511	94571	94541.411426256	94526	4.59737608731107	0.629880129886777	94528	-13.2391839725869	3.82166598675196	0.79844537639998
PK_15_6h	1995	28	LT934125.1	-	94514	94574	94544.4660639035	94526	4.59737608731107	0.629880129886777	94528	-16.2938216200973	3.82166598675196	0.798445376399979
PK_15_6h	1995	29	LT934125.1	-	94515	94575	94545.3601041906	94526	4.59737608731107	0.629880129886777	94528	-17.1878619071767	3.82166598675196	0.79844537639998
PK_15_6h	1995	30	LT934125.1	-	94506	94566	94536.4197013198	94526	4.59737608731107	0.629880129886777	94528	-8.24745903641177	3.82166598675196	0.79844537639998
PK_15_6h	1995	31	LT934125.1	-	94514	94574	94543.5720236164	94526	4.59737608731107	0.629880129886777	94528	-15.3997813330325	3.82166598675196	0.798445376399979
PK_15_6h	1995	32	LT934125.1	-	94508	94568	94538.4312919657	94526	4.59737608731107	0.629880129886777	94528	-10.2590496823368	3.82166598675196	0.79844537639998
C6_4h	1995	1	LT934125.1	-	94496	94556	94526.032743275							
C6_4h	1995	2	LT934125.1	-	94499	94559	94528.8934324872							
PC_12_12h	1995	1	LT934125.1	-	94496	94556	94526.0055690862	94526	3.6018940306381	2.61958862917065				
PC_12_12h	1995	2	LT934125.1	-	94499	94559	94528.9944309138	94526	3.6018940306381	2.61958862917065				
PC_12_4h	1995	1	LT934125.1	-	94499	94559	94528.9494358505	94526	2.39334838331194	0.957357740736808				
PC_12_4h	1995	2	LT934125.1	-	94496	94556	94526.0505641495	94526	2.39334838331194	0.957357740736808				
PC_12_6h	1995	1	LT934125.1	-	94496	94556	94526.0788740098	94526	1.82427615321402	0.826624751805856	94528	1.8264531624725	1.46982011682429	0.995149676118656
PC_12_6h	1995	2	LT934125.1	-	94499	94559	94528.5450487387	94526	1.82427615321402	0.826624751805856	94528	-0.639721566448537	1.46982011682429	0.995149676118656
PC_12_6h	1995	3	LT934125.1	-	94535	94595	94565.0092036591							
PC_12_6h	1995	4	LT934125.1	-	94506	94566	94536.0316505943	94520	0.597589721500976	0.0880436395111063	94537	0.763466315678046	8.32824867111857	0.995149676118656
PC_12_6h	1995	5	LT934125.1	-	94522	94582	94552.4140970079	94520	0.597589721500976	0.0880436395111063	94537	-15.6189800978614	8.32824867111864	0.995149676118656
PC_12_6h	1995	6	LT934125.1	-	94522	94582	94552.0617863323	94520	0.597589721500976	0.0880436395111063	94537	-15.2666694223013	8.32824867111864	0.995149676118656
PC_12_6h	1995	7	LT934125.1	-	94521	94581	94551.1810096434	94520	0.597589721500976	0.0880436395111063	94537	-14.3858927334082	8.32824867111862	0.995149676118656
PC_12_6h	1995	8	LT934125.1	-	94524	94584	94553.5591067035	94520	0.597589721500976	0.0880436395111063	94537	-16.7639897934428	8.32824867111864	0.995149676118656
PC_12_6h	1995	9	LT934125.1	-	94522	94582	94551.8856309945	94520	0.597589721500976	0.0880436395111063	94537	-15.0905140845285	8.32824867111864	0.995149676118656
PC_12_6h	1995	10	LT934125.1	-	94522	94582	94551.533320319	94520	0.597589721500976	0.0880436395111063	94537	-14.7382034089684	8.32824867111862	0.995149676118656
PC_12_6h	1995	11	LT934125.1	-	94520	94580	94550.3883106234	94520	0.597589721500976	0.0880436395111063	94537	-13.5931937134015	8.32824867111864	0.995149676118656
PC_12_6h	1995	12	LT934125.1	-	94523	94583	94552.9425630212	94520	0.597589721500976	0.0880436395111063	94537	-16.147446111209	8.32824867111862	0.995149676118656
PC_12_6h	1995	13	LT934125.1	-	94525	94585	94554.7921940679	94520	0.597589721500976	0.0880436395111063	94537	-17.9970771578961	8.32824867111862	0.995149676118656
PC_12_6h	1995	14	LT934125.1	-	94517	94577	94547.0413592056	94520	0.597589721500976	0.0880436395111063	94537	-10.2462422955729	8.32824867111857	0.995149676118656
PC_12_6h	1995	15	LT934125.1	-	94523	94583	94553.2067960279	94520	0.597589721500976	0.0880436395111063	94537	-16.4116791178827	8.32824867111862	0.995149676118656
PC_12_6h	1995	16	LT934125.1	-	94517	94577	94546.7771261989	94520	0.597589721500976	0.0880436395111063	94537	-9.98200928891366	8.32824867111862	0.995149676118656
PC_12_6h	1995	17	LT934125.1	-	94524	94584	94553.911417379	94520	0.597589721500976	0.0880436395111063	94537	-17.116300469003	8.32824867111864	0.995149676118656
PC_12_6h	1995	18	LT934125.1	-	94516	94576	94546.2486601856	94520	0.597589721500976	0.0880436395111063	94537	-9.45354327556623	8.32824867111857	0.995149676118656
PC_12_6h	1995	19	LT934125.1	-	94520	94580	94550.1240776167	94520	0.597589721500976	0.0880436395111063	94537	-13.3289607067278	8.32824867111864	0.995149676118656
PC_12_6h	1995	20	LT934125.1	-	94516	94576	94545.9844271789	94520	0.597589721500976	0.0880436395111063	94537	-9.18931026889248	8.32824867111857	0.995149676118656
PC_12_6h	1995	21	LT934125.1	-	94520	94580	94549.9479222789	94520	0.597589721500976	0.0880436395111063	94537	-13.1528053689404	8.32824867111864	0.995149676118656
PC_12_6h	1995	22	LT934125.1	-	94521	94581	94550.8286989678	94520	0.597589721500976	0.0880436395111063	94537	-14.0335820578481	8.32824867111862	0.995149676118656
PC_12_6h	1995	23	LT934125.1	-	94525	94585	94554.5279610612	94520	0.597589721500976	0.0880436395111063	94537	-17.7328441512224	8.32824867111862	0.995149676118656
PC_12_6h	1995	24	LT934125.1	-	94525	94585	94555.3206600812	94520	0.597589721500976	0.0880436395111063	94537	-18.525543171229	8.32824867111864	0.995149676118656
PC_12_6h	1995	25	LT934125.1	-	94526	94586	94556.2014367701	94520	0.597589721500976	0.0880436395111063	94537	-19.4063198601367	8.32824867111864	0.995149676118656
PC_12_6h	1995	26	LT934125.1	-	94519	94579	94548.7148349145	94520	0.597589721500976	0.0880436395111063	94537	-11.9197180044872	8.32824867111864	0.995149676118656
PC_12_6h	1995	27	LT934125.1	-	94517	94577	94546.5128931922	94520	0.597589721500976	0.0880436395111063	94537	-9.71777628223992	8.32824867111862	0.995149676118656
PC_12_6h	1995	28	LT934125.1	-	94515	94575	94545.10365049	94520	0.597589721500976	0.0880436395111063	94537	-8.30853357999939	8.32824867111857	0.995149676118656
PC_12_6h	1995	29	LT934125.1	-	94518	94578	94547.9221358945	94520	0.597589721500976	0.0880436395111063	94537	-11.1270189844805	8.32824867111862	0.995149676118656
PC_12_6h	1995	30	LT934125.1	-	94526	94586	94555.7610484257	94520	0.597589721500976	0.0880436395111063	94537	-18.9659315156902	8.32824867111859	0.995149676118656
PC_12_6h	1995	31	LT934125.1	-	94520	94580	94549.5956116034	94520	0.597589721500976	0.0880436395111063	94537	-12.8004946933803	8.32824867111864	0.995149676118656
PC_12_6h	1995	32	LT934125.1	-	94517	94577	94547.3055922123	94520	0.597589721500976	0.0880436395111063	94537	-10.5104753022467	8.32824867111857	0.995149676118656
PC_12_6h	1995	33	LT934125.1	-	94519	94579	94549.1552232589	94520	0.597589721500976	0.0880436395111063	94537	-12.3601063489337	8.32824867111864	0.995149676118656
PC_12_6h	1995	34	LT934125.1	-	94525	94585	94555.496815419	94520	0.597589721500976	0.0880436395111063	94537	-18.7016985090164	8.32824867111862	0.995149676118656
PC_12_6h	1995	35	LT934125.1	-	94518	94578	94548.3625242389	94520	0.597589721500976	0.0880436395111063	94537	-11.5674073289271	8.32824867111862	0.995149676118656
PC_12_6h	1995	36	LT934125.1	-	94517	94577	94547.48174755	94520	0.597589721500976	0.0880436395111063	94537	-10.686630640034	8.32824867111857	0.995149676118656
PC_12_6h	1995	37	LT934125.1	-	94516	94576	94545.5440388344	94520	0.597589721500976	0.0880436395111063	94537	-8.74892192444593	8.32824867111857	0.995149676118656
