seqnames	strand	TR_ID	TR_start	TR_end	correct_tss	correct_tes	sample	count
3	+	161991	40001326	40003108	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
13	-	161992	96991664	96994309	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
15	-	161993	26382046	26384214	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
2	+	161994	151736733	151737434	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	+	161995	52227719	52229419	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	161996	120555	121345	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
18	-	161997	3842322	3843033	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
14	+	43551	132712695	132715353	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
3	+	161998	40001326	40003109	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	161999	53647	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	162000	53648	55160	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162001	52460	52600	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
12	+	162002	51552866	51553075	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162003	15471	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	33126	14923345	14923527	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162004	80352	81337	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
13	+	162005	24079742	24081526	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
5	-	162006	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162007	28427	28615	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	31078	116177	116675	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	31077	127042	127540	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	162008	30920809	30921357	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	162009	64129679	64131842	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	-	162010	90508975	90509076	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
AEMK02000694.1	-	162011	187126	187460	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000156.1	+	162012	81290	81622	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	+	162013	21624610	21624941	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
7	-	162014	23658086	23662765	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	18475	38719523	38720417	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	-	162015	46994251	46994506	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162016	16584	17327	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162017	125196	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162018	125066	126149	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	146196	118876	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	103717	102361	102509	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	103718	141208	141356	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162019	54245	55159	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162020	53740	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
6	+	162021	54578406	54579794	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	162022	164476274	164477343	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162023	86130	88797	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
13	-	162024	30329866	30330016	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
8	+	162025	55720979	55722981	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	+	162026	115868570	115868895	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162027	119247	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162028	16579	18559	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162029	118881	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
6	+	162030	70711292	70711718	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162031	15733	16221	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162032	55268	55718	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	124726	15547	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
3	+	162033	109199333	109201021	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
12	-	162034	47601158	47602127	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
X	+	114703	42704753	42707587	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162035	127089	127713	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162036	116004	116628	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	134432	16581	17035	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
14	+	162037	40510587	40511758	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
1	+	162038	82180015	82180314	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162039	116471	116674	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162040	127043	127246	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	162041	982032	982251	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	+	162042	126837608	126840126	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
4	-	162043	104353506	104353768	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162044	127087	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162045	114985	116630	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	162046	15150229	15153590	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162047	125555	126131	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	25803	120283	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
5	-	162048	46763563	46763691	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	-	162049	64244397	64245130	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162050	16581	19473	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
18	-	162051	18332270	18334101	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162052	126759	127026	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162053	116691	116956	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162054	86130	86288	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162055	14742	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
9	+	162056	9629072	9630400	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	65415	92067	92269	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
4	+	162057	97237802	97239082	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	42437	111454860	111455268	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
8	-	162058	1710527	1714478	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	162059	64129676	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	162060	169122319	169122735	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162061	63167	63265	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162062	15857	16206	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162063	74405	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
4	+	162064	981103	982245	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	114701	9653	10428	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162065	12214	16214	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	42502	59491	60251	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162066	28427	29114	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	162067	168716780	168717737	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	31315	31858	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	-	162068	88208613	88209260	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
MT	+	162069	9888	10582	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162070	10439	16212	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
2	-	162071	6752598	6753361	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
X	+	162072	64708258	64708754	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	+	162073	53156188	53162702	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	162074	63839366	63841084	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162075	80352	81627	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162076	92069	93039	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162077	78859	79991	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162078	70569	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162079	28428	30312	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	162080	1651	1865	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162081	134913	136325	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162082	107392	108804	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
13	+	162083	24079871	24081540	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	139604	16583	18823	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	162084	108992911	108993285	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
10	-	162085	25807519	25807768	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
12	-	162086	59171281	59171403	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	+	162087	54467960	54468363	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	72725	120175	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
15	-	162088	16129485	16129807	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
13	-	162089	99167554	99167866	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162090	70317	70512	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162091	117616	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162092	85816	86167	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162093	28425	29285	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	+	162094	7065648	7066606	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	162095	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162096	15562	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	-	162097	4978761	4981415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
8	-	162098	6931048	6931198	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162099	80355	81015	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162100	61489	62339	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	+	162101	15704921	15705324	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162102	47097	49646	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162103	52037	52439	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162104	125970	126141	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	162105	31413	32412	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	+	162106	140208041	140211161	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162107	42005	42273	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	162108	54566332	54568340	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	-	162109	17289334	17289898	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162110	8493	9492	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	162111	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	162112	226163351	226163944	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	162113	86130	87881	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	-	162114	3131017	3132811	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	162115	822179	823640	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162116	47987	49646	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162117	10290	10424	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
13	+	162118	24698359	24698675	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	+	42721	56689441	56689742	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
X	+	162119	41376468	41376767	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	162120	21984750	21984910	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	162121	127784	128732	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162122	114985	115933	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	64586	80352	81006	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162123	16583	17441	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162124	11790	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	72224	55270	55902	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
6	+	162125	83687688	83689072	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	-	162126	63556134	63556346	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162127	134893	135097	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162128	108620	108824	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162129	44812	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	162130	8745821	8747590	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162131	55270	56694	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	162132	165774682	165774859	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	-	162133	22044569	22046460	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162134	53973	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	-	162135	36388198	36388680	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
13	-	162136	103904096	103904559	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162137	28441	28568	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
3	-	162138	18291444	18292050	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	162139	7600621	7600943	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162140	121784	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	136073	70661	71535	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162141	4632	8523	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	-	162142	77216436	77218727	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162143	9200	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162144	114989	116732	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162145	126985	128728	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
3	-	162146	59776248	59777247	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	77983	118864	120453	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162147	45439	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	162148	36223400	36228075	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	162149	9924	10584	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162150	55268	55508	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	-	23168	61273939	61274793	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162151	127054	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162152	114985	116663	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	36360	66358	70519	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162153	64133	64529	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
3	-	135624	59776236	59776475	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162154	55268	56157	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	+	46933	14923334	14923528	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	+	162155	184494290	184496148	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162156	92069	94755	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	43853	120155	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
3	+	162157	40001344	40003106	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
17	-	162158	14137779	14138359	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
X	+	162159	43681193	43681937	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	35299	31151	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162160	55286	56189	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	162161	77376024	77378194	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	139204	15802	16214	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
3	+	162162	40001587	40003110	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162163	127035	127199	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162164	116518	116682	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	118047	85802194	85802628	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
9	-	162165	36388206	36388633	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	162166	75374041	75374296	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
11	-	162167	19349141	19352145	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
5	-	162168	15150231	15152171	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	162169	76293144	76293495	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162170	11793	12076	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	162171	141183498	141186380	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
AEMK02000635.1	+	162172	14025	14592	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000224.1	+	162173	15274	15841	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000139.1	-	162174	21312	21879	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	+	162175	8028	8595	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000135.1	-	162176	30587	31145	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	118587	2778	2968	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	162177	80352	81805	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	162178	7681	7926	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	51826	55271	56169	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
X	-	162179	87578678	87579583	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
1	-	162180	238197684	238200000	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	162181	10814310	10814745	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
9	+	162182	40845708	40845908	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	162183	54566769	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	+	162184	40002287	40003109	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	162185	92036734	92036845	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162186	134908	136328	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162187	107389	108809	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	85355	28430	29363	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	41735	10214	10581	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	162188	74882	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
13	-	162189	71634645	71637099	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	115883	92069	92260	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	162190	55268	56189	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	162191	73252649	73253465	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	119015	103391431	103391816	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
9	-	162192	77910875	77911865	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	-	162193	140515697	140518375	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	54630	80352	80642	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
9	-	105327	27035989	27036397	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162194	2778	3235	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
11	+	162195	51554748	51558362	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162196	42018	42358	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	87781	121631	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	162197	36224872	36228075	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162198	8490	9204	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162199	55286	56094	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	86890	10083	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	2820	111454860	111454997	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162200	15025	16220	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
7	+	162201	76362981	76363830	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	24642	119956	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162202	124966	126144	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162203	122140	122912	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162204	32686	36692	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162205	92067	92892	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	97256	69079	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162206	80354	81532	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000452.1	-	162207	1167886	1168206	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
17	+	54444	61764619	61764822	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	+	162208	11224935	11229158	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162209	71272	71530	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162210	55270	56205	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
8	+	162211	135808236	135808356	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
8	+	162212	49593493	49593612	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
16	+	162213	25579709	25579825	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
13	+	162214	24079743	24081540	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	129248	48425	49647	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	64314	96090870	96091160	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	-	162215	59892801	59894827	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	-	162216	164476289	164476972	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162217	16588	16802	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162218	13516	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	162219	120203	120465	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	-	162220	16074439	16076539	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	49698	126756	127288	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	49699	116429	116959	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
5	-	162221	64129679	64129829	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	162222	62972447	62974341	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162223	53648	54653	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	162224	61378	62340	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	162225	95565096	95565328	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	162226	128740056	128741411	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
8	+	162227	40938386	40938813	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	162228	55270	56072	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	+	162229	124928254	124929792	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162230	80357	80533	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	162231	12052	12736	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	-	162232	111454867	111455284	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	162233	80357	80552	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
