seqnames	strand	window_start	window_end	group	hpi	Time	cell_line	sum_coverage.hpi	mean_coverage.hpi	sd_coverage.hpi	median_coverage.hpi	min_coverage.hpi	max_coverage.hpi	varcoeff_coverage.hpi
LT934125.1	-	142251	142300	C6_CAGE_12h	12h	12	C6	0.06	0.06		0.06	0.06	0.06	
LT934125.1	-	142301	142350	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142351	142400	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142401	142450	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142451	142500	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142501	142550	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142551	142600	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142601	142650	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142651	142700	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142701	142750	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142751	142800	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142801	142850	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142851	142900	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	-	142901	142922	C6_CAGE_12h	12h	12	C6	0	0		0	0	0	
LT934125.1	+	1	50	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	51	100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	101	150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	151	200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	201	250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	251	300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	301	350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	351	400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	401	450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	451	500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	501	550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	551	600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	601	650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	651	700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	701	750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	751	800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	801	850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	851	900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	901	950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	951	1000	C6_CAGE_4h	4h	4	C6	3.58	3.58		3.58	3.58	3.58	
LT934125.1	+	1001	1050	C6_CAGE_4h	4h	4	C6	11.38	11.38		11.38	11.38	11.38	
LT934125.1	+	1051	1100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1101	1150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1151	1200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1201	1250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1251	1300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1301	1350	C6_CAGE_4h	4h	4	C6	0.62	0.62		0.62	0.62	0.62	
LT934125.1	+	1351	1400	C6_CAGE_4h	4h	4	C6	2.16	2.16		2.16	2.16	2.16	
LT934125.1	+	1401	1450	C6_CAGE_4h	4h	4	C6	0.02	0.02		0.02	0.02	0.02	
LT934125.1	+	1451	1500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1501	1550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1551	1600	C6_CAGE_4h	4h	4	C6	0.06	0.06		0.06	0.06	0.06	
LT934125.1	+	1601	1650	C6_CAGE_4h	4h	4	C6	2.76	2.76		2.76	2.76	2.76	
LT934125.1	+	1651	1700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1701	1750	C6_CAGE_4h	4h	4	C6	0.56	0.56		0.56	0.56	0.56	
LT934125.1	+	1751	1800	C6_CAGE_4h	4h	4	C6	0.4	0.4		0.4	0.4	0.4	
LT934125.1	+	1801	1850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	1851	1900	C6_CAGE_4h	4h	4	C6	0.94	0.94		0.94	0.94	0.94	
LT934125.1	+	1901	1950	C6_CAGE_4h	4h	4	C6	0.82	0.82		0.82	0.82	0.82	
LT934125.1	+	1951	2000	C6_CAGE_4h	4h	4	C6	0.18	0.18		0.18	0.18	0.18	
LT934125.1	+	2001	2050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2051	2100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2101	2150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2151	2200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2201	2250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2251	2300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2301	2350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2351	2400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2401	2450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2451	2500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2501	2550	C6_CAGE_4h	4h	4	C6	0.1	0.1		0.1	0.1	0.1	
LT934125.1	+	2551	2600	C6_CAGE_4h	4h	4	C6	0.26	0.26		0.26	0.26	0.26	
LT934125.1	+	2601	2650	C6_CAGE_4h	4h	4	C6	0.6	0.6		0.6	0.6	0.6	
LT934125.1	+	2651	2700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2701	2750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2751	2800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2801	2850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2851	2900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2901	2950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	2951	3000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3001	3050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3051	3100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3101	3150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3151	3200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3201	3250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3251	3300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3301	3350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3351	3400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3401	3450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3451	3500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3501	3550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3551	3600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3601	3650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3651	3700	C6_CAGE_4h	4h	4	C6	2.64	2.64		2.64	2.64	2.64	
LT934125.1	+	3701	3750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3751	3800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3801	3850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3851	3900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3901	3950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	3951	4000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4001	4050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4051	4100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4101	4150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4151	4200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4201	4250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4251	4300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4301	4350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4351	4400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4401	4450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4451	4500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4501	4550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4551	4600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4601	4650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4651	4700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4701	4750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4751	4800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4801	4850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4851	4900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4901	4950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	4951	5000	C6_CAGE_4h	4h	4	C6	0.46	0.46		0.46	0.46	0.46	
LT934125.1	+	5001	5050	C6_CAGE_4h	4h	4	C6	0.48	0.48		0.48	0.48	0.48	
LT934125.1	+	5051	5100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5101	5150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5151	5200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5201	5250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5251	5300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5301	5350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5351	5400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5401	5450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5451	5500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5501	5550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5551	5600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5601	5650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5651	5700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5701	5750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5751	5800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5801	5850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5851	5900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5901	5950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	5951	6000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6001	6050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6051	6100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6101	6150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6151	6200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6201	6250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6251	6300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6301	6350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6351	6400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6401	6450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6451	6500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6501	6550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6551	6600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6601	6650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6651	6700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6701	6750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6751	6800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6801	6850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6851	6900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6901	6950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	6951	7000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7001	7050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7051	7100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7101	7150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7151	7200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7201	7250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7251	7300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7301	7350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7351	7400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7401	7450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7451	7500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7501	7550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7551	7600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7601	7650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7651	7700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7701	7750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7751	7800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7801	7850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7851	7900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7901	7950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	7951	8000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8001	8050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8051	8100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8101	8150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8151	8200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8201	8250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8251	8300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8301	8350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8351	8400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8401	8450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8451	8500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8501	8550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8551	8600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8601	8650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8651	8700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8701	8750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8751	8800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8801	8850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8851	8900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8901	8950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	8951	9000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9001	9050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9051	9100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9101	9150	C6_CAGE_4h	4h	4	C6	3.12	3.12		3.12	3.12	3.12	
LT934125.1	+	9151	9200	C6_CAGE_4h	4h	4	C6	0.66	0.66		0.66	0.66	0.66	
LT934125.1	+	9201	9250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9251	9300	C6_CAGE_4h	4h	4	C6	22.02	22.02		22.02	22.02	22.02	
LT934125.1	+	9301	9350	C6_CAGE_4h	4h	4	C6	11	11		11	11	11	
LT934125.1	+	9351	9400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9401	9450	C6_CAGE_4h	4h	4	C6	2	2		2	2	2	
LT934125.1	+	9451	9500	C6_CAGE_4h	4h	4	C6	0.9	0.9		0.9	0.9	0.9	
LT934125.1	+	9501	9550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9551	9600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	9601	9650	C6_CAGE_4h	4h	4	C6	4.46	4.46		4.46	4.46	4.46	
LT934125.1	+	9651	9700	C6_CAGE_4h	4h	4	C6	35.86	35.86		35.86	35.86	35.86	
LT934125.1	+	9701	9750	C6_CAGE_4h	4h	4	C6	0.92	0.92		0.92	0.92	0.92	
LT934125.1	+	9751	9800	C6_CAGE_4h	4h	4	C6	1.04	1.04		1.04	1.04	1.04	
LT934125.1	+	9801	9850	C6_CAGE_4h	4h	4	C6	1.4	1.4		1.4	1.4	1.4	
LT934125.1	+	9851	9900	C6_CAGE_4h	4h	4	C6	2.26	2.26		2.26	2.26	2.26	
LT934125.1	+	9901	9950	C6_CAGE_4h	4h	4	C6	0.62	0.62		0.62	0.62	0.62	
LT934125.1	+	9951	10000	C6_CAGE_4h	4h	4	C6	0.6	0.6		0.6	0.6	0.6	
LT934125.1	+	10001	10050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10051	10100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10101	10150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10151	10200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10201	10250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10251	10300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10301	10350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10351	10400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10401	10450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10451	10500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10501	10550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10551	10600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10601	10650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10651	10700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10701	10750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10751	10800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10801	10850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10851	10900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10901	10950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	10951	11000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11001	11050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11051	11100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11101	11150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11151	11200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11201	11250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11251	11300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11301	11350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11351	11400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11401	11450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11451	11500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11501	11550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11551	11600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11601	11650	C6_CAGE_4h	4h	4	C6	0.9	0.9		0.9	0.9	0.9	
LT934125.1	+	11651	11700	C6_CAGE_4h	4h	4	C6	0.04	0.04		0.04	0.04	0.04	
LT934125.1	+	11701	11750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11751	11800	C6_CAGE_4h	4h	4	C6	3.7	3.7		3.7	3.7	3.7	
LT934125.1	+	11801	11850	C6_CAGE_4h	4h	4	C6	19.32	19.32		19.32	19.32	19.32	
LT934125.1	+	11851	11900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11901	11950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	11951	12000	C6_CAGE_4h	4h	4	C6	0.48	0.48		0.48	0.48	0.48	
LT934125.1	+	12001	12050	C6_CAGE_4h	4h	4	C6	0.48	0.48		0.48	0.48	0.48	
LT934125.1	+	12051	12100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12101	12150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12151	12200	C6_CAGE_4h	4h	4	C6	0.58	0.58		0.58	0.58	0.58	
LT934125.1	+	12201	12250	C6_CAGE_4h	4h	4	C6	0.36	0.36		0.36	0.36	0.36	
LT934125.1	+	12251	12300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12301	12350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12351	12400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12401	12450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12451	12500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12501	12550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12551	12600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12601	12650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12651	12700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12701	12750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12751	12800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12801	12850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12851	12900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12901	12950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	12951	13000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13001	13050	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13051	13100	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13101	13150	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13151	13200	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13201	13250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13251	13300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13301	13350	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13351	13400	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13401	13450	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13451	13500	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13501	13550	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13551	13600	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13601	13650	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13651	13700	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13701	13750	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13751	13800	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13801	13850	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13851	13900	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13901	13950	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	13951	14000	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	14001	14050	C6_CAGE_4h	4h	4	C6	0.9	0.9		0.9	0.9	0.9	
LT934125.1	+	14051	14100	C6_CAGE_4h	4h	4	C6	10.7	10.7		10.7	10.7	10.7	
LT934125.1	+	14101	14150	C6_CAGE_4h	4h	4	C6	0.26	0.26		0.26	0.26	0.26	
LT934125.1	+	14151	14200	C6_CAGE_4h	4h	4	C6	0.7	0.7		0.7	0.7	0.7	
LT934125.1	+	14201	14250	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
LT934125.1	+	14251	14300	C6_CAGE_4h	4h	4	C6	0	0		0	0	0	
