group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	group.y	hpi	cell_line	Time
GCTG	1177	LT934125.1	4011	4011	-	4011	27.285874	27.285874	4011	4011	1	0	1	C6_12h	12h	C6	12
GCTG	1178	LT934125.1	4084	4084	-	4084	27.285874	27.285874	4084	4084	1	0	1	C6_12h	12h	C6	12
GCTG	1179	LT934125.1	4134	4134	-	4134	27.285874	27.285874	4134	4134	1	0	1	C6_12h	12h	C6	12
GCTG	1181	LT934125.1	4416	4416	-	4416	27.285874	27.285874	4416	4416	1	0	1	C6_12h	12h	C6	12
GCTG	1183	LT934125.1	4542	4542	-	4542	27.285874	27.285874	4542	4542	1	0	1	C6_12h	12h	C6	12
GCTG	1184	LT934125.1	4656	4658	-	4656	54.571748	27.285874	4656	4658	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	1185	LT934125.1	4734	4734	-	4734	54.571748	54.571748	4734	4734	1	0	1	C6_12h	12h	C6	12
GCTG	1186	LT934125.1	4826	4830	-	4826	54.571748	27.285874	4826	4830	5	2.32192809488736	5	C6_12h	12h	C6	12
GCTG	1187	LT934125.1	4924	4928	-	4925	927.71972	709.432727	4925	4926	2	0.637387500219976	5	C6_12h	12h	C6	12
GCTG	1189	LT934125.1	5119	5119	-	5119	27.285874	27.285874	5119	5119	1	0	1	C6_12h	12h	C6	12
GCTG	1191	LT934125.1	5318	5318	-	5318	27.285874	27.285874	5318	5318	1	0	1	C6_12h	12h	C6	12
GCTG	1192	LT934125.1	5461	5461	-	5461	27.285874	27.285874	5461	5461	1	0	1	C6_12h	12h	C6	12
GCTG	1195	LT934125.1	6201	6201	-	6201	27.285874	27.285874	6201	6201	1	0	1	C6_12h	12h	C6	12
GCTG	1199	LT934125.1	7718	7718	-	7718	54.571748	54.571748	7718	7718	1	0	1	C6_12h	12h	C6	12
GCTG	1200	LT934125.1	7758	7758	-	7758	54.571748	54.571748	7758	7758	1	0	1	C6_12h	12h	C6	12
GCTG	1201	LT934125.1	8189	8189	-	8189	27.285874	27.285874	8189	8189	1	0	1	C6_12h	12h	C6	12
GCTG	1202	LT934125.1	8790	8790	-	8790	27.285874	27.285874	8790	8790	1	0	1	C6_12h	12h	C6	12
GCTG	1203	LT934125.1	8851	8851	-	8851	27.285874	27.285874	8851	8851	1	0	1	C6_12h	12h	C6	12
GCTG	1205	LT934125.1	8965	8965	-	8965	27.285874	27.285874	8965	8965	1	0	1	C6_12h	12h	C6	12
GCTG	1207	LT934125.1	9054	9058	-	9058	136.42937	81.857622	9054	9058	5	2.25447746401188	5	C6_12h	12h	C6	12
GCTG	1210	LT934125.1	9214	9214	-	9214	81.857622	81.857622	9214	9214	1	0	1	C6_12h	12h	C6	12
GCTG	1211	LT934125.1	9281	9281	-	9281	27.285874	27.285874	9281	9281	1	0	1	C6_12h	12h	C6	12
GCTG	1213	LT934125.1	9494	9498	-	9494	873.147971	709.432727	9494	9497	4	1.39968567615601	5	C6_12h	12h	C6	12
GCTG	1214	LT934125.1	9599	9599	-	9599	54.571748	54.571748	9599	9599	1	0	1	C6_12h	12h	C6	12
GCTG	1215	LT934125.1	9665	9665	-	9665	27.285874	27.285874	9665	9665	1	0	1	C6_12h	12h	C6	12
GCTG	1216	LT934125.1	9816	9816	-	9816	27.285874	27.285874	9816	9816	1	0	1	C6_12h	12h	C6	12
GCTG	1217	LT934125.1	9878	9883	-	9878	54.571748	27.285874	9878	9883	6	2.58496250072116	6	C6_12h	12h	C6	12
GCTG	1219	LT934125.1	9958	9958	-	9958	27.285874	27.285874	9958	9958	1	0	1	C6_12h	12h	C6	12
GCTG	1220	LT934125.1	10034	10034	-	10034	27.285874	27.285874	10034	10034	1	0	1	C6_12h	12h	C6	12
GCTG	1221	LT934125.1	10205	10205	-	10205	27.285874	27.285874	10205	10205	1	0	1	C6_12h	12h	C6	12
GCTG	1222	LT934125.1	10286	10286	-	10286	27.285874	27.285874	10286	10286	1	0	1	C6_12h	12h	C6	12
GCTG	1223	LT934125.1	10413	10413	-	10413	27.285874	27.285874	10413	10413	1	0	1	C6_12h	12h	C6	12
GCTG	1224	LT934125.1	10456	10456	-	10456	27.285874	27.285874	10456	10456	1	0	1	C6_12h	12h	C6	12
GCTG	1225	LT934125.1	10558	10558	-	10558	27.285874	27.285874	10558	10558	1	0	1	C6_12h	12h	C6	12
GCTG	1227	LT934125.1	11485	11485	-	11485	27.285874	27.285874	11485	11485	1	0	1	C6_12h	12h	C6	12
GCTG	1228	LT934125.1	11697	11697	-	11697	27.285874	27.285874	11697	11697	1	0	1	C6_12h	12h	C6	12
GCTG	1230	LT934125.1	11997	11997	-	11997	54.571748	54.571748	11997	11997	1	0	1	C6_12h	12h	C6	12
GCTG	1231	LT934125.1	12052	12054	-	12052	109.143496	81.857622	12052	12054	3	1.28584540492312	3	C6_12h	12h	C6	12
GCTG	1232	LT934125.1	12112	12112	-	12112	27.285874	27.285874	12112	12112	1	0	1	C6_12h	12h	C6	12
GCTG	1234	LT934125.1	12255	12255	-	12255	27.285874	27.285874	12255	12255	1	0	1	C6_12h	12h	C6	12
GCTG	1238	LT934125.1	14095	14095	-	14095	27.285874	27.285874	14095	14095	1	0	1	C6_12h	12h	C6	12
GCTG	1240	LT934125.1	14975	14975	-	14975	27.285874	27.285874	14975	14975	1	0	1	C6_12h	12h	C6	12
GCTG	1241	LT934125.1	15024	15024	-	15024	27.285874	27.285874	15024	15024	1	0	1	C6_12h	12h	C6	12
GCTG	1242	LT934125.1	15436	15436	-	15436	27.285874	27.285874	15436	15436	1	0	1	C6_12h	12h	C6	12
GCTG	1243	LT934125.1	15627	15627	-	15627	27.285874	27.285874	15627	15627	1	0	1	C6_12h	12h	C6	12
GCTG	1244	LT934125.1	15678	15678	-	15678	27.285874	27.285874	15678	15678	1	0	1	C6_12h	12h	C6	12
GCTG	1245	LT934125.1	15830	15830	-	15830	27.285874	27.285874	15830	15830	1	0	1	C6_12h	12h	C6	12
GCTG	1246	LT934125.1	15988	15988	-	15988	54.571748	54.571748	15988	15988	1	0	1	C6_12h	12h	C6	12
GCTG	1247	LT934125.1	16123	16123	-	16123	27.285874	27.285874	16123	16123	1	0	1	C6_12h	12h	C6	12
GCTG	1249	LT934125.1	16779	16779	-	16779	27.285874	27.285874	16779	16779	1	0	1	C6_12h	12h	C6	12
GCTG	1251	LT934125.1	16853	16853	-	16853	54.571748	54.571748	16853	16853	1	0	1	C6_12h	12h	C6	12
GCTG	1252	LT934125.1	16893	16893	-	16893	54.571748	54.571748	16893	16893	1	0	1	C6_12h	12h	C6	12
GCTG	1253	LT934125.1	16948	16948	-	16948	54.571748	54.571748	16948	16948	1	0	1	C6_12h	12h	C6	12
GCTG	1254	LT934125.1	17018	17032	-	17032	163.715244	81.857622	17018	17032	15	7.00302813983834	15	C6_12h	12h	C6	12
GCTG	1257	LT934125.1	17108	17116	-	17116	109.143496	54.571748	17108	17116	9	4.75488750216347	9	C6_12h	12h	C6	12
GCTG	1258	LT934125.1	17159	17186	-	17159	218.286992	54.571748	17159	17186	28	12.018387305144	28	C6_12h	12h	C6	12
GCTG	1259	LT934125.1	17242	17256	-	17254	163.715244	81.857622	17242	17256	15	7.00302813983834	15	C6_12h	12h	C6	12
GCTG	1261	LT934125.1	17341	17376	-	17341	1664.438319	900.433845	17341	17376	36	10.9751942937071	36	C6_12h	12h	C6	12
GCTG	1263	LT934125.1	17448	17467	-	17458	327.430489	136.429371	17448	17460	13	6.8774715154733	20	C6_12h	12h	C6	12
GCTG	1264	LT934125.1	17503	17509	-	17506	136.42937	54.571748	17503	17509	7	4.27259232819979	7	C6_12h	12h	C6	12
GCTG	1265	LT934125.1	17522	17556	-	17548	272.85874	81.857622	17530	17548	19	10.2189803598596	35	C6_12h	12h	C6	12
GCTG	1266	LT934125.1	17603	17603	-	17603	81.857622	81.857622	17603	17603	1	0	1	C6_12h	12h	C6	12
GCTG	1267	LT934125.1	17665	17665	-	17665	27.285874	27.285874	17665	17665	1	0	1	C6_12h	12h	C6	12
GCTG	1268	LT934125.1	17737	17737	-	17737	27.285874	27.285874	17737	17737	1	0	1	C6_12h	12h	C6	12
GCTG	1270	LT934125.1	17811	17818	-	17811	191.001118	81.857622	17811	17818	8	5.52711297953133	8	C6_12h	12h	C6	12
GCTG	1273	LT934125.1	17969	17969	-	17969	27.285874	27.285874	17969	17969	1	0	1	C6_12h	12h	C6	12
GCTG	1274	LT934125.1	18010	18010	-	18010	81.857622	81.857622	18010	18010	1	0	1	C6_12h	12h	C6	12
GCTG	1276	LT934125.1	18202	18202	-	18202	27.285874	27.285874	18202	18202	1	0	1	C6_12h	12h	C6	12
GCTG	1278	LT934125.1	18601	18601	-	18601	54.571748	54.571748	18601	18601	1	0	1	C6_12h	12h	C6	12
GCTG	1280	LT934125.1	18706	18706	-	18706	54.571748	54.571748	18706	18706	1	0	1	C6_12h	12h	C6	12
GCTG	1282	LT934125.1	18856	18856	-	18856	27.285874	27.285874	18856	18856	1	0	1	C6_12h	12h	C6	12
GCTG	1283	LT934125.1	18898	18904	-	18903	1255.150208	900.433845	18903	18904	2	0.782444129509112	7	C6_12h	12h	C6	12
GCTG	1284	LT934125.1	18960	18963	-	18960	272.858741	218.286993	18960	18962	3	0.797645586643391	4	C6_12h	12h	C6	12
GCTG	1285	LT934125.1	19008	19008	-	19008	982.291468	982.291468	19008	19008	1	0	1	C6_12h	12h	C6	12
GCTG	1287	LT934125.1	19117	19118	-	19117	109.143496	81.857622	19117	19118	2	0.811278124459133	2	C6_12h	12h	C6	12
GCTG	1288	LT934125.1	19186	19186	-	19186	191.001119	191.001119	19186	19186	1	0	1	C6_12h	12h	C6	12
GCTG	1289	LT934125.1	19326	19327	-	19326	54.571748	27.285874	19326	19327	2	1	2	C6_12h	12h	C6	12
GCTG	1292	LT934125.1	19470	19480	-	19471	18663.537887	11405.495375	19471	19473	3	1.48596379764613	11	C6_12h	12h	C6	12
GCTG	1296	LT934125.1	19918	19918	-	19918	27.285874	27.285874	19918	19918	1	0	1	C6_12h	12h	C6	12
GCTG	1297	LT934125.1	20132	20132	-	20132	27.285874	27.285874	20132	20132	1	0	1	C6_12h	12h	C6	12
GCTG	1301	LT934125.1	20782	20782	-	20782	27.285874	27.285874	20782	20782	1	0	1	C6_12h	12h	C6	12
GCTG	1303	LT934125.1	21176	21176	-	21176	27.285874	27.285874	21176	21176	1	0	1	C6_12h	12h	C6	12
GCTG	1304	LT934125.1	21473	21477	-	21473	54.571748	27.285874	21473	21477	5	2.32192809488736	5	C6_12h	12h	C6	12
GCTG	1306	LT934125.1	21634	21635	-	21635	81.857622	54.571748	21634	21635	2	0.91829583405449	2	C6_12h	12h	C6	12
GCTG	1308	LT934125.1	21747	21748	-	21747	54.571748	27.285874	21747	21748	2	1	2	C6_12h	12h	C6	12
GCTG	1310	LT934125.1	21934	21944	-	21941	354.716363	218.286993	21939	21941	3	1.33984953245816	11	C6_12h	12h	C6	12
GCTG	1312	LT934125.1	22133	22133	-	22133	27.285874	27.285874	22133	22133	1	0	1	C6_12h	12h	C6	12
GCTG	1313	LT934125.1	22182	22182	-	22182	54.571748	54.571748	22182	22182	1	0	1	C6_12h	12h	C6	12
GCTG	1314	LT934125.1	22258	22258	-	22258	27.285874	27.285874	22258	22258	1	0	1	C6_12h	12h	C6	12
GCTG	1316	LT934125.1	22377	22377	-	22377	27.285874	27.285874	22377	22377	1	0	1	C6_12h	12h	C6	12
GCTG	1318	LT934125.1	22466	22466	-	22466	27.285874	27.285874	22466	22466	1	0	1	C6_12h	12h	C6	12
GCTG	1319	LT934125.1	22537	22537	-	22537	27.285874	27.285874	22537	22537	1	0	1	C6_12h	12h	C6	12
GCTG	1320	LT934125.1	22601	22601	-	22601	27.285874	27.285874	22601	22601	1	0	1	C6_12h	12h	C6	12
GCTG	1321	LT934125.1	22694	22694	-	22694	27.285874	27.285874	22694	22694	1	0	1	C6_12h	12h	C6	12
GCTG	1322	LT934125.1	22786	22786	-	22786	27.285874	27.285874	22786	22786	1	0	1	C6_12h	12h	C6	12
GCTG	1323	LT934125.1	22875	22875	-	22875	27.285874	27.285874	22875	22875	1	0	1	C6_12h	12h	C6	12
GCTG	1324	LT934125.1	22924	22924	-	22924	27.285874	27.285874	22924	22924	1	0	1	C6_12h	12h	C6	12
GCTG	1326	LT934125.1	23093	23099	-	23093	54.571748	27.285874	23093	23099	7	2.8073549220576	7	C6_12h	12h	C6	12
GCTG	1328	LT934125.1	23257	23257	-	23257	27.285874	27.285874	23257	23257	1	0	1	C6_12h	12h	C6	12
GCTG	1331	LT934125.1	23559	23559	-	23559	27.285874	27.285874	23559	23559	1	0	1	C6_12h	12h	C6	12
GCTG	1334	LT934125.1	23975	23975	-	23975	54.571748	54.571748	23975	23975	1	0	1	C6_12h	12h	C6	12
GCTG	1336	LT934125.1	24146	24146	-	24146	27.285874	27.285874	24146	24146	1	0	1	C6_12h	12h	C6	12
GCTG	1337	LT934125.1	24376	24381	-	24376	54.571748	27.285874	24376	24381	6	2.58496250072116	6	C6_12h	12h	C6	12
GCTG	1340	LT934125.1	24525	24525	-	24525	27.285874	27.285874	24525	24525	1	0	1	C6_12h	12h	C6	12
GCTG	1342	LT934125.1	24703	24703	-	24703	54.571748	54.571748	24703	24703	1	0	1	C6_12h	12h	C6	12
GCTG	1343	LT934125.1	24799	24805	-	24799	54.571748	27.285874	24799	24805	7	2.8073549220576	7	C6_12h	12h	C6	12
GCTG	1345	LT934125.1	24947	24947	-	24947	27.285874	27.285874	24947	24947	1	0	1	C6_12h	12h	C6	12
GCTG	1349	LT934125.1	25231	25233	-	25232	573.003356	518.431608	25232	25232	1	0	3	C6_12h	12h	C6	12
GCTG	1350	LT934125.1	25313	25318	-	25313	2128.298179	1964.582935	25313	25313	1	0	6	C6_12h	12h	C6	12
GCTG	1353	LT934125.1	25602	25605	-	25602	81.857622	27.285874	25602	25605	4	3.16992500144231	4	C6_12h	12h	C6	12
GCTG	1355	LT934125.1	25776	25776	-	25776	54.571748	54.571748	25776	25776	1	0	1	C6_12h	12h	C6	12
GCTG	1357	LT934125.1	26117	26117	-	26117	136.429371	136.429371	26117	26117	1	0	1	C6_12h	12h	C6	12
GCTG	1358	LT934125.1	26516	26516	-	26516	27.285874	27.285874	26516	26516	1	0	1	C6_12h	12h	C6	12
GCTG	1359	LT934125.1	26672	26672	-	26672	27.285874	27.285874	26672	26672	1	0	1	C6_12h	12h	C6	12
GCTG	1360	LT934125.1	26744	26744	-	26744	27.285874	27.285874	26744	26744	1	0	1	C6_12h	12h	C6	12
GCTG	1361	LT934125.1	26873	26878	-	26873	81.857622	27.285874	26873	26878	6	4.09706862941342	6	C6_12h	12h	C6	12
GCTG	1362	LT934125.1	26985	26985	-	26985	27.285874	27.285874	26985	26985	1	0	1	C6_12h	12h	C6	12
GCTG	1363	LT934125.1	27139	27139	-	27139	27.285874	27.285874	27139	27139	1	0	1	C6_12h	12h	C6	12
GCTG	1364	LT934125.1	27248	27248	-	27248	27.285874	27.285874	27248	27248	1	0	1	C6_12h	12h	C6	12
GCTG	1365	LT934125.1	27420	27420	-	27420	27.285874	27.285874	27420	27420	1	0	1	C6_12h	12h	C6	12
GCTG	1366	LT934125.1	27680	27680	-	27680	27.285874	27.285874	27680	27680	1	0	1	C6_12h	12h	C6	12
GCTG	1367	LT934125.1	27759	27764	-	27764	272.858741	245.572867	27764	27764	1	0	6	C6_12h	12h	C6	12
GCTG	1369	LT934125.1	27972	27972	-	27972	27.285874	27.285874	27972	27972	1	0	1	C6_12h	12h	C6	12
GCTG	1372	LT934125.1	28362	28362	-	28362	27.285874	27.285874	28362	28362	1	0	1	C6_12h	12h	C6	12
GCTG	1373	LT934125.1	28408	28414	-	28408	81.857622	27.285874	28408	28414	7	4.44955227767627	7	C6_12h	12h	C6	12
GCTG	1374	LT934125.1	28521	28521	-	28521	27.285874	27.285874	28521	28521	1	0	1	C6_12h	12h	C6	12
GCTG	1375	LT934125.1	28586	28586	-	28586	27.285874	27.285874	28586	28586	1	0	1	C6_12h	12h	C6	12
GCTG	1376	LT934125.1	28642	28642	-	28642	27.285874	27.285874	28642	28642	1	0	1	C6_12h	12h	C6	12
GCTG	1377	LT934125.1	28719	28719	-	28719	109.143496	109.143496	28719	28719	1	0	1	C6_12h	12h	C6	12
GCTG	1379	LT934125.1	28812	28815	-	28812	109.143496	81.857622	28812	28815	4	1.62255624891827	4	C6_12h	12h	C6	12
GCTG	1381	LT934125.1	28923	28932	-	28925	382.002237	272.858741	28925	28932	8	2.33804950848618	10	C6_12h	12h	C6	12
GCTG	1384	LT934125.1	29058	29067	-	29058	518.431608	409.288112	29058	29066	9	2.06052232088584	10	C6_12h	12h	C6	12
GCTG	1386	LT934125.1	29137	29142	-	29142	109.143496	81.857622	29137	29142	6	2.09712352938225	6	C6_12h	12h	C6	12
GCTG	1387	LT934125.1	29190	29190	-	29190	81.857622	81.857622	29190	29190	1	0	1	C6_12h	12h	C6	12
GCTG	1389	LT934125.1	29300	29300	-	29300	245.572867	245.572867	29300	29300	1	0	1	C6_12h	12h	C6	12
GCTG	1390	LT934125.1	29355	29361	-	29361	136.42937	109.143496	29355	29361	7	2.02670839055371	7	C6_12h	12h	C6	12
GCTG	1391	LT934125.1	29407	29417	-	29407	16726.240825	4556.740975	29407	29417	11	8.59823244636394	11	C6_12h	12h	C6	12
GCTG	1392	LT934125.1	29497	29497	-	29497	27.285874	27.285874	29497	29497	1	0	1	C6_12h	12h	C6	12
GCTG	1394	LT934125.1	29727	29727	-	29727	27.285874	27.285874	29727	29727	1	0	1	C6_12h	12h	C6	12
GCTG	1395	LT934125.1	29791	29791	-	29791	54.571748	54.571748	29791	29791	1	0	1	C6_12h	12h	C6	12
GCTG	1398	LT934125.1	30052	30052	-	30052	27.285874	27.285874	30052	30052	1	0	1	C6_12h	12h	C6	12
GCTG	1399	LT934125.1	30172	30172	-	30172	27.285874	27.285874	30172	30172	1	0	1	C6_12h	12h	C6	12
GCTG	1400	LT934125.1	30245	30245	-	30245	27.285874	27.285874	30245	30245	1	0	1	C6_12h	12h	C6	12
GCTG	1401	LT934125.1	30574	30574	-	30574	27.285874	27.285874	30574	30574	1	0	1	C6_12h	12h	C6	12
GCTG	1405	LT934125.1	30823	30823	-	30823	27.285874	27.285874	30823	30823	1	0	1	C6_12h	12h	C6	12
GCTG	1406	LT934125.1	30877	30881	-	30877	682.146852	573.003356	30877	30881	5	1.47282117316963	5	C6_12h	12h	C6	12
GCTG	1408	LT934125.1	31112	31112	-	31112	27.285874	27.285874	31112	31112	1	0	1	C6_12h	12h	C6	12
GCTG	1411	LT934125.1	31256	31256	-	31256	27.285874	27.285874	31256	31256	1	0	1	C6_12h	12h	C6	12
GCTG	1413	LT934125.1	31580	31585	-	31580	54.571748	27.285874	31580	31585	6	2.58496250072116	6	C6_12h	12h	C6	12
GCTG	1414	LT934125.1	31682	31682	-	31682	27.285874	27.285874	31682	31682	1	0	1	C6_12h	12h	C6	12
GCTG	1415	LT934125.1	31923	31923	-	31923	27.285874	27.285874	31923	31923	1	0	1	C6_12h	12h	C6	12
GCTG	1417	LT934125.1	32264	32264	-	32264	27.285874	27.285874	32264	32264	1	0	1	C6_12h	12h	C6	12
GCTG	1418	LT934125.1	32370	32370	-	32370	27.285874	27.285874	32370	32370	1	0	1	C6_12h	12h	C6	12
GCTG	1420	LT934125.1	32703	32703	-	32703	27.285874	27.285874	32703	32703	1	0	1	C6_12h	12h	C6	12
GCTG	1421	LT934125.1	32962	32962	-	32962	27.285874	27.285874	32962	32962	1	0	1	C6_12h	12h	C6	12
GCTG	1423	LT934125.1	33306	33306	-	33306	27.285874	27.285874	33306	33306	1	0	1	C6_12h	12h	C6	12
GCTG	1425	LT934125.1	33406	33406	-	33406	27.285874	27.285874	33406	33406	1	0	1	C6_12h	12h	C6	12
GCTG	1426	LT934125.1	33510	33510	-	33510	27.285874	27.285874	33510	33510	1	0	1	C6_12h	12h	C6	12
GCTG	1427	LT934125.1	33604	33614	-	33604	81.857622	27.285874	33604	33614	11	5.48306938934921	11	C6_12h	12h	C6	12
GCTG	1429	LT934125.1	33784	33784	-	33784	27.285874	27.285874	33784	33784	1	0	1	C6_12h	12h	C6	12
GCTG	1430	LT934125.1	33937	33937	-	33937	27.285874	27.285874	33937	33937	1	0	1	C6_12h	12h	C6	12
GCTG	1431	LT934125.1	34046	34046	-	34046	54.571748	54.571748	34046	34046	1	0	1	C6_12h	12h	C6	12
GCTG	1432	LT934125.1	34091	34092	-	34091	81.857622	54.571748	34091	34092	2	0.91829583405449	2	C6_12h	12h	C6	12
GCTG	1435	LT934125.1	34245	34245	-	34245	27.285874	27.285874	34245	34245	1	0	1	C6_12h	12h	C6	12
GCTG	1438	LT934125.1	34396	34396	-	34396	27.285874	27.285874	34396	34396	1	0	1	C6_12h	12h	C6	12
GCTG	1440	LT934125.1	34474	34478	-	34474	272.85874	109.143496	34474	34478	5	3.53380760191737	5	C6_12h	12h	C6	12
GCTG	1441	LT934125.1	34543	34543	-	34543	27.285874	27.285874	34543	34543	1	0	1	C6_12h	12h	C6	12
GCTG	1442	LT934125.1	34820	34820	-	34820	27.285874	27.285874	34820	34820	1	0	1	C6_12h	12h	C6	12
GCTG	1443	LT934125.1	34946	34946	-	34946	27.285874	27.285874	34946	34946	1	0	1	C6_12h	12h	C6	12
GCTG	1444	LT934125.1	35012	35012	-	35012	27.285874	27.285874	35012	35012	1	0	1	C6_12h	12h	C6	12
GCTG	1447	LT934125.1	35666	35666	-	35666	27.285874	27.285874	35666	35666	1	0	1	C6_12h	12h	C6	12
GCTG	1450	LT934125.1	36053	36053	-	36053	27.285874	27.285874	36053	36053	1	0	1	C6_12h	12h	C6	12
GCTG	1456	LT934125.1	37142	37142	-	37142	27.285874	27.285874	37142	37142	1	0	1	C6_12h	12h	C6	12
GCTG	1457	LT934125.1	37193	37193	-	37193	27.285874	27.285874	37193	37193	1	0	1	C6_12h	12h	C6	12
GCTG	1458	LT934125.1	37293	37293	-	37293	27.285874	27.285874	37293	37293	1	0	1	C6_12h	12h	C6	12
GCTG	1459	LT934125.1	37350	37350	-	37350	27.285874	27.285874	37350	37350	1	0	1	C6_12h	12h	C6	12
GCTG	1460	LT934125.1	37546	37546	-	37546	27.285874	27.285874	37546	37546	1	0	1	C6_12h	12h	C6	12
GCTG	1461	LT934125.1	37587	37587	-	37587	27.285874	27.285874	37587	37587	1	0	1	C6_12h	12h	C6	12
GCTG	1463	LT934125.1	37921	37921	-	37921	27.285874	27.285874	37921	37921	1	0	1	C6_12h	12h	C6	12
GCTG	1468	LT934125.1	39168	39168	-	39168	27.285874	27.285874	39168	39168	1	0	1	C6_12h	12h	C6	12
GCTG	1470	LT934125.1	39705	39705	-	39705	27.285874	27.285874	39705	39705	1	0	1	C6_12h	12h	C6	12
GCTG	1471	LT934125.1	40016	40016	-	40016	27.285874	27.285874	40016	40016	1	0	1	C6_12h	12h	C6	12
GCTG	1472	LT934125.1	40199	40199	-	40199	27.285874	27.285874	40199	40199	1	0	1	C6_12h	12h	C6	12
GCTG	1474	LT934125.1	40321	40321	-	40321	27.285874	27.285874	40321	40321	1	0	1	C6_12h	12h	C6	12
GCTG	1475	LT934125.1	40478	40478	-	40478	27.285874	27.285874	40478	40478	1	0	1	C6_12h	12h	C6	12
GCTG	1477	LT934125.1	41239	41239	-	41239	27.285874	27.285874	41239	41239	1	0	1	C6_12h	12h	C6	12
GCTG	1478	LT934125.1	41547	41547	-	41547	27.285874	27.285874	41547	41547	1	0	1	C6_12h	12h	C6	12
GCTG	1479	LT934125.1	41632	41632	-	41632	27.285874	27.285874	41632	41632	1	0	1	C6_12h	12h	C6	12
GCTG	1481	LT934125.1	41784	41784	-	41784	27.285874	27.285874	41784	41784	1	0	1	C6_12h	12h	C6	12
GCTG	1484	LT934125.1	41992	41999	-	41995	4420.311605	3656.30713	41995	41995	1	0	8	C6_12h	12h	C6	12
GCTG	1485	LT934125.1	42061	42061	-	42061	27.285874	27.285874	42061	42061	1	0	1	C6_12h	12h	C6	12
GCTG	1486	LT934125.1	42557	42557	-	42557	27.285874	27.285874	42557	42557	1	0	1	C6_12h	12h	C6	12
GCTG	1487	LT934125.1	42617	42617	-	42617	27.285874	27.285874	42617	42617	1	0	1	C6_12h	12h	C6	12
GCTG	1488	LT934125.1	42710	42710	-	42710	27.285874	27.285874	42710	42710	1	0	1	C6_12h	12h	C6	12
GCTG	1489	LT934125.1	43108	43108	-	43108	27.285874	27.285874	43108	43108	1	0	1	C6_12h	12h	C6	12
GCTG	1490	LT934125.1	43197	43197	-	43197	27.285874	27.285874	43197	43197	1	0	1	C6_12h	12h	C6	12
GCTG	1491	LT934125.1	43325	43325	-	43325	27.285874	27.285874	43325	43325	1	0	1	C6_12h	12h	C6	12
GCTG	1493	LT934125.1	43528	43528	-	43528	27.285874	27.285874	43528	43528	1	0	1	C6_12h	12h	C6	12
GCTG	1494	LT934125.1	43685	43685	-	43685	27.285874	27.285874	43685	43685	1	0	1	C6_12h	12h	C6	12
GCTG	1495	LT934125.1	44037	44037	-	44037	27.285874	27.285874	44037	44037	1	0	1	C6_12h	12h	C6	12
GCTG	1496	LT934125.1	44197	44197	-	44197	27.285874	27.285874	44197	44197	1	0	1	C6_12h	12h	C6	12
GCTG	1498	LT934125.1	44333	44333	-	44333	27.285874	27.285874	44333	44333	1	0	1	C6_12h	12h	C6	12
GCTG	1499	LT934125.1	44607	44607	-	44607	27.285874	27.285874	44607	44607	1	0	1	C6_12h	12h	C6	12
GCTG	1500	LT934125.1	44754	44760	-	44760	218.286993	191.001119	44754	44760	7	1.52597831055877	7	C6_12h	12h	C6	12
GCTG	1501	LT934125.1	44817	44817	-	44817	54.571748	54.571748	44817	44817	1	0	1	C6_12h	12h	C6	12
GCTG	1502	LT934125.1	44889	44893	-	44889	2428.442795	1609.866572	44889	44893	5	2.41737232142196	5	C6_12h	12h	C6	12
GCTG	1503	LT934125.1	45196	45196	-	45196	27.285874	27.285874	45196	45196	1	0	1	C6_12h	12h	C6	12
GCTG	1504	LT934125.1	45475	45475	-	45475	27.285874	27.285874	45475	45475	1	0	1	C6_12h	12h	C6	12
GCTG	1506	LT934125.1	45983	45990	-	45983	54.571748	27.285874	45983	45990	8	3	8	C6_12h	12h	C6	12
GCTG	1507	LT934125.1	46143	46143	-	46143	27.285874	27.285874	46143	46143	1	0	1	C6_12h	12h	C6	12
GCTG	1509	LT934125.1	46528	46528	-	46528	27.285874	27.285874	46528	46528	1	0	1	C6_12h	12h	C6	12
GCTG	1510	LT934125.1	46950	46950	-	46950	27.285874	27.285874	46950	46950	1	0	1	C6_12h	12h	C6	12
GCTG	1515	LT934125.1	48826	48826	-	48826	27.285874	27.285874	48826	48826	1	0	1	C6_12h	12h	C6	12
GCTG	1516	LT934125.1	48874	48874	-	48874	27.285874	27.285874	48874	48874	1	0	1	C6_12h	12h	C6	12
GCTG	1518	LT934125.1	48973	48973	-	48973	27.285874	27.285874	48973	48973	1	0	1	C6_12h	12h	C6	12
GCTG	1519	LT934125.1	49031	49031	-	49031	54.571748	54.571748	49031	49031	1	0	1	C6_12h	12h	C6	12
GCTG	1521	LT934125.1	49129	49129	-	49129	27.285874	27.285874	49129	49129	1	0	1	C6_12h	12h	C6	12
GCTG	1523	LT934125.1	49256	49256	-	49256	27.285874	27.285874	49256	49256	1	0	1	C6_12h	12h	C6	12
GCTG	1524	LT934125.1	49312	49312	-	49312	27.285874	27.285874	49312	49312	1	0	1	C6_12h	12h	C6	12
GCTG	1525	LT934125.1	49392	49392	-	49392	81.857622	81.857622	49392	49392	1	0	1	C6_12h	12h	C6	12
